# gauge_id=2084, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0748,0.00262,2.229,0
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0729,0.00245,2.085,0
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.071,0.00234,1.99,0
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0691,0.00233,1.98,0
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0673,0.00216,1.839,0
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0654,0.00203,1.729,0
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0635,0.00199,1.694,0
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0616,0.00191,1.62,0
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0598,0.00181,1.54,0
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0579,0.00167,1.419,0
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.056,0.0015,1.272,0
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0541,0.00137,1.162,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0523,0.0013,1.102,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0504,0.00122,1.036,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0485,0.00119,1.008,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0466,0.00112,0.949,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0447,0.00105,0.889,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0429,0.00093,0.79,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.041,0.0009,0.764,0
2000,3.43,43.21,0.25,1.12,14.07,12.96,0.87,0.95,0.0,6.58,13.72,2.85,0.0,0.0391,0.00087,0.735,0
2001,3.43,43.21,0.25,1.12,14.06,12.96,0.87,0.95,0.0,6.58,13.72,2.85,0.0,0.0372,0.00084,0.712,0
2002,3.43,43.22,0.25,1.12,14.06,12.96,0.87,0.95,0.0,6.58,13.72,2.85,0.0,0.0354,0.00076,0.647,0
2003,3.43,43.23,0.25,1.12,14.06,12.96,0.87,0.95,0.0,6.58,13.72,2.84,0.0,0.0335,0.00063,0.539,0
2004,3.43,43.23,0.25,1.12,14.05,12.96,0.87,0.95,0.0,6.58,13.72,2.84,0.0,0.0316,0.00061,0.515,0
2005,3.43,43.24,0.25,1.12,14.05,12.96,0.87,0.95,0.0,6.58,13.72,2.84,0.0,0.0297,0.00055,0.465,0
2006,3.43,43.24,0.25,1.12,14.05,12.96,0.87,0.95,0.0,6.58,13.72,2.84,0.0,0.0279,0.00049,0.416,0
2007,4.67,42.21,0.57,1.28,13.21,13.16,1.1,0.95,0.0,6.75,13.28,2.83,0.0,0.026,0.00045,0.381,0
2008,5.91,41.17,0.89,1.43,12.37,13.36,1.34,0.95,0.0,6.91,12.85,2.82,0.0,0.0241,0.00041,0.351,0
2009,7.14,40.13,1.21,1.59,11.54,13.56,1.57,0.95,0.0,7.08,12.42,2.81,0.0,0.0222,0.00038,0.319,0
2010,8.38,39.1,1.54,1.75,10.7,13.76,1.81,0.95,0.0,7.24,11.99,2.8,0.0,0.0203,0.00036,0.305,0
2011,9.62,38.06,1.86,1.91,9.86,13.96,2.04,0.95,0.0,7.41,11.55,2.79,0.0,0.0185,0.00031,0.267,0
2012,10.85,37.02,2.18,2.07,9.02,14.15,2.28,0.95,0.0,7.57,11.12,2.79,0.0,0.0166,0.00029,0.25,0
2013,10.85,37.02,2.18,2.07,9.02,14.15,2.28,0.95,0.0,7.57,11.12,2.79,0.0,0.0147,0.00029,0.249,0
2014,10.85,37.02,2.18,2.07,9.02,14.15,2.28,0.95,0.0,7.57,11.12,2.79,0.0,0.0128,0.00029,0.245,0
