# gauge_id=2491, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.854,0.19021,161.677,0
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.823,0.18466,156.961,0
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.792,0.18184,154.567,0
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.761,0.18369,156.138,0
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.73,0.17852,151.741,0
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.699,0.17458,148.395,0
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6679,0.17477,148.556,0
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6369,0.17276,146.848,0
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6059,0.17,144.501,0
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5749,0.1642,139.571,0
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5439,0.15674,133.229,0
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5128,0.15189,129.106,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4818,0.14988,127.399,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4508,0.1478,125.63,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4198,0.14823,125.995,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3887,0.14619,124.265,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3577,0.14365,122.104,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3267,0.13738,116.772,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2957,0.1372,116.621,0
2000,0.0,37.76,0.0,0.86,7.49,13.41,1.98,0.0,2.86,14.69,20.17,0.78,0.0,3.2647,0.1365,116.026,0
2001,0.0,37.76,0.04,0.82,7.5,13.41,1.98,0.0,2.86,14.68,20.17,0.78,0.0,3.2337,0.13694,116.4,0
2002,0.0,37.76,0.08,0.78,7.5,13.41,1.98,0.0,2.86,14.68,20.17,0.78,0.0,3.2027,0.13334,113.34,0
2003,0.0,37.77,0.12,0.75,7.5,13.41,1.98,0.0,2.86,14.67,20.17,0.78,0.0,3.1716,0.12433,105.681,0
2004,0.0,37.77,0.16,0.71,7.5,13.41,1.98,0.0,2.86,14.67,20.17,0.78,0.0,3.1406,0.12322,104.735,0
2005,0.0,37.77,0.21,0.68,7.5,13.41,1.98,0.0,2.86,14.66,20.18,0.78,0.0,3.1096,0.11946,101.538,0
2006,0.0,37.77,0.25,0.64,7.5,13.41,1.98,0.0,2.86,14.66,20.18,0.78,0.0,3.0786,0.11505,97.789,0
2007,0.15,37.82,0.46,0.82,7.47,13.09,2.4,0.0,2.61,14.83,19.58,0.77,0.0,3.0476,0.1132,96.218,0
2008,0.29,37.88,0.68,0.99,7.43,12.78,2.81,0.0,2.37,15.01,18.99,0.76,0.0,3.0165,0.10988,93.402,0
2009,0.44,37.94,0.9,1.17,7.4,12.46,3.23,0.0,2.13,15.19,18.39,0.75,0.0,2.9855,0.10673,90.725,0
2010,0.58,38.0,1.12,1.35,7.37,12.15,3.65,0.0,1.88,15.37,17.79,0.74,0.0,2.9545,0.10527,89.476,0
