# gauge_id=2269, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.0683,1.39626,1186.821,0
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.9147,1.37358,1167.541,0
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.761,1.3596,1155.659,0
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.6074,1.35978,1155.811,0
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.4537,1.34156,1140.329,0
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.3001,1.32498,1126.234,0
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.1465,1.30936,1112.957,0
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.9929,1.30274,1107.331,0
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.8392,1.2858,1092.927,0
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.6856,1.26374,1074.18,0
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.532,1.22597,1042.074,0
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.3783,1.21331,1031.316,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.2247,1.20677,1025.757,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.071,1.19978,1019.809,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9174,1.2003,1020.254,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.7638,1.1962,1016.772,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6102,1.18472,1007.01,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4566,1.14722,975.141,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3029,1.14389,972.303,0
2000,0.0,15.02,0.0,0.0,0.0,4.79,2.09,0.0,37.18,6.03,34.89,0.0,0.0,21.1493,1.13391,963.826,0
2001,0.0,15.04,0.0,0.0,0.0,4.79,2.09,0.0,37.06,6.03,34.99,0.0,0.0,20.9956,1.142,970.697,0
2002,0.0,15.05,0.0,0.0,0.0,4.79,2.09,0.0,36.94,6.03,35.1,0.0,0.0,20.842,1.13522,964.939,0
2003,0.0,15.06,0.0,0.0,0.0,4.79,2.09,0.0,36.82,6.03,35.2,0.0,0.0,20.6883,1.08745,924.333,0
2004,0.0,15.08,0.0,0.0,0.0,4.79,2.09,0.0,36.7,6.03,35.31,0.0,0.0,20.5347,1.07261,911.718,0
2005,0.0,15.09,0.0,0.0,0.0,4.79,2.09,0.0,36.58,6.03,35.41,0.0,0.0,20.3811,1.05269,894.788,0
2006,0.0,15.11,0.0,0.0,0.0,4.79,2.09,0.0,36.46,6.03,35.51,0.0,0.0,20.2275,1.02793,873.741,0
2007,0.0,14.75,0.57,0.0,0.0,4.39,2.43,0.0,35.67,7.1,35.09,0.0,0.0,20.0738,1.02021,867.177,0
