# gauge_id=2209, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.3531,1.33737,1136.764,0
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.1189,1.30014,1105.121,0
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.8848,1.28167,1089.417,0
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.6506,1.29775,1103.086,0
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.4164,1.25855,1069.771,0
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.1823,1.23125,1046.563,0
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.9481,1.23525,1049.962,0
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.714,1.22245,1039.085,0
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.4798,1.20581,1024.94,0
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.2456,1.16902,993.663,0
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0115,1.11772,950.06,0
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.7773,1.08231,919.962,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.5432,1.07002,909.518,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.3089,1.05321,895.233,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.0748,1.05601,897.612,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8406,1.04153,885.296,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6065,1.02545,871.629,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3723,0.98482,837.098,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.1381,0.98541,837.602,0
2000,10.63,29.05,0.28,0.67,13.13,13.64,3.27,6.67,1.26,5.08,8.81,7.52,0.0,20.904,0.98429,836.65,0
2001,10.64,29.04,0.36,0.68,13.12,13.55,3.27,6.67,1.26,5.08,8.81,7.52,0.0,20.6698,0.98647,838.499,0
2002,10.65,29.04,0.44,0.69,13.11,13.46,3.27,6.67,1.26,5.07,8.81,7.53,0.0,20.4357,0.95982,815.845,0
2003,10.67,29.03,0.52,0.7,13.1,13.37,3.27,6.67,1.26,5.07,8.81,7.53,0.0,20.2015,0.89958,764.646,0
2004,10.68,29.03,0.6,0.7,13.1,13.28,3.27,6.67,1.26,5.07,8.81,7.53,0.0,19.9673,0.89591,761.52,0
2005,10.7,29.02,0.68,0.71,13.09,13.19,3.27,6.67,1.26,5.07,8.8,7.53,0.0,19.7332,0.87112,740.451,0
2006,10.71,29.02,0.77,0.72,13.08,13.1,3.27,6.67,1.26,5.07,8.8,7.53,0.0,19.499,0.84274,716.329,0
2007,10.71,28.48,0.88,1.31,13.34,12.19,3.87,6.67,1.19,5.18,8.63,7.55,0.0,19.2649,0.82401,700.407,0
2008,10.71,27.94,0.99,1.89,13.6,11.29,4.46,6.67,1.13,5.29,8.47,7.56,0.0,19.0307,0.8061,685.185,0
2009,10.7,27.4,1.11,2.48,13.85,10.39,5.05,6.67,1.06,5.4,8.3,7.58,0.0,18.7965,0.78367,666.124,0
2010,10.7,26.86,1.22,3.06,14.11,9.49,5.65,6.67,0.99,5.51,8.13,7.59,0.0,18.5623,0.77478,658.565,0
2011,10.7,26.32,1.34,3.65,14.37,8.59,6.24,6.68,0.93,5.62,7.96,7.61,0.0,18.3282,0.7366,626.111,0
2012,10.7,25.78,1.45,4.23,14.63,7.69,6.83,6.68,0.86,5.73,7.79,7.62,0.0,18.0941,0.71507,607.809,0
2013,10.69,25.78,1.45,4.23,14.63,7.69,6.83,6.68,0.84,5.73,7.81,7.62,0.0,17.8599,0.71118,604.501,0
2014,10.69,25.78,1.45,4.24,14.63,7.69,6.83,6.68,0.82,5.73,7.82,7.62,0.0,17.6257,0.69967,594.717,0
