# gauge_id=5022, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0139,0.0004,0.337,3.1673
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0138,0.00038,0.326,3.1044
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0136,0.00038,0.32,3.0416
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0135,0.00038,0.32,2.9787
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0134,0.00037,0.311,2.9158
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0132,0.00036,0.303,2.8529
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0131,0.00035,0.296,2.79
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013,0.00034,0.293,2.7272
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0128,0.00033,0.284,2.6643
1990,10.69,15.75,0.5,11.13,17.79,16.79,3.68,0.06,0.72,4.33,16.54,2.02,0.0,0.0127,0.00032,0.274,2.6014
1991,10.53,15.96,0.48,11.1,17.76,16.76,3.76,0.06,0.72,4.45,16.39,2.04,0.0,0.0126,0.0003,0.256,2.5385
1992,10.36,16.16,0.47,11.06,17.73,16.74,3.83,0.06,0.72,4.58,16.24,2.05,0.0,0.0124,0.00029,0.25,2.4756
1993,10.2,16.36,0.45,11.02,17.69,16.71,3.91,0.06,0.72,4.71,16.08,2.07,0.0,0.0123,0.00029,0.248,2.4127
1994,10.04,16.57,0.43,10.99,17.66,16.68,3.98,0.06,0.72,4.84,15.93,2.09,0.0,0.0122,0.00029,0.244,2.3499
1995,9.88,16.77,0.41,10.95,17.63,16.66,4.06,0.06,0.72,4.96,15.78,2.11,0.0,0.012,0.00029,0.245,2.287
1996,9.72,16.98,0.4,10.92,17.6,16.63,4.13,0.06,0.72,5.09,15.63,2.13,0.0,0.0119,0.00029,0.243,2.2241
1997,9.55,17.18,0.38,10.88,17.57,16.61,4.21,0.06,0.72,5.22,15.47,2.14,0.0,0.0118,0.00028,0.237,2.1612
1998,9.39,17.39,0.36,10.84,17.53,16.58,4.28,0.06,0.72,5.34,15.32,2.16,0.0,0.0116,0.00026,0.22,2.0983
1999,9.23,17.59,0.34,10.81,17.5,16.56,4.36,0.06,0.72,5.47,15.17,2.18,0.0,0.0115,0.00026,0.219,2.0355
2000,9.07,17.8,0.33,10.77,17.47,16.53,4.43,0.06,0.72,5.6,15.02,2.2,0.0,0.0114,0.00025,0.214,1.9726
2001,9.06,17.68,0.33,10.79,17.5,16.58,4.46,0.06,0.68,5.73,14.9,2.24,0.0,0.0112,0.00026,0.218,1.9097
2002,9.06,17.56,0.33,10.8,17.52,16.62,4.5,0.06,0.63,5.87,14.79,2.27,0.0,0.0111,0.00025,0.215,1.8468
2003,9.05,17.44,0.33,10.81,17.55,16.66,4.53,0.06,0.58,6.0,14.67,2.31,0.0,0.011,0.00023,0.193,1.7839
2004,9.04,17.32,0.33,10.82,17.58,16.7,4.57,0.06,0.53,6.14,14.56,2.35,0.0,0.0108,0.00022,0.187,1.7211
2005,9.04,17.2,0.34,10.84,17.6,16.75,4.6,0.06,0.48,6.27,14.44,2.39,0.0,0.0107,0.00021,0.178,1.6582
