# gauge_id=2372, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.791,1.32092,1122.78,0
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.5706,1.28474,1092.03,0
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.3502,1.26689,1076.857,0
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.1298,1.28286,1090.429,0
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.9094,1.24471,1058.007,0
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.6889,1.21819,1035.465,0
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.4685,1.22232,1038.975,0
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.2481,1.21,1028.504,0
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0277,1.19391,1014.823,0
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.8072,1.15803,984.326,0
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.5868,1.10789,941.711,0
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.3664,1.07332,912.323,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.1459,1.06143,902.218,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9255,1.0451,888.331,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.705,1.04802,890.82,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4846,1.03395,878.86,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2642,1.01831,865.561,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.0438,0.97848,831.708,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.8233,0.97922,832.336,0
2000,0.05,32.64,0.0,1.56,8.29,12.95,7.19,0.82,3.83,8.57,22.45,1.65,0.0,20.6029,0.97827,831.532,0
2001,0.04,32.65,0.0,1.56,8.29,12.95,7.19,0.82,3.83,8.57,22.44,1.65,0.0,20.3825,0.98058,833.494,0
2002,0.03,32.67,0.0,1.56,8.29,12.96,7.19,0.82,3.83,8.57,22.44,1.65,0.0,20.1621,0.95446,811.287,0
2003,0.02,32.68,0.0,1.56,8.29,12.96,7.19,0.82,3.83,8.57,22.43,1.65,0.0,19.9416,0.89515,760.878,0
2004,0.02,32.69,0.0,1.56,8.29,12.96,7.19,0.82,3.83,8.57,22.43,1.65,0.0,19.7212,0.89164,757.894,0
2005,0.01,32.7,0.0,1.56,8.28,12.96,7.19,0.82,3.83,8.57,22.42,1.65,0.0,19.5008,0.86727,737.179,0
2006,0.0,32.72,0.0,1.56,8.28,12.96,7.19,0.82,3.83,8.57,22.42,1.65,0.0,19.2803,0.83932,713.422,0
2007,0.05,32.14,0.35,2.01,8.91,11.75,7.75,0.81,3.63,8.88,22.06,1.68,0.0,19.0599,0.82088,697.752,0
2008,0.1,31.57,0.69,2.46,9.55,10.54,8.3,0.8,3.42,9.19,21.69,1.7,0.0,18.8395,0.80324,682.756,0
2009,0.15,30.99,1.04,2.91,10.18,9.33,8.86,0.79,3.22,9.5,21.33,1.72,0.0,18.619,0.78111,663.94,0
2010,0.19,30.42,1.38,3.35,10.81,8.12,9.41,0.78,3.02,9.81,20.96,1.75,0.0,18.3986,0.77235,656.501,0
2011,0.24,29.85,1.73,3.8,11.44,6.91,9.97,0.76,2.81,10.12,20.6,1.77,0.0,18.1782,0.73454,624.362,0
2012,0.29,29.27,2.07,4.25,12.07,5.7,10.52,0.75,2.61,10.43,20.23,1.79,0.0,17.9578,0.71321,606.225,0
2013,0.29,29.28,2.07,4.25,12.07,5.7,10.52,0.76,2.55,10.43,20.28,1.79,0.0,17.7373,0.70936,602.953,0
2014,0.29,29.28,2.07,4.25,12.07,5.7,10.52,0.78,2.49,10.43,20.33,1.79,0.0,17.5169,0.69793,593.239,0
2015,0.29,29.29,2.07,4.25,12.07,5.7,10.52,0.79,2.44,10.43,20.37,1.78,0.0,17.2965,0.67383,572.752,0
2016,0.29,29.29,2.07,4.25,12.07,5.7,10.52,0.8,2.38,10.43,20.42,1.78,0.0,17.0761,0.66304,563.587,0
2017,0.29,29.3,2.07,4.25,12.07,5.7,10.52,0.81,2.32,10.43,20.47,1.77,0.0,16.8691,0.63708,541.521,0
2018,0.29,29.3,2.07,4.25,12.07,5.7,10.52,0.82,2.26,10.43,20.51,1.77,0.0,16.6996,0.60826,517.019,0
2019,0.29,29.3,2.07,4.25,12.07,5.7,10.52,0.82,2.26,10.43,20.51,1.77,0.0,16.5347,0.59289,503.96,0
