# gauge_id=2205, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,326.5708,22.80721,19386.132,0
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,324.3847,22.37574,19019.38,0
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,322.1988,22.13657,18816.084,0
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320.0128,22.2137,18881.648,0
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,317.8268,21.85488,18576.646,0
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315.6409,21.54075,18309.641,0
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,313.4548,21.43426,18219.123,0
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,311.2688,21.24778,18060.614,0
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,309.0828,20.97892,17832.082,0
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,306.8967,20.48238,17410.026,0
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,304.7109,19.89493,16910.694,0
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,302.5248,19.53759,16606.953,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,300.3389,19.34235,16440.993,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,298.1528,19.19719,16317.609,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,295.9668,19.19732,16317.723,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,293.7807,19.03613,16180.711,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,291.5948,18.79617,15976.74,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,289.4088,18.22365,15490.098,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,287.2229,18.14535,15423.547,0
2000,26.12,20.67,0.81,1.14,14.38,14.23,1.56,4.25,1.95,2.54,5.26,7.09,0.0,285.0368,18.00962,15308.175,0
2001,26.13,20.66,0.86,1.14,14.39,14.17,1.56,4.25,1.94,2.55,5.25,7.1,0.0,282.8508,18.03521,15329.929,0
2002,26.13,20.65,0.9,1.14,14.4,14.12,1.57,4.25,1.94,2.56,5.25,7.11,0.0,280.6648,17.77533,15109.027,0
2003,26.13,20.64,0.95,1.13,14.41,14.06,1.57,4.25,1.94,2.56,5.25,7.12,0.0,278.4789,16.999,14449.146,0
2004,26.13,20.63,0.99,1.13,14.41,14.0,1.57,4.25,1.93,2.57,5.24,7.13,0.0,276.2928,16.80503,14284.272,0
2005,26.13,20.62,1.04,1.13,14.42,13.95,1.58,4.25,1.93,2.58,5.24,7.14,0.0,274.1069,16.45,13982.503,0
2006,26.13,20.61,1.09,1.12,14.43,13.89,1.58,4.26,1.93,2.59,5.24,7.15,0.0,271.9208,16.02248,13619.106,0
2007,26.15,20.31,1.3,1.34,14.29,13.65,1.79,4.26,1.86,2.73,5.12,7.19,0.0,269.735,15.84201,13465.708,0
2008,26.17,20.02,1.51,1.56,14.15,13.41,2.0,4.26,1.79,2.87,5.01,7.24,0.0,267.5488,15.50212,13176.799,0
2009,26.2,19.72,1.72,1.78,14.02,13.17,2.21,4.27,1.73,3.01,4.9,7.29,0.0,265.3628,15.19597,12916.577,0
