# gauge_id=2019, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.5906,9.21575,7833.384,0
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.9104,9.06053,7701.448,0
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.2302,8.96273,7618.322,0
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.5501,8.95483,7611.602,0
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.8699,8.83421,7509.082,0
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.1896,8.71664,7409.147,0
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.5095,8.6424,7346.037,0
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.8293,8.56084,7276.712,0
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.1491,8.44847,7181.203,0
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.4689,8.26601,7026.11,0
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.7887,8.06444,6854.777,0
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.1086,7.94153,6750.298,0
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.4284,7.85708,6678.515,0
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.7482,7.80141,6631.2,0
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.0679,7.78097,6613.825,0
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.3878,7.71612,6558.701,0
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.7076,7.61849,6475.717,0
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.0274,7.4086,6297.307,0
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.3473,7.35819,6254.462,0
2000,0.6,20.19,0.0,0.79,7.74,6.28,5.7,1.09,20.86,7.87,28.45,0.44,0.0,95.667,7.28598,6193.079,0
2001,0.61,20.2,0.0,0.79,7.73,6.3,5.68,1.09,20.84,7.95,28.39,0.44,0.0,94.9868,7.27992,6187.932,0
2002,0.62,20.2,0.0,0.78,7.72,6.32,5.66,1.09,20.82,8.02,28.33,0.44,0.0,94.3067,7.19139,6112.684,0
2003,0.64,20.21,0.0,0.78,7.71,6.34,5.64,1.09,20.8,8.09,28.27,0.44,0.0,93.6265,6.92252,5884.143,0
2004,0.65,20.21,0.0,0.78,7.7,6.36,5.62,1.09,20.78,8.16,28.22,0.44,0.0,92.9463,6.82817,5803.942,0
2005,0.66,20.22,0.0,0.78,7.69,6.39,5.6,1.09,20.76,8.23,28.16,0.44,0.0,92.2661,6.69427,5690.126,0
2006,0.68,20.22,0.0,0.78,7.67,6.41,5.58,1.09,20.74,8.3,28.1,0.44,0.0,91.5859,6.5336,5553.559,0
2007,0.66,19.7,0.29,0.75,7.55,6.5,5.93,1.11,19.95,9.52,27.57,0.47,0.0,90.9058,6.46339,5493.88,0
2008,0.64,19.17,0.59,0.72,7.42,6.6,6.29,1.13,19.17,10.75,27.03,0.5,0.0,90.2255,6.32948,5380.054,0
2009,0.63,18.65,0.88,0.69,7.3,6.69,6.64,1.15,18.38,11.97,26.5,0.53,0.0,89.5453,6.21324,5281.254,0
2010,0.61,18.12,1.17,0.66,7.17,6.79,6.99,1.17,17.6,13.19,25.97,0.56,0.0,88.8651,6.12949,5210.066,0
