# gauge_id=2022, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5527,1.26103,1071.873,17.7218
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.2472,1.22533,1041.532,17.5626
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.9417,1.20484,1024.113,17.4034
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.6362,1.20824,1027.007,17.2442
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.3307,1.18212,1004.801,17.085
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0253,1.15655,983.066,16.9258
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.7198,1.14145,970.229,16.7667
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.4143,1.12309,954.63,16.6075
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.1088,1.09956,934.628,16.4483
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.8034,1.05552,897.189,16.2891
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.4979,1.01325,861.26,16.1299
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.1924,0.99496,845.715,15.9707
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.8869,0.97678,830.263,15.8115
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.5815,0.96474,820.031,15.6523
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.276,0.96067,816.57,15.4931
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9705,0.94205,800.739,15.3339
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6651,0.91988,781.899,15.1747
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3596,0.88117,748.996,15.0155
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.0541,0.85726,728.675,14.8563
2000,4.23,14.36,3.74,27.52,8.7,12.38,5.27,4.86,0.65,5.2,7.78,5.3,0.0,20.7486,0.82848,704.207,14.6971
2001,4.26,14.28,3.87,27.44,8.72,12.37,5.25,4.86,0.64,5.24,7.75,5.32,0.0,20.4431,0.83885,713.023,14.5379
2002,4.29,14.21,4.0,27.35,8.73,12.36,5.24,4.87,0.63,5.27,7.72,5.33,0.0,20.1376,0.81698,694.432,14.3787
2003,4.32,14.14,4.13,27.27,8.75,12.35,5.22,4.87,0.63,5.3,7.69,5.35,0.0,19.8322,0.75519,641.911,14.2195
2004,4.35,14.06,4.26,27.19,8.77,12.34,5.2,4.87,0.62,5.33,7.66,5.36,0.0,19.5267,0.73544,625.125,14.0603
2005,4.38,13.99,4.39,27.1,8.79,12.32,5.19,4.87,0.61,5.36,7.63,5.38,0.0,19.2212,0.70109,595.929,13.9011
2006,4.41,13.92,4.52,27.02,8.8,12.31,5.17,4.87,0.6,5.39,7.6,5.39,0.0,18.9158,0.66189,562.605,13.7419
2007,4.4,12.99,5.18,26.34,9.27,12.42,4.81,4.88,0.59,6.16,7.5,5.48,0.0,18.6103,0.63712,541.555,13.5827
2008,4.39,12.06,5.83,25.65,9.73,12.53,4.45,4.88,0.58,6.92,7.41,5.57,0.0,18.3048,0.61599,523.594,13.4235
2009,4.38,11.14,6.48,24.97,10.19,12.64,4.09,4.89,0.56,7.69,7.31,5.67,0.0,17.9993,0.60895,517.604,13.2644
2010,4.37,10.21,7.13,24.29,10.65,12.75,3.73,4.9,0.55,8.45,7.22,5.76,0.0,17.6939,0.59405,504.944,13.1052
