# gauge_id=2288, Land cover attributes as area percentages based on the CORINE land cover databases by the European Copernicus Land Monitoring Service: 1990, 2000, 2006, 2012 and 2018. The years in between were interpolated by linear regression. In 1990, only areas outside Switzerland were covered by clc_1990, therefore only catchments with more then 95% data in clc_1990 were calculated. glaciers source: Swiss Glacier Inventory 1973/2016 and Paul et al, 2020. glacier_mass = glacier_volume*850[kg/m3].
year,crop_perc,grass_perc,shrub_perc,dwood_perc,mix_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,blank_perc,glac_area_ch(km2),glac_vol_ch(km3),glac_mass_ch(Mt),glac_area_neighbour(km2)
1981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.4534,2.99669,2547.185,14.2242
1982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.5465,2.88946,2456.045,14.0174
1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.6395,2.82245,2399.082,13.8105
1984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.7325,2.84061,2414.514,13.6037
1985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.8255,2.72665,2317.65,13.3969
1986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.9186,2.64043,2244.362,13.1901
1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0117,2.60668,2215.677,12.9833
1988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.1047,2.5538,2170.726,12.7765
1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.1978,2.494,2119.901,12.5697
1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.2907,2.3919,2033.115,12.3629
1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.3838,2.25975,1920.788,12.1561
1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.4769,2.16217,1837.841,11.9493
1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.5698,2.1166,1799.114,11.7424
1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.6629,2.05996,1750.963,11.5356
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.756,2.04518,1738.404,11.3288
1996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.849,1.99949,1699.565,11.122
1997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.942,1.94843,1656.164,10.9152
1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.035,1.83742,1561.807,10.7084
1999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.1281,1.81513,1542.859,10.5016
2000,13.87,29.29,0.9,1.3,9.86,18.01,3.25,4.81,0.52,6.12,6.79,5.27,0.0,48.2211,1.79232,1523.47,10.2948
2001,13.89,29.27,0.91,1.3,9.83,18.03,3.23,4.81,0.51,6.13,6.79,5.3,0.0,47.3141,1.79078,1522.164,10.088
2002,13.91,29.24,0.91,1.3,9.81,18.04,3.22,4.8,0.5,6.14,6.79,5.33,0.0,46.4072,1.72767,1468.523,9.8812
2003,13.93,29.22,0.92,1.3,9.78,18.06,3.21,4.8,0.49,6.15,6.78,5.36,0.0,45.5003,1.57817,1341.444,9.6744
2004,13.95,29.2,0.93,1.3,9.76,18.07,3.19,4.8,0.48,6.16,6.78,5.39,0.0,44.5934,1.55261,1319.717,9.4675
2005,13.96,29.17,0.94,1.29,9.73,18.09,3.18,4.8,0.47,6.17,6.78,5.42,0.0,43.6863,1.48361,1261.066,9.2607
2006,13.98,29.15,0.95,1.29,9.71,18.1,3.17,4.8,0.46,6.19,6.77,5.44,0.0,42.7793,1.40474,1194.03,9.0539
2007,13.43,29.11,1.3,1.7,9.62,17.6,3.54,4.8,0.44,6.23,6.69,5.53,0.0,41.8724,1.35253,1149.648,8.8471
2008,12.87,29.08,1.64,2.12,9.54,17.1,3.91,4.81,0.42,6.27,6.62,5.62,0.0,40.9655,1.3036,1108.058,8.6403
2009,12.32,29.05,1.99,2.53,9.46,16.6,4.27,4.81,0.4,6.31,6.54,5.71,0.0,40.0706,1.24825,1061.009,8.4335
2010,11.77,29.01,2.34,2.94,9.38,16.1,4.64,4.82,0.38,6.36,6.46,5.8,0.0,39.1898,1.21935,1036.445,8.2267
2011,11.21,28.98,2.69,3.35,9.3,15.6,5.01,4.82,0.36,6.4,6.38,5.89,0.0,38.3091,1.13365,963.605,8.0199
2012,10.66,28.95,3.04,3.77,9.21,15.1,5.38,4.83,0.34,6.44,6.3,5.98,0.0,37.4283,1.07929,917.394,7.8131
2013,10.65,28.95,3.04,3.76,9.21,15.1,5.38,4.83,0.33,6.44,6.31,5.99,0.0,36.5484,1.0627,903.297,7.6063
