date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.569,1.65,4.86,1.47,22.21,0.14,3.51,0.75,0.69,0.69,0.69,1.5
1981-01-02,0.728,2.11,18.38,0.02,18.91,0.0,3.37,0.86,0.18,0.18,0.18,1.52
1981-01-03,1.591,4.61,9.88,4.39,21.39,0.13,5.3,0.72,1.4,1.4,1.4,1.5
1981-01-04,4.082,11.83,25.58,0.74,16.51,0.16,1.81,0.91,0.0,0.0,0.0,1.52
1981-01-05,3.513,10.18,9.8,-2.05,47.58,1.2,2.83,0.8,0.06,0.06,0.06,1.52
1981-01-06,2.257,6.54,16.5,-1.66,28.04,0.21,3.19,0.84,0.1,0.1,0.1,1.52
1981-01-07,1.701,4.93,7.63,-5.03,39.94,0.91,1.48,0.79,0.0,0.0,0.0,1.52
1981-01-08,1.263,3.66,1.48,-8.5,57.25,4.81,0.83,0.76,0.0,0.0,0.0,1.52
1981-01-09,0.925,2.68,1.02,-6.48,39.68,0.09,0.53,0.84,0.0,0.0,0.0,1.52
1981-01-10,0.687,1.99,1.16,-2.26,29.6,0.0,0.39,0.88,0.0,0.0,0.0,1.52
1981-01-11,0.628,1.82,0.0,-2.17,18.23,1.19,1.11,0.86,0.0,0.0,0.0,1.52
1981-01-12,0.607,1.76,0.84,-3.07,42.78,4.36,0.89,0.84,0.0,0.0,0.0,1.52
1981-01-13,0.587,1.7,8.34,-2.71,18.1,0.0,0.92,0.88,0.0,0.0,0.0,1.52
1981-01-14,0.566,1.64,0.31,-4.07,32.57,5.28,1.61,0.74,0.0,0.0,0.0,1.52
1981-01-15,0.549,1.59,22.93,-0.48,41.2,1.2,2.84,0.85,0.0,0.0,0.0,1.52
1981-01-16,0.531,1.54,4.61,-3.09,34.16,0.06,2.45,0.74,0.33,0.33,0.33,1.51
1981-01-17,0.559,1.62,4.41,1.74,40.13,1.11,2.6,0.78,0.06,0.06,0.06,1.52
1981-01-18,0.621,1.8,8.39,0.51,24.16,0.0,2.56,0.83,0.16,0.16,0.16,1.52
1981-01-19,0.935,2.71,9.22,1.01,16.9,0.0,2.61,0.85,0.02,0.02,0.02,1.52
1981-01-20,1.159,3.36,11.14,-1.15,26.18,0.14,1.04,0.87,0.0,0.0,0.0,1.52
1981-01-21,0.921,2.67,0.11,-4.56,68.04,4.15,0.68,0.82,0.0,0.0,0.0,1.52
1981-01-22,0.697,2.02,0.0,-7.93,62.34,4.99,0.65,0.91,0.0,0.0,0.0,1.52
1981-01-23,0.587,1.7,0.0,-8.86,66.88,5.35,0.61,0.92,0.0,0.0,0.0,1.52
1981-01-24,0.549,1.59,0.0,-7.7,38.96,3.25,0.64,0.91,0.0,0.0,0.0,1.52
1981-01-25,0.528,1.53,1.1,-4.82,41.76,1.69,0.88,0.88,0.0,0.0,0.0,1.52
1981-01-26,0.511,1.48,8.03,-1.32,63.24,2.92,0.81,0.97,0.0,0.0,0.0,1.52
1981-01-27,0.497,1.44,0.0,-5.35,69.05,5.81,0.7,0.98,0.0,0.0,0.0,1.52
1981-01-28,0.48,1.39,0.0,-6.38,59.26,4.23,0.64,0.93,0.0,0.0,0.0,1.52
1981-01-29,0.459,1.33,0.0,-7.95,38.95,3.37,0.53,0.94,0.0,0.0,0.0,1.52
1981-01-30,0.442,1.28,0.0,-8.48,52.79,3.37,0.46,0.99,0.0,0.0,0.0,1.52
1981-01-31,0.424,1.23,0.0,-6.12,53.02,3.53,0.48,0.91,0.0,0.0,0.0,1.52
1981-02-01,0.407,1.18,0.0,-3.78,54.67,3.49,0.57,0.85,0.0,0.0,0.0,1.52
1981-02-02,0.393,1.14,0.0,-2.32,60.11,3.54,0.52,0.78,0.0,0.0,0.0,1.52
1981-02-03,0.39,1.13,3.75,1.13,48.98,1.5,1.7,0.71,0.39,0.39,0.39,1.54
1981-02-04,0.449,1.3,14.38,1.81,35.71,0.41,2.37,0.87,0.22,0.22,0.22,1.57
1981-02-05,0.49,1.42,15.05,-1.67,43.61,0.73,1.92,0.83,0.27,0.27,0.27,1.57
1981-02-06,0.635,1.84,13.41,0.59,25.29,0.0,2.46,0.9,0.0,0.0,0.0,1.57
1981-02-07,1.505,4.36,11.94,3.52,25.15,0.01,1.43,0.91,0.0,0.0,0.0,1.57
1981-02-08,2.433,7.05,0.0,3.78,42.97,3.54,1.18,0.89,0.0,0.0,0.0,1.57
1981-02-09,2.346,6.8,0.0,1.51,80.59,5.59,0.74,0.87,0.0,0.0,0.0,1.57
1981-02-10,2.219,6.43,4.72,1.04,34.67,0.01,1.88,0.85,0.16,0.16,0.16,1.56
1981-02-11,2.139,6.2,1.59,-1.68,85.01,3.59,0.54,0.81,0.0,0.0,0.0,1.57
1981-02-12,1.653,4.79,0.0,-4.04,98.03,5.71,0.73,0.72,0.0,0.0,0.0,1.57
1981-02-13,1.211,3.51,0.0,-5.2,127.3,9.22,1.34,0.67,0.0,0.0,0.0,1.57
1981-02-14,0.87,2.52,0.0,-5.55,127.49,8.71,0.83,0.74,0.0,0.0,0.0,1.57
1981-02-15,0.625,1.81,0.0,-4.6,124.64,7.53,0.65,0.75,0.0,0.0,0.0,1.57
1981-02-16,0.556,1.61,0.0,-3.51,131.16,8.84,0.89,0.71,0.0,0.0,0.0,1.57
1981-02-17,0.535,1.55,0.0,-3.67,57.13,3.75,0.99,0.75,0.0,0.0,0.0,1.57
1981-02-18,0.518,1.5,0.39,-3.28,61.46,2.55,0.91,0.7,0.05,0.05,0.05,1.55
1981-02-19,0.497,1.44,0.12,-4.37,54.83,3.06,1.15,0.82,0.0,0.0,0.0,1.55
1981-02-20,0.48,1.39,0.0,-3.69,54.86,3.61,0.61,0.76,0.0,0.0,0.0,1.55
1981-02-21,0.459,1.33,0.56,-3.38,73.24,0.69,0.69,0.74,0.09,0.09,0.09,1.52
1981-02-22,0.442,1.28,0.17,-3.85,125.02,7.59,0.97,0.77,0.0,0.0,0.0,1.53
1981-02-23,0.424,1.23,0.0,-4.81,68.04,3.44,0.68,0.86,0.0,0.0,0.0,1.53
