date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,10.198,1.07,7.82,-1.03,20.26,0.09,4.67,0.78,0.59,0.59,0.59,1.34
1981-01-02,10.865,1.14,22.61,-2.55,19.74,0.01,4.3,0.89,0.08,0.08,0.08,1.35
1981-01-03,17.346,1.82,11.35,1.94,21.89,0.09,7.15,0.76,1.23,1.23,1.23,1.33
1981-01-04,36.789,3.86,36.88,-1.61,17.54,0.1,2.21,0.93,0.0,0.0,0.0,1.35
1981-01-05,33.263,3.49,12.07,-4.78,37.29,0.89,2.6,0.82,0.03,0.03,0.03,1.35
1981-01-06,22.588,2.37,19.25,-4.11,23.26,0.14,3.12,0.84,0.06,0.06,0.06,1.35
1981-01-07,17.727,1.86,10.94,-8.07,38.8,1.0,1.33,0.83,0.0,0.0,0.0,1.35
1981-01-08,14.01,1.47,2.05,-10.9,69.22,4.96,1.76,0.76,0.0,0.0,0.0,1.35
1981-01-09,11.437,1.2,1.14,-7.36,41.38,0.07,1.37,0.82,0.01,0.01,0.01,1.35
1981-01-10,9.912,1.04,0.81,-3.5,32.58,0.01,0.38,0.87,0.0,0.0,0.0,1.35
1981-01-11,9.531,1.0,0.0,-3.84,38.08,1.56,1.11,0.86,0.0,0.0,0.0,1.35
1981-01-12,9.15,0.96,0.65,-4.88,54.55,4.49,1.89,0.85,0.0,0.0,0.0,1.35
1981-01-13,8.864,0.93,9.39,-5.33,28.34,0.02,0.95,0.9,0.0,0.0,0.0,1.35
1981-01-14,8.482,0.89,0.3,-6.11,52.75,5.25,2.53,0.75,0.0,0.0,0.0,1.35
1981-01-15,8.196,0.86,21.68,-3.13,35.25,0.89,3.12,0.87,0.0,0.0,0.0,1.35
1981-01-16,8.006,0.84,5.6,-6.11,30.53,0.09,3.22,0.78,0.21,0.21,0.21,1.35
1981-01-17,8.101,0.85,5.79,-0.82,32.85,0.69,3.32,0.81,0.1,0.1,0.1,1.35
1981-01-18,8.578,0.9,15.6,-2.3,22.32,0.02,2.63,0.85,0.05,0.05,0.05,1.35
1981-01-19,11.151,1.17,16.04,-1.45,17.0,0.02,2.94,0.86,0.02,0.02,0.02,1.35
1981-01-20,12.295,1.29,15.06,-4.06,29.55,0.1,1.05,0.9,0.0,0.0,0.0,1.35
1981-01-21,10.293,1.08,0.18,-7.13,81.23,4.66,1.15,0.82,0.0,0.0,0.0,1.35
1981-01-22,8.768,0.92,0.0,-8.92,76.35,5.67,1.52,0.79,0.0,0.0,0.0,1.35
1981-01-23,7.72,0.81,0.0,-8.31,77.72,5.75,1.66,0.73,0.0,0.0,0.0,1.35
1981-01-24,7.053,0.74,0.0,-6.62,60.3,4.24,1.06,0.7,0.0,0.0,0.0,1.35
1981-01-25,6.767,0.71,1.45,-5.45,53.33,2.25,1.94,0.8,0.03,0.03,0.03,1.35
1981-01-26,6.576,0.69,11.28,-3.68,62.8,2.31,1.07,0.95,0.0,0.0,0.0,1.35
1981-01-27,6.386,0.67,0.0,-6.56,78.95,5.89,1.06,0.84,0.0,0.0,0.0,1.35
1981-01-28,6.1,0.64,0.0,-7.31,75.07,4.95,2.04,0.8,0.01,0.01,0.01,1.35
1981-01-29,5.814,0.61,0.0,-8.08,60.91,4.4,1.33,0.76,0.0,0.0,0.0,1.35
1981-01-30,5.623,0.59,0.0,-7.59,75.25,4.76,0.41,0.75,0.0,0.0,0.0,1.35
1981-01-31,5.433,0.57,0.0,-5.13,79.31,5.56,1.02,0.71,0.0,0.0,0.0,1.34
1981-02-01,5.242,0.55,0.0,-2.91,81.72,5.61,0.55,0.71,0.0,0.0,0.0,1.34
1981-02-02,5.051,0.53,0.0,-1.84,86.52,5.71,0.52,0.65,0.0,0.0,0.0,1.34
1981-02-03,5.051,0.53,3.09,0.63,57.86,1.77,3.33,0.65,0.98,0.98,0.98,1.35
1981-02-04,5.433,0.57,18.02,-0.56,32.96,0.29,2.82,0.89,0.09,0.09,0.09,1.43
1981-02-05,5.718,0.6,18.03,-4.91,42.95,0.6,2.02,0.88,0.09,0.09,0.09,1.43
1981-02-06,6.576,0.69,21.44,-1.91,26.37,0.03,2.97,0.91,0.0,0.0,0.0,1.43
1981-02-07,13.915,1.46,17.15,2.04,31.25,0.04,1.96,0.91,0.0,0.0,0.0,1.43
1981-02-08,24.208,2.54,0.0,2.39,70.07,4.67,2.55,0.82,0.0,0.0,0.0,1.43
1981-02-09,22.207,2.33,0.0,1.21,98.86,6.56,1.39,0.74,0.0,0.0,0.0,1.43
1981-02-10,21.063,2.21,6.67,-1.44,35.07,0.04,2.27,0.87,0.09,0.09,0.09,1.43
1981-02-11,19.729,2.07,2.5,-4.91,94.45,3.89,0.44,0.85,0.0,0.0,0.0,1.43
1981-02-12,15.154,1.59,0.02,-7.05,112.24,6.33,0.61,0.76,0.0,0.0,0.0,1.43
1981-02-13,11.532,1.21,0.0,-7.26,134.92,9.19,1.66,0.63,0.0,0.0,0.0,1.43
1981-02-14,9.054,0.95,0.0,-6.78,135.65,8.94,1.04,0.65,0.0,0.0,0.0,1.43
1981-02-15,7.529,0.79,0.0,-5.49,134.22,8.22,1.14,0.65,0.0,0.0,0.0,1.43
1981-02-16,7.053,0.74,0.0,-4.18,140.19,9.06,0.93,0.6,0.0,0.0,0.0,1.43
1981-02-17,6.862,0.72,0.0,-5.46,84.2,4.81,1.12,0.72,0.02,0.02,0.02,1.42
1981-02-18,6.576,0.69,0.44,-6.27,85.77,3.43,0.56,0.77,0.04,0.04,0.04,1.41
1981-02-19,6.29,0.66,0.08,-6.4,79.39,4.05,0.85,0.81,0.0,0.0,0.0,1.41
1981-02-20,6.1,0.64,0.0,-5.87,84.12,4.77,1.45,0.74,0.0,0.0,0.0,1.41
1981-02-21,5.814,0.61,0.27,-6.49,85.19,0.95,0.84,0.79,0.04,0.04,0.04,1.4
1981-02-22,5.623,0.59,0.08,-5.93,138.12,7.97,1.34,0.72,0.0,0.0,0.0,1.4
1981-02-23,5.433,0.57,0.0,-6.46,98.14,4.84,0.66,0.82,0.0,0.0,0.0,1.4
1981-02-24,5.147,0.54,0.0,-5.21,127.64,7.6,0.75,0.8,0.0,0.0,0.0,1.4
1981-02-25,4.956,0.52,0.0,-4.4,100.42,4.86,1.38,0.75,0.0,0.0,0.0,1.4
1981-02-26,4.861,0.51,0.0,-3.12,95.46,5.1,0.59,0.73,0.0,0.0,0.0,1.4
1981-02-27,4.67,0.49,0.0,-3.72,156.09,8.98,0.8,0.58,0.01,0.01,0.01,1.4
1981-02-28,4.67,0.49,2.91,-1.47,79.69,1.87,1.28,0.67,0.44,0.44,0.44,1.4
1981-03-01,5.337,0.56,4.8,1.07,89.32,1.89,1.84,0.84,0.0,0.0,0.0,1.55
1981-03-02,7.053,0.74,0.17,1.23,88.59,0.9,1.58,0.82,0.12,0.12,0.12,1.51
1981-03-03,8.768,0.92,14.19,-0.05,70.55,0.08,1.36,0.88,0.1,0.1,0.1,1.57
1981-03-04,11.056,1.16,14.9,-1.93,54.14,0.07,0.4,0.95,0.0,0.0,0.0,1.57
1981-03-05,13.343,1.4,0.0,-0.92,127.75,5.28,2.06,0.77,0.0,0.0,0.0,1.57
1981-03-06,15.821,1.66,4.71,1.25,71.55,0.08,2.83,0.76,0.69,0.69,0.69,1.54
1981-03-07,27.067,2.84,1.37,5.02,173.47,8.19,2.29,0.72,0.06,0.06,0.05,1.55
1981-03-08,49.941,5.24,7.19,6.27,51.14,0.07,2.66,0.75,0.8,0.8,0.8,1.56
1981-03-09,77.295,8.11,0.71,7.0,110.65,3.29,3.17,0.76,0.89,0.89,0.88,1.29
1981-03-10,103.219,10.83,13.32,6.89,53.06,0.12,2.49,0.88,0.4,0.4,0.4,1.57
1981-03-11,156.686,16.44,4.97,9.73,60.64,0.12,3.44,0.71,1.67,1.67,1.67,1.51
1981-03-12,214.729,22.53,22.9,5.64,46.29,0.21,2.29,0.9,0.35,0.34,0.34,1.57
1981-03-13,182.324,19.13,8.71,2.49,99.54,1.66,2.34,0.84,0.88,0.88,0.88,1.56
1981-03-14,122.852,12.89,1.0,2.77,131.55,2.48,2.66,0.69,1.55,1.55,1.53,1.13
1981-03-15,86.158,9.04,5.4,1.72,94.61,0.74,1.29,0.78,0.82,0.82,0.79,1.5
