date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,2.4,0.77,3.17,-1.59,25.88,0.14,2.41,0.74,0.33,0.33,0.31,0.97
1981-01-02,2.618,0.84,10.55,-3.47,19.26,0.0,1.28,0.9,0.01,0.01,0.0,0.98
1981-01-03,7.2,2.31,31.31,-0.05,29.68,0.39,2.06,0.85,0.09,0.09,0.08,0.98
1981-01-04,23.657,7.59,48.6,-1.44,12.82,0.01,1.99,0.91,0.0,0.0,0.0,0.98
1981-01-05,17.018,5.46,6.2,-6.52,21.69,0.17,2.39,0.81,0.14,0.14,0.11,0.98
1981-01-06,7.48,2.4,15.35,-5.63,13.69,0.0,2.02,0.85,0.02,0.02,0.01,0.98
1981-01-07,5.953,1.91,7.43,-8.64,23.21,0.18,2.71,0.8,0.09,0.09,0.07,0.98
1981-01-08,4.738,1.52,0.72,-11.51,66.12,7.08,1.54,0.75,0.0,0.0,0.0,0.98
1981-01-09,3.803,1.22,0.0,-6.15,48.25,1.39,1.02,0.57,0.04,0.04,0.02,0.97
1981-01-10,3.179,1.02,0.9,-2.73,34.98,0.0,0.72,0.8,0.02,0.02,0.01,0.98
1981-01-11,2.867,0.92,0.1,-3.93,33.19,0.74,1.17,0.83,0.0,0.0,0.0,0.98
1981-01-12,2.68,0.86,2.99,-4.99,46.08,3.73,0.97,0.84,0.0,0.0,0.0,0.98
1981-01-13,2.587,0.83,9.44,-5.74,23.71,0.2,1.52,0.89,0.0,0.0,0.0,0.98
1981-01-14,2.493,0.8,4.24,-7.91,71.39,5.12,1.19,0.91,0.01,0.01,0.0,0.98
1981-01-15,2.805,0.9,35.8,-4.56,25.99,0.04,1.85,0.92,0.02,0.02,0.0,0.98
1981-01-16,3.117,1.0,3.82,-6.87,38.38,0.42,1.26,0.81,0.04,0.04,0.02,0.98
1981-01-17,3.117,1.0,11.06,-2.03,35.39,0.3,1.41,0.84,0.05,0.05,0.03,0.98
1981-01-18,3.616,1.16,6.74,-3.04,19.68,0.0,1.47,0.86,0.01,0.01,0.0,0.98
1981-01-19,5.517,1.77,18.25,-1.77,16.5,0.0,1.93,0.85,0.04,0.04,0.04,0.98
1981-01-20,7.792,2.5,30.63,-4.33,13.86,0.0,2.48,0.89,0.0,0.0,0.0,0.98
1981-01-21,5.548,1.78,1.52,-7.01,39.67,1.71,1.07,0.83,0.01,0.01,0.0,0.98
1981-01-22,3.927,1.26,0.0,-7.79,69.98,4.26,1.3,0.66,0.01,0.01,0.0,0.98
1981-01-23,3.304,1.06,0.0,-5.91,84.08,3.49,1.47,0.54,0.11,0.11,0.1,0.95
1981-01-24,2.867,0.92,0.0,-3.65,84.94,4.33,1.02,0.51,0.04,0.04,0.03,0.94
