date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,1.834,0.94,2.02,-4.11,18.56,0.08,4.56,0.89,0.06,0.06,0.06,1.4
1981-01-02,1.776,0.91,3.86,-4.35,20.66,0.01,3.9,0.91,0.01,0.01,0.01,1.41
1981-01-03,1.99,1.02,28.2,-0.87,20.98,0.22,6.39,0.86,0.28,0.28,0.28,1.41
1981-01-04,3.2,1.64,54.14,-2.29,22.05,0.12,7.1,0.89,0.25,0.25,0.25,1.41
1981-01-05,3.297,1.69,6.45,-7.68,25.15,0.4,4.5,0.9,0.01,0.01,0.01,1.41
1981-01-06,2.634,1.35,21.05,-6.53,7.79,0.0,6.04,0.88,0.15,0.15,0.15,1.41
1981-01-07,2.205,1.13,2.67,-9.05,46.8,1.83,4.28,0.85,0.02,0.02,0.02,1.41
1981-01-08,1.912,0.98,0.5,-10.45,93.71,6.52,5.46,0.7,0.19,0.19,0.19,1.36
1981-01-09,1.717,0.88,0.01,-4.45,71.96,5.05,4.62,0.71,0.25,0.25,0.25,1.26
1981-01-10,1.6,0.82,4.11,-2.15,35.82,0.0,2.58,0.91,0.03,0.03,0.03,1.39
1981-01-11,1.561,0.8,0.14,-5.09,32.97,0.01,3.99,0.87,0.12,0.12,0.12,1.35
1981-01-12,1.502,0.77,10.05,-4.03,57.09,0.6,4.59,0.79,0.44,0.44,0.44,1.41
1981-01-13,1.463,0.75,9.97,-7.94,43.21,1.46,4.04,0.85,0.01,0.01,0.01,1.41
1981-01-14,1.405,0.72,1.39,-8.48,65.31,3.94,3.9,0.82,0.0,0.0,0.0,1.41
1981-01-15,1.366,0.7,46.56,-4.43,26.74,0.18,7.04,0.82,0.56,0.56,0.56,1.41
1981-01-16,1.327,0.68,4.09,-6.89,28.78,1.23,4.96,0.79,0.24,0.24,0.24,1.4
1981-01-17,1.288,0.66,21.32,-2.73,29.79,0.22,6.84,0.87,0.28,0.28,0.28,1.41
1981-01-18,1.288,0.66,15.31,-4.27,16.45,0.04,4.61,0.91,0.06,0.06,0.06,1.41
1981-01-19,1.327,0.68,13.5,-2.44,22.93,0.0,6.35,0.88,0.28,0.28,0.28,1.4
1981-01-20,1.327,0.68,32.17,-4.61,21.09,1.27,5.27,0.87,0.08,0.08,0.08,1.41
1981-01-21,1.229,0.63,0.26,-6.57,63.96,2.26,3.52,0.58,0.61,0.61,0.61,1.2
1981-01-22,1.151,0.59,0.0,-3.21,118.61,6.79,4.93,0.3,1.39,1.39,1.39,0.81
1981-01-23,1.132,0.58,0.0,-2.31,117.73,6.07,6.16,0.35,1.66,1.66,1.66,0.54
1981-01-24,1.21,0.62,0.01,1.93,127.6,4.28,1.44,0.28,0.4,0.4,0.4,0.5
1981-01-25,1.21,0.62,0.01,-1.59,83.34,0.36,2.42,0.61,0.77,0.77,0.77,0.38
1981-01-26,1.171,0.6,0.0,-3.71,95.43,3.98,4.31,0.82,0.17,0.17,0.17,0.38
1981-01-27,1.132,0.58,0.0,-3.85,136.52,6.01,4.1,0.31,1.25,1.25,1.25,0.27
1981-01-28,1.112,0.57,0.0,-3.11,115.52,6.71,7.01,0.28,2.1,2.1,2.1,0.17
1981-01-29,1.093,0.56,0.0,-2.5,116.31,5.96,3.78,0.5,0.72,0.72,0.72,0.15
1981-01-30,1.151,0.59,0.0,0.28,142.96,4.63,2.2,0.31,1.07,1.07,1.07,0.1
1981-01-31,1.346,0.69,0.0,1.9,138.17,4.86,4.56,0.31,2.09,2.09,2.09,0.06
1981-02-01,1.795,0.92,0.0,4.25,130.59,2.31,1.38,0.31,1.25,1.25,1.25,0.04
1981-02-02,2.419,1.24,0.0,4.43,142.67,4.48,2.69,0.35,1.51,1.51,1.51,0.02
1981-02-03,2.575,1.32,4.25,1.05,77.01,1.64,5.07,0.61,1.44,1.44,1.44,1.29
1981-02-04,2.283,1.17,32.32,-2.5,35.38,0.1,6.35,0.87,0.52,0.52,0.52,1.51
1981-02-05,2.029,1.04,5.22,-6.29,37.7,1.56,4.47,0.84,0.06,0.06,0.06,1.51
