date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.317,2.16,2.11,2.31,20.52,0.14,2.73,0.73,0.57,0.57,0.57,1.29
1981-01-02,0.42,2.86,6.71,1.1,16.33,0.0,2.51,0.87,0.04,0.04,0.04,1.36
1981-01-03,0.792,5.4,16.44,4.43,21.99,0.05,4.38,0.81,0.77,0.77,0.77,1.36
1981-01-04,1.589,10.83,17.62,3.27,18.4,0.51,2.47,0.88,0.15,0.15,0.14,1.37
1981-01-05,1.177,8.02,1.83,-0.12,40.81,0.83,2.82,0.73,0.61,0.6,0.54,1.23
1981-01-06,0.895,6.1,15.45,-0.3,21.84,0.0,3.07,0.86,0.58,0.58,0.58,1.36
1981-01-07,0.766,5.22,2.62,-3.95,57.61,1.74,0.64,0.83,0.0,0.0,0.0,1.36
1981-01-08,0.59,4.02,0.33,-8.68,79.44,7.32,0.47,0.89,0.0,0.0,0.0,1.36
1981-01-09,0.442,3.01,0.03,-5.09,57.86,2.2,0.57,0.78,0.0,0.0,0.0,1.36
1981-01-10,0.332,2.26,5.58,-1.97,26.62,0.0,0.91,0.9,0.0,0.0,0.0,1.36
1981-01-11,0.313,2.13,0.3,-0.64,8.71,0.07,1.91,0.89,0.0,0.0,0.0,1.36
1981-01-12,0.311,2.12,3.65,-0.96,45.76,2.53,1.4,0.85,0.0,0.0,0.0,1.36
1981-01-13,0.308,2.1,5.73,-1.25,32.79,0.2,1.02,0.85,0.0,0.0,0.0,1.36
1981-01-14,0.304,2.07,3.08,-5.0,63.93,3.5,1.67,0.89,0.0,0.0,0.0,1.36
1981-01-15,0.364,2.48,31.31,-0.21,36.99,0.45,2.26,0.93,0.0,0.0,0.0,1.36
1981-01-16,0.392,2.67,2.9,-2.3,43.57,0.53,2.32,0.81,0.06,0.06,0.06,1.36
1981-01-17,0.392,2.67,6.35,2.51,29.41,0.2,3.59,0.85,0.21,0.21,0.21,1.36
1981-01-18,0.56,3.82,4.3,1.5,21.91,0.01,1.86,0.88,0.0,0.0,0.0,1.36
1981-01-19,0.792,5.4,14.31,2.0,13.94,0.0,2.31,0.9,0.0,0.0,0.0,1.36
1981-01-20,1.105,7.53,16.48,0.35,31.79,0.25,1.19,0.93,0.0,0.0,0.0,1.36
1981-01-21,0.989,6.74,0.32,-2.18,63.74,1.91,0.48,0.86,0.0,0.0,0.0,1.36
1981-01-22,0.791,5.39,0.0,-6.44,44.09,3.61,0.86,0.94,0.0,0.0,0.0,1.36
1981-01-23,0.613,4.18,0.0,-8.79,55.69,3.63,0.74,0.97,0.0,0.0,0.0,1.36
1981-01-24,0.465,3.17,0.0,-7.56,58.11,4.63,0.53,0.94,0.0,0.0,0.0,1.36
1981-01-25,0.352,2.4,0.16,-5.59,46.5,0.86,0.45,0.99,0.0,0.0,0.0,1.36
1981-01-26,0.335,2.28,0.2,0.31,63.18,2.33,0.58,0.89,0.0,0.0,0.0,1.36
1981-01-27,0.33,2.25,0.01,-1.81,39.64,2.77,1.47,0.86,0.0,0.0,0.0,1.36
1981-01-28,0.326,2.22,0.0,-3.57,76.96,6.42,2.2,0.78,0.0,0.0,0.0,1.36
1981-01-29,0.32,2.18,0.0,-6.27,71.89,5.53,0.55,0.88,0.0,0.0,0.0,1.36
1981-01-30,0.315,2.15,0.0,-7.28,62.33,4.21,0.44,0.95,0.0,0.0,0.0,1.36
1981-01-31,0.31,2.11,0.0,-8.01,71.86,5.2,0.35,0.97,0.0,0.0,0.0,1.36
