date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,1.495,1.25,6.69,0.73,21.44,0.12,3.83,0.76,0.64,0.64,0.64,1.34
1981-01-02,1.651,1.38,24.38,-0.75,18.96,0.0,3.67,0.88,0.09,0.09,0.09,1.35
1981-01-03,3.194,2.67,10.55,3.68,21.31,0.11,5.81,0.73,1.33,1.33,1.33,1.33
1981-01-04,7.823,6.54,34.52,0.03,16.73,0.14,1.86,0.92,0.0,0.0,0.0,1.35
1981-01-05,7.225,6.04,12.41,-2.88,44.69,1.08,2.73,0.81,0.01,0.01,0.01,1.35
1981-01-06,4.808,4.02,18.97,-2.4,26.65,0.19,3.14,0.85,0.05,0.05,0.05,1.35
1981-01-07,3.505,2.93,9.12,-5.95,39.21,0.84,1.42,0.81,0.0,0.0,0.0,1.35
1981-01-08,2.548,2.13,1.68,-9.17,60.76,4.82,1.12,0.77,0.0,0.0,0.0,1.35
1981-01-09,1.938,1.62,1.11,-6.7,40.36,0.08,0.81,0.84,0.0,0.0,0.0,1.35
1981-01-10,1.675,1.4,0.97,-2.58,30.47,0.0,0.37,0.88,0.0,0.0,0.0,1.35
1981-01-11,1.615,1.35,0.0,-2.69,24.19,1.39,1.06,0.87,0.0,0.0,0.0,1.35
1981-01-12,1.555,1.3,0.76,-3.63,45.72,4.36,1.22,0.85,0.0,0.0,0.0,1.35
1981-01-13,1.495,1.25,8.59,-3.49,20.92,0.0,0.95,0.89,0.0,0.0,0.0,1.35
1981-01-14,1.435,1.2,0.3,-4.62,37.84,5.28,1.83,0.75,0.0,0.0,0.0,1.35
1981-01-15,1.376,1.15,24.17,-1.26,39.33,1.08,2.91,0.86,0.0,0.0,0.0,1.35
1981-01-16,1.328,1.11,5.43,-3.99,32.92,0.06,2.67,0.75,0.28,0.28,0.28,1.34
1981-01-17,1.364,1.14,4.68,1.02,38.01,0.99,2.77,0.79,0.05,0.05,0.05,1.35
1981-01-18,1.387,1.16,13.48,-0.33,23.51,0.0,2.58,0.84,0.08,0.08,0.08,1.35
1981-01-19,1.663,1.39,13.22,0.29,16.7,0.0,2.72,0.86,0.01,0.01,0.01,1.35
1981-01-20,1.83,1.53,12.92,-2.04,27.13,0.13,1.05,0.88,0.0,0.0,0.0,1.35
1981-01-21,1.567,1.31,0.12,-5.35,72.08,4.28,0.85,0.83,0.0,0.0,0.0,1.35
1981-01-22,1.364,1.14,0.0,-8.21,66.95,5.39,0.91,0.88,0.0,0.0,0.0,1.35
1981-01-23,1.244,1.04,0.0,-8.68,70.81,5.69,0.92,0.86,0.0,0.0,0.0,1.35
1981-01-24,1.184,0.99,0.0,-7.31,45.6,3.8,0.77,0.84,0.0,0.0,0.0,1.35
1981-01-25,1.136,0.95,1.27,-4.91,45.38,1.97,1.21,0.86,0.0,0.0,0.0,1.35
1981-01-26,1.1,0.92,9.2,-1.95,63.15,2.67,0.89,0.97,0.0,0.0,0.0,1.35
1981-01-27,1.065,0.89,0.0,-5.71,73.03,6.12,0.83,0.95,0.0,0.0,0.0,1.35
1981-01-28,1.029,0.86,0.0,-6.7,64.35,4.61,1.06,0.9,0.0,0.0,0.0,1.35
1981-01-29,0.981,0.82,0.0,-8.04,45.97,3.93,0.76,0.89,0.0,0.0,0.0,1.35
1981-01-30,0.945,0.79,0.0,-8.19,59.46,3.94,0.46,0.92,0.0,0.0,0.0,1.35
1981-01-31,0.897,0.75,0.0,-5.7,60.2,4.13,0.66,0.84,0.0,0.0,0.0,1.35
1981-02-01,0.861,0.72,0.0,-3.34,61.97,4.08,0.58,0.8,0.0,0.0,0.0,1.35
1981-02-02,0.825,0.69,0.0,-1.96,67.29,4.14,0.54,0.73,0.0,0.0,0.0,1.35
1981-02-03,0.825,0.69,3.55,1.14,51.69,1.62,2.17,0.69,0.54,0.54,0.54,1.35
1981-02-04,0.897,0.75,15.65,1.11,34.89,0.37,2.46,0.88,0.14,0.14,0.14,1.39
1981-02-05,0.885,0.74,17.98,-2.68,42.99,0.66,1.95,0.85,0.15,0.15,0.15,1.39
1981-02-06,1.017,0.85,19.58,-0.15,25.47,0.01,2.62,0.9,0.0,0.0,0.0,1.39
1981-02-07,2.285,1.91,13.75,3.11,26.75,0.01,1.57,0.91,0.0,0.0,0.0,1.39
1981-02-08,4.593,3.84,0.0,3.39,51.54,4.13,1.58,0.87,0.0,0.0,0.0,1.39
1981-02-09,4.605,3.85,0.0,1.43,86.27,6.0,0.9,0.83,0.0,0.0,0.0,1.39
1981-02-10,4.414,3.69,6.37,0.29,34.77,0.01,1.95,0.86,0.1,0.1,0.1,1.39
1981-02-11,4.21,3.52,2.11,-2.66,87.85,3.63,0.51,0.83,0.0,0.0,0.0,1.39
1981-02-12,3.05,2.55,0.0,-4.96,103.29,6.07,0.66,0.74,0.0,0.0,0.0,1.39
1981-02-13,2.153,1.8,0.0,-5.88,130.07,9.27,1.41,0.66,0.0,0.0,0.0,1.39
1981-02-14,1.591,1.33,0.0,-5.98,130.4,8.83,0.87,0.72,0.0,0.0,0.0,1.39
1981-02-15,1.352,1.13,0.0,-4.9,127.59,7.71,0.79,0.72,0.0,0.0,0.0,1.39
1981-02-16,1.292,1.08,0.0,-3.76,134.22,8.92,0.89,0.68,0.0,0.0,0.0,1.39
1981-02-17,1.232,1.03,0.0,-4.26,66.18,4.34,0.94,0.75,0.0,0.0,0.0,1.39
