date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,1.921,1.39,1.28,-0.84,28.08,0.11,2.42,0.83,0.16,0.16,0.16,0.98
1981-01-02,1.921,1.39,3.31,-1.13,25.06,0.06,2.47,0.86,0.08,0.08,0.06,1.0
1981-01-03,3.344,2.42,20.89,1.94,16.08,0.06,4.51,0.89,0.12,0.12,0.1,1.05
1981-01-04,8.125,5.88,36.94,1.64,16.05,0.01,4.04,0.85,0.24,0.24,0.2,1.06
1981-01-05,9.161,6.63,2.72,-2.84,37.18,1.02,2.38,0.74,0.22,0.22,0.17,1.03
1981-01-06,7.282,5.27,14.53,-2.74,16.32,0.0,3.24,0.87,0.11,0.11,0.11,0.99
1981-01-07,5.9,4.27,0.84,-5.87,48.36,1.0,1.96,0.72,0.09,0.09,0.07,0.97
1981-01-08,4.38,3.17,0.03,-7.61,87.44,7.54,3.34,0.65,0.03,0.02,0.02,0.96
1981-01-09,3.233,2.34,0.0,-6.49,74.96,6.44,1.46,0.76,0.02,0.02,0.01,0.95
1981-01-10,2.446,1.77,15.09,-3.4,21.66,0.0,1.18,0.93,0.01,0.01,0.0,0.99
1981-01-11,2.169,1.57,1.2,-2.35,11.14,0.0,2.85,0.87,0.0,0.0,0.0,0.99
1981-01-12,2.1,1.52,6.95,-3.49,47.32,1.23,2.42,0.85,0.0,0.0,0.0,0.99
1981-01-13,2.031,1.47,1.78,-3.56,47.53,1.95,3.33,0.76,0.09,0.09,0.09,0.99
1981-01-14,1.962,1.42,1.55,-5.6,59.63,2.7,2.56,0.74,0.0,0.0,0.0,0.99
1981-01-15,3.537,2.56,41.89,-1.35,34.43,0.47,4.56,0.85,0.18,0.18,0.18,0.99
1981-01-16,4.892,3.54,2.52,-3.62,45.89,0.85,2.91,0.79,0.12,0.12,0.12,0.99
1981-01-17,4.629,3.35,16.86,0.52,41.08,0.6,4.33,0.86,0.11,0.11,0.11,0.99
1981-01-18,5.956,4.31,15.56,-0.83,30.28,0.06,2.93,0.91,0.0,0.0,0.0,0.99
1981-01-19,6.895,4.99,10.35,0.35,18.84,0.0,4.03,0.9,0.01,0.01,0.01,0.99
1981-01-20,7.462,5.4,18.93,-1.43,50.28,2.51,3.12,0.83,0.0,0.0,0.0,0.99
1981-01-21,6.978,5.05,0.35,-4.5,59.29,0.74,1.86,0.72,0.26,0.26,0.26,0.93
1981-01-22,5.375,3.89,0.0,-5.29,86.15,5.76,2.26,0.71,0.09,0.09,0.09,0.89
1981-01-23,4.09,2.96,0.0,-6.16,83.24,4.88,2.48,0.73,0.18,0.18,0.18,0.83
1981-01-24,3.109,2.25,0.03,-5.98,65.35,2.06,0.82,0.77,0.07,0.07,0.07,0.82
1981-01-25,2.391,1.73,0.03,-4.45,55.77,1.09,1.14,0.84,0.08,0.08,0.08,0.8
1981-01-26,2.059,1.49,0.0,-2.31,68.56,5.08,1.96,0.86,0.0,0.0,0.0,0.8
1981-01-27,1.99,1.44,0.0,-4.63,67.94,2.75,1.96,0.76,0.17,0.17,0.17,0.76
1981-01-28,1.907,1.38,0.0,-4.48,95.28,5.95,3.27,0.63,0.35,0.35,0.35,0.69
1981-01-29,1.838,1.33,0.0,-5.21,97.7,6.11,1.39,0.78,0.04,0.04,0.04,0.69
1981-01-30,1.769,1.28,0.0,-4.61,65.33,2.17,1.03,0.76,0.19,0.19,0.19,0.65
1981-01-31,1.7,1.23,0.0,-3.79,84.6,3.53,1.63,0.73,0.33,0.33,0.33,0.6
1981-02-01,1.631,1.18,0.0,-3.9,72.59,2.13,0.79,0.76,0.23,0.23,0.23,0.55
1981-02-02,1.575,1.14,0.0,-2.74,75.22,2.26,1.11,0.76,0.32,0.32,0.32,0.5
1981-02-03,1.575,1.14,4.86,-0.66,78.49,3.2,3.15,0.72,0.65,0.65,0.64,1.0
1981-02-04,2.681,1.94,30.57,1.0,47.32,0.49,4.36,0.88,0.13,0.13,0.13,1.06
1981-02-05,4.712,3.41,2.83,-2.23,68.22,1.95,2.41,0.8,0.11,0.11,0.08,1.05
1981-02-06,3.98,2.88,5.06,-0.29,41.39,0.0,1.76,0.91,0.06,0.06,0.04,1.07
1981-02-07,3.648,2.64,0.14,1.94,40.34,0.0,1.32,0.9,0.06,0.06,0.04,1.04
1981-02-08,3.054,2.21,0.02,0.93,52.14,2.25,1.04,0.87,0.03,0.03,0.03,1.02
1981-02-09,2.612,1.89,0.0,2.1,85.11,2.15,2.54,0.79,0.55,0.55,0.52,0.78
1981-02-10,2.515,1.82,3.44,0.49,58.13,2.74,3.05,0.77,0.3,0.3,0.18,1.02
1981-02-11,2.404,1.74,0.01,-3.77,111.83,7.69,2.52,0.7,0.24,0.24,0.13,0.9
1981-02-12,2.031,1.47,0.0,-5.16,128.54,7.93,3.1,0.69,0.32,0.32,0.11,0.83
1981-02-13,1.81,1.31,0.0,-5.96,122.37,6.91,2.58,0.64,0.32,0.32,0.13,0.77
1981-02-14,1.727,1.25,0.0,-5.37,121.57,7.08,1.98,0.61,0.36,0.36,0.21,0.68
1981-02-15,1.658,1.2,0.0,-4.9,131.85,8.37,1.42,0.62,0.25,0.24,0.13,0.63
1981-02-16,1.603,1.16,0.0,-4.67,128.62,8.05,1.82,0.64,0.33,0.32,0.2,0.56
1981-02-17,1.534,1.11,0.0,-5.01,79.45,2.08,2.47,0.75,0.53,0.52,0.39,0.43
1981-02-18,1.479,1.07,0.32,-5.05,68.78,0.32,2.88,0.74,0.74,0.71,0.49,0.47
1981-02-19,1.423,1.03,0.0,-6.11,76.96,1.01,2.49,0.75,0.39,0.36,0.16,0.39
1981-02-20,1.368,0.99,0.0,-6.34,107.94,4.33,1.1,0.71,0.2,0.17,0.02,0.39
1981-02-21,1.327,0.96,0.2,-6.04,91.03,1.84,1.31,0.71,0.34,0.32,0.16,0.46
1981-02-22,1.271,0.92,0.0,-6.77,122.73,3.23,1.13,0.71,0.28,0.25,0.08,0.42
1981-02-23,1.23,0.89,0.82,-3.58,73.67,0.09,1.52,0.89,0.25,0.23,0.12,0.71
1981-02-24,1.216,0.88,2.06,-1.6,93.96,0.69,1.3,0.85,0.19,0.15,0.15,0.94
1981-02-25,1.188,0.86,0.0,-3.08,127.9,3.07,1.63,0.76,0.27,0.26,0.15,0.8
1981-02-26,1.147,0.83,0.0,-2.91,135.27,5.77,1.24,0.71,0.2,0.18,0.03,0.77
1981-02-27,1.105,0.8,0.0,-3.18,119.97,1.35,1.46,0.71,0.71,0.68,0.49,0.56
1981-02-28,1.465,1.06,18.45,-0.39,44.37,0.0,1.86,0.92,0.13,0.12,0.06,1.09
1981-03-01,2.819,2.04,8.95,1.84,87.31,0.43,1.38,0.87,0.27,0.27,0.22,1.19
1981-03-02,3.289,2.38,3.86,2.79,105.95,1.17,1.68,0.84,0.47,0.47,0.38,1.17
1981-03-03,4.063,2.94,21.02,1.31,55.14,0.18,1.8,0.89,0.22,0.22,0.17,1.22
1981-03-04,5.486,3.97,2.11,0.97,59.18,0.21,1.06,0.87,0.24,0.24,0.19,1.19
1981-03-05,4.56,3.3,0.0,0.36,140.81,7.75,1.65,0.78,0.38,0.38,0.24,0.97
1981-03-06,3.883,2.81,4.65,2.15,43.58,0.03,2.26,0.83,0.38,0.38,0.31,1.19
1981-03-07,4.035,2.92,0.04,6.23,154.25,6.57,1.65,0.72,0.69,0.68,0.46,0.87
1981-03-08,4.684,3.39,9.32,6.09,18.84,0.0,3.16,0.81,0.5,0.5,0.4,1.24
1981-03-09,5.983,4.33,0.08,7.31,106.3,4.31,2.2,0.77,0.81,0.81,0.52,0.88
