date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,2.334,1.11,1.8,0.01,21.28,0.07,1.96,0.82,0.07,0.07,0.07,1.54
1981-01-02,2.334,1.11,7.26,-0.57,20.91,0.01,2.29,0.9,0.0,0.0,0.0,1.55
1981-01-03,4.69,2.23,22.87,2.48,15.28,0.02,3.67,0.88,0.04,0.04,0.04,1.55
1981-01-04,16.488,7.84,30.29,0.97,15.2,0.13,2.45,0.9,0.0,0.0,0.0,1.55
1981-01-05,16.573,7.88,4.08,-3.2,41.98,0.59,1.74,0.81,0.03,0.03,0.03,1.55
1981-01-06,11.336,5.39,20.97,-2.6,18.63,0.0,2.2,0.89,0.0,0.0,0.0,1.55
1981-01-07,8.286,3.94,2.24,-5.71,64.17,2.29,0.96,0.84,0.0,0.0,0.0,1.55
1981-01-08,5.931,2.82,0.15,-9.74,80.17,7.43,0.57,0.8,0.0,0.0,0.0,1.55
1981-01-09,4.185,1.99,0.01,-6.2,62.59,4.04,0.39,0.81,0.0,0.0,0.0,1.55
1981-01-10,3.155,1.5,7.87,-1.82,21.92,0.0,0.59,0.97,0.0,0.0,0.0,1.55
1981-01-11,3.007,1.43,0.29,-2.44,15.52,0.0,1.75,0.91,0.0,0.0,0.0,1.55
1981-01-12,2.944,1.4,6.29,-3.92,54.4,2.26,1.29,0.91,0.0,0.0,0.0,1.55
1981-01-13,2.86,1.36,2.01,-4.0,46.29,1.6,1.72,0.82,0.0,0.0,0.0,1.55
1981-01-14,2.776,1.32,2.78,-5.52,57.18,2.02,1.88,0.84,0.0,0.0,0.0,1.55
1981-01-15,2.713,1.29,39.26,-1.25,33.87,0.23,3.53,0.88,0.01,0.01,0.01,1.55
1981-01-16,2.65,1.26,5.28,-3.68,39.42,0.56,1.81,0.85,0.0,0.0,0.0,1.55
1981-01-17,2.608,1.24,10.83,1.02,28.32,0.1,3.65,0.88,0.06,0.06,0.06,1.55
1981-01-18,2.629,1.25,13.98,-0.73,26.47,0.06,2.04,0.91,0.0,0.0,0.0,1.55
1981-01-19,3.071,1.46,12.84,0.9,18.94,0.0,3.04,0.91,0.0,0.0,0.0,1.55
1981-01-20,3.365,1.6,16.54,-1.47,30.62,1.07,1.66,0.92,0.0,0.0,0.0,1.55
1981-01-21,2.755,1.31,0.54,-5.42,62.78,1.08,0.6,0.86,0.0,0.0,0.0,1.55
1981-01-22,2.608,1.24,0.0,-8.0,88.17,6.9,0.67,0.85,0.0,0.0,0.0,1.55
1981-01-23,2.524,1.2,0.0,-7.82,90.64,6.56,1.07,0.74,0.0,0.0,0.0,1.55
1981-01-24,2.461,1.17,0.0,-8.02,83.72,4.84,0.48,0.91,0.0,0.0,0.0,1.55
1981-01-25,2.398,1.14,0.17,-5.3,63.38,1.87,0.67,0.95,0.0,0.0,0.0,1.55
1981-01-26,2.355,1.12,0.01,-0.98,73.1,5.13,0.9,0.87,0.0,0.0,0.0,1.55
1981-01-27,2.313,1.1,0.0,-7.15,92.9,6.03,0.62,0.86,0.0,0.0,0.0,1.55
1981-01-28,2.25,1.07,0.0,-6.43,99.46,7.22,1.31,0.66,0.0,0.0,0.0,1.55
1981-01-29,2.208,1.05,0.0,-5.67,97.61,6.89,0.77,0.78,0.0,0.0,0.0,1.55
1981-01-30,2.145,1.02,0.0,-6.91,89.44,5.12,0.56,0.82,0.0,0.0,0.0,1.55
1981-01-31,2.082,0.99,0.0,-5.67,96.08,5.59,0.62,0.73,0.0,0.0,0.0,1.55
1981-02-01,2.04,0.97,0.0,-4.46,94.33,5.18,0.45,0.78,0.0,0.0,0.0,1.55
1981-02-02,1.977,0.94,0.0,-3.15,96.86,5.24,0.55,0.76,0.0,0.0,0.0,1.55
1981-02-03,1.977,0.94,8.46,-0.01,69.2,2.0,2.4,0.76,0.54,0.54,0.54,1.64
1981-02-04,2.145,1.02,21.69,0.99,32.58,0.29,2.67,0.9,0.0,0.0,0.0,1.65
1981-02-05,2.334,1.11,5.64,-2.45,55.26,1.31,1.74,0.82,0.0,0.0,0.0,1.65
1981-02-06,2.524,1.2,6.35,0.28,27.86,0.0,1.29,0.95,0.0,0.0,0.0,1.65
1981-02-07,3.617,1.72,0.59,2.88,33.49,0.0,0.99,0.92,0.0,0.0,0.0,1.65
1981-02-08,4.143,1.97,0.03,1.65,63.57,4.5,0.64,0.93,0.0,0.0,0.0,1.65
1981-02-09,4.101,1.95,0.01,1.49,104.6,5.36,1.58,0.82,0.0,0.0,0.0,1.65
1981-02-10,3.828,1.82,3.35,-0.39,50.16,1.18,1.7,0.84,0.02,0.02,0.02,1.65
1981-02-11,3.218,1.53,0.03,-5.0,95.93,5.43,0.99,0.81,0.0,0.0,0.0,1.65
1981-02-12,2.65,1.26,0.0,-6.76,137.27,6.97,1.47,0.76,0.0,0.0,0.0,1.65
1981-02-13,2.566,1.22,0.0,-6.82,136.37,8.31,2.65,0.67,0.0,0.0,0.0,1.65
1981-02-14,2.503,1.19,0.0,-7.09,138.4,9.05,0.9,0.71,0.0,0.0,0.0,1.65
1981-02-15,2.419,1.15,0.0,-6.29,138.83,8.92,0.65,0.66,0.0,0.0,0.0,1.65
1981-02-16,2.355,1.12,0.0,-5.12,136.33,8.87,0.84,0.66,0.0,0.0,0.0,1.65
1981-02-17,2.292,1.09,0.0,-5.84,69.52,1.65,1.93,0.83,0.21,0.21,0.21,1.55
1981-02-18,2.229,1.06,1.0,-5.66,69.32,0.6,1.56,0.8,0.43,0.43,0.43,1.49
1981-02-19,2.166,1.03,0.01,-7.29,79.77,1.39,1.49,0.84,0.0,0.0,0.0,1.49
1981-02-20,2.124,1.01,0.0,-7.91,100.88,3.66,0.71,0.78,0.0,0.0,0.0,1.49
1981-02-21,2.061,0.98,0.14,-6.68,98.98,1.14,0.8,0.74,0.22,0.22,0.22,1.41
1981-02-22,1.998,0.95,0.0,-7.95,137.12,4.75,0.52,0.75,0.0,0.0,0.0,1.41
1981-02-23,1.956,0.93,0.17,-3.26,116.12,1.88,0.89,0.8,0.05,0.05,0.04,1.42
1981-02-24,1.914,0.91,2.36,-1.45,98.29,1.83,0.82,0.82,0.01,0.01,0.0,1.59
1981-02-25,1.872,0.89,0.0,-3.9,145.37,5.76,1.27,0.79,0.01,0.01,0.0,1.59
1981-02-26,1.83,0.87,0.0,-3.69,128.92,4.52,0.72,0.78,0.01,0.01,0.0,1.59
1981-02-27,1.788,0.85,0.0,-3.93,137.58,3.76,0.64,0.72,0.06,0.06,0.06,1.56
1981-02-28,1.746,0.83,10.11,0.52,32.86,0.0,0.97,0.9,0.0,0.0,0.0,1.65
1981-03-01,2.04,0.97,4.05,2.23,92.11,0.71,0.68,0.88,0.08,0.08,0.07,1.79
1981-03-02,2.482,1.18,6.65,2.66,90.99,0.88,0.86,0.88,0.12,0.12,0.11,1.81
1981-03-03,3.05,1.45,13.23,0.87,34.82,0.06,0.77,0.92,0.0,0.0,0.0,1.82
1981-03-04,4.227,2.01,1.57,0.51,52.45,0.16,0.77,0.9,0.07,0.07,0.07,1.8
1981-03-05,4.143,1.97,0.0,-0.37,132.17,4.34,0.81,0.83,0.15,0.15,0.15,1.74
1981-03-06,4.627,2.2,5.68,1.62,51.89,0.01,1.06,0.86,0.18,0.18,0.17,1.81
1981-03-07,7.803,3.71,0.08,5.89,156.43,5.85,0.91,0.73,0.43,0.43,0.42,1.63
1981-03-08,12.429,5.91,9.99,5.82,20.08,0.0,1.53,0.83,0.1,0.1,0.09,1.81
1981-03-09,21.452,10.2,0.26,7.44,95.36,2.34,1.56,0.77,0.85,0.85,0.84,1.49
1981-03-10,26.499,12.6,0.54,8.03,83.9,0.5,1.0,0.8,0.99,0.99,0.98,1.25
