date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,2.392,0.77,3.17,-1.6,25.9,0.14,2.42,0.74,0.33,0.33,0.31,0.97
1981-01-02,2.609,0.84,10.56,-3.48,19.29,0.0,1.28,0.9,0.01,0.01,0.0,0.98
1981-01-03,7.145,2.3,31.36,-0.07,29.72,0.39,2.06,0.85,0.09,0.09,0.08,0.98
1981-01-04,23.454,7.55,48.66,-1.45,12.83,0.01,1.99,0.91,0.0,0.0,0.0,0.98
1981-01-05,16.868,5.43,6.21,-6.53,21.67,0.17,2.39,0.81,0.14,0.14,0.11,0.98
1981-01-06,7.425,2.39,15.37,-5.64,13.69,0.0,2.03,0.85,0.02,0.02,0.01,0.98
1981-01-07,5.902,1.9,7.43,-8.66,23.18,0.18,2.71,0.8,0.09,0.09,0.07,0.98
1981-01-08,4.722,1.52,0.72,-11.52,66.15,7.08,1.54,0.75,0.0,0.0,0.0,0.98
1981-01-09,3.79,1.22,0.0,-6.16,48.28,1.39,1.02,0.57,0.04,0.04,0.02,0.97
1981-01-10,3.169,1.02,0.9,-2.73,34.99,0.0,0.72,0.8,0.02,0.02,0.01,0.98
1981-01-11,2.858,0.92,0.1,-3.94,33.23,0.74,1.17,0.83,0.0,0.0,0.0,0.98
1981-01-12,2.672,0.86,2.99,-5.0,46.1,3.73,0.97,0.84,0.0,0.0,0.0,0.98
1981-01-13,2.547,0.82,9.44,-5.75,23.76,0.2,1.52,0.89,0.0,0.0,0.0,0.98
1981-01-14,2.485,0.8,4.25,-7.92,71.42,5.12,1.19,0.91,0.01,0.01,0.0,0.98
1981-01-15,2.796,0.9,35.84,-4.57,25.99,0.04,1.85,0.92,0.02,0.02,0.0,0.98
1981-01-16,3.107,1.0,3.82,-6.88,38.37,0.42,1.26,0.81,0.04,0.04,0.02,0.98
1981-01-17,3.107,1.0,11.07,-2.04,35.39,0.3,1.41,0.84,0.05,0.05,0.03,0.98
1981-01-18,3.604,1.16,6.75,-3.05,19.7,0.0,1.47,0.86,0.01,0.01,0.0,0.98
1981-01-19,5.467,1.76,18.27,-1.78,16.51,0.0,1.94,0.85,0.04,0.04,0.04,0.98
1981-01-20,7.735,2.49,30.66,-4.35,13.87,0.0,2.48,0.89,0.0,0.0,0.0,0.98
1981-01-21,5.499,1.77,1.52,-7.02,39.7,1.71,1.07,0.83,0.01,0.01,0.0,0.98
1981-01-22,3.914,1.26,0.0,-7.79,70.0,4.27,1.3,0.66,0.01,0.01,0.0,0.98
1981-01-23,3.293,1.06,0.0,-5.91,84.2,3.5,1.47,0.54,0.11,0.11,0.1,0.95
