date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,11.763,0.63,0.97,-1.25,42.53,2.8,3.25,0.54,1.23,0.76,0.34,0.51
1981-01-02,11.577,0.62,3.01,-3.45,39.26,3.36,3.45,0.74,0.62,0.34,0.16,0.68
1981-01-03,12.51,0.67,8.13,-0.02,47.03,3.68,2.97,0.7,0.45,0.39,0.35,0.79
1981-01-04,14.191,0.76,16.33,-2.14,17.24,1.54,3.09,0.87,0.29,0.26,0.23,0.9
1981-01-05,13.817,0.74,5.03,-8.27,20.28,1.33,3.36,0.75,0.35,0.32,0.26,0.86
1981-01-06,12.51,0.67,15.84,-8.26,10.21,0.0,3.28,0.87,0.06,0.06,0.06,0.94
1981-01-07,11.763,0.63,3.66,-11.07,22.73,2.35,2.73,0.77,0.06,0.05,0.05,0.92
1981-01-08,11.203,0.6,0.07,-11.32,60.85,5.14,1.97,0.57,0.09,0.07,0.05,0.89
1981-01-09,10.83,0.58,0.0,-9.06,54.13,3.77,0.39,0.73,0.02,0.01,0.0,0.89
1981-01-10,10.643,0.57,0.14,-5.56,39.03,0.03,0.56,0.82,0.03,0.02,0.01,0.88
1981-01-11,10.27,0.55,0.02,-5.14,48.31,0.84,0.93,0.85,0.03,0.02,0.01,0.87
1981-01-12,10.083,0.54,0.01,-6.95,67.15,5.13,1.73,0.74,0.02,0.01,0.0,0.87
1981-01-13,9.896,0.53,1.78,-7.15,51.68,0.14,2.06,0.77,0.27,0.25,0.22,0.85
1981-01-14,9.709,0.52,0.13,-7.33,72.47,4.39,2.78,0.66,0.14,0.1,0.05,0.81
1981-01-15,9.709,0.52,12.06,-6.42,25.37,1.37,2.92,0.87,0.08,0.07,0.06,0.91
1981-01-16,9.523,0.51,1.7,-8.54,46.27,3.6,2.74,0.76,0.15,0.12,0.09,0.86
1981-01-17,9.336,0.5,2.8,-5.11,48.95,3.14,1.42,0.89,0.05,0.04,0.03,0.87
1981-01-18,9.149,0.49,1.86,-4.8,45.26,3.29,2.48,0.82,0.09,0.08,0.05,0.85
1981-01-19,9.336,0.5,5.93,-4.09,27.37,0.68,2.39,0.86,0.07,0.07,0.06,0.89
1981-01-20,9.896,0.53,14.34,-5.95,26.02,1.24,3.28,0.9,0.09,0.09,0.07,0.94
1981-01-21,9.709,0.52,0.47,-7.22,75.17,5.16,2.68,0.64,0.3,0.27,0.16,0.8
1981-01-22,9.149,0.49,0.0,-6.0,87.12,6.0,2.67,0.45,0.28,0.24,0.07,0.77
1981-01-23,8.776,0.47,0.0,-5.09,87.03,5.83,1.02,0.5,0.13,0.1,0.01,0.76
1981-01-24,8.776,0.47,0.0,-2.32,88.8,6.04,0.99,0.45,0.19,0.13,0.02,0.75
1981-01-25,9.149,0.49,0.0,-2.66,85.04,5.41,2.25,0.46,0.47,0.35,0.21,0.67
1981-01-26,9.523,0.51,0.28,-3.28,65.6,3.99,3.81,0.64,0.69,0.49,0.33,0.61
1981-01-27,9.336,0.5,0.0,-4.97,94.1,6.4,2.24,0.42,0.31,0.18,0.08,0.57
1981-01-28,8.776,0.47,0.0,-4.23,94.09,6.2,1.92,0.49,0.23,0.12,0.03,0.56
1981-01-29,8.589,0.46,0.0,-4.81,98.25,6.71,0.75,0.54,0.19,0.08,0.0,0.55
1981-01-30,8.402,0.45,0.0,-3.34,103.72,6.95,1.08,0.42,0.3,0.13,0.02,0.54
1981-01-31,8.589,0.46,0.0,-1.02,106.54,7.03,1.03,0.42,0.4,0.16,0.04,0.53
1981-02-01,9.523,0.51,0.0,0.2,106.8,7.17,0.71,0.44,0.38,0.14,0.03,0.51
1981-02-02,10.83,0.58,0.0,0.38,109.67,7.1,0.86,0.43,0.58,0.24,0.08,0.48
1981-02-03,11.577,0.62,0.26,-0.08,83.76,3.25,1.35,0.55,0.68,0.48,0.36,0.44
1981-02-04,11.39,0.61,3.4,-2.68,53.32,1.62,2.29,0.81,0.27,0.18,0.12,0.72
1981-02-05,10.456,0.56,4.31,-7.41,70.04,4.27,2.0,0.78,0.33,0.21,0.16,0.81
1981-02-06,9.896,0.53,5.1,-2.17,59.85,4.12,2.76,0.73,0.33,0.2,0.17,0.85
1981-02-07,11.763,0.63,0.81,3.01,62.17,3.18,2.8,0.71,0.66,0.43,0.28,0.67
1981-02-08,14.938,0.8,0.0,3.05,116.37,7.41,2.0,0.54,0.7,0.37,0.09,0.58
