date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.225,1.16,3.57,0.44,19.62,0.07,4.44,0.74,0.83,0.83,0.83,1.29
1981-01-02,0.226,1.17,9.64,-0.99,20.49,0.02,3.66,0.86,0.11,0.11,0.11,1.32
1981-01-03,0.387,2.0,10.32,3.39,21.81,0.06,6.21,0.74,1.4,1.4,1.4,1.3
1981-01-04,1.066,5.51,30.93,0.05,15.76,0.06,2.26,0.89,0.0,0.0,0.0,1.32
1981-01-05,1.057,5.46,7.27,-3.17,32.9,0.77,3.1,0.78,0.13,0.13,0.13,1.32
1981-01-06,0.685,3.54,14.13,-2.69,20.61,0.06,3.08,0.84,0.06,0.06,0.06,1.32
1981-01-07,0.453,2.34,7.14,-6.17,42.66,1.35,1.45,0.8,0.0,0.0,0.0,1.32
1981-01-08,0.31,1.6,1.04,-10.15,68.0,5.19,1.35,0.76,0.0,0.0,0.0,1.32
1981-01-09,0.275,1.42,0.94,-6.76,38.44,0.07,0.87,0.77,0.0,0.0,0.0,1.32
1981-01-10,0.259,1.34,1.98,-2.68,31.34,0.03,0.51,0.84,0.0,0.0,0.0,1.32
1981-01-11,0.248,1.28,0.0,-2.95,26.97,1.27,1.04,0.88,0.0,0.0,0.0,1.32
1981-01-12,0.234,1.21,1.76,-3.41,58.42,4.34,1.55,0.81,0.0,0.0,0.0,1.32
1981-01-13,0.221,1.14,10.26,-3.79,27.96,0.03,1.19,0.87,0.0,0.0,0.0,1.32
1981-01-14,0.207,1.07,0.9,-5.34,58.54,5.0,1.96,0.75,0.0,0.0,0.0,1.32
1981-01-15,0.194,1.0,34.65,-1.86,35.19,0.74,3.41,0.85,0.0,0.0,0.0,1.32
1981-01-16,0.182,0.94,4.75,-4.39,33.47,0.16,3.17,0.77,0.29,0.29,0.29,1.31
1981-01-17,0.18,0.93,4.74,0.48,31.62,0.36,3.17,0.8,0.22,0.22,0.22,1.31
1981-01-18,0.184,0.95,6.58,-0.6,22.26,0.04,2.51,0.84,0.02,0.02,0.02,1.32
1981-01-19,0.192,0.99,15.54,0.17,18.39,0.04,3.24,0.83,0.17,0.17,0.17,1.32
1981-01-20,0.188,0.97,18.98,-2.0,25.96,0.07,1.38,0.88,0.0,0.0,0.0,1.32
1981-01-21,0.174,0.9,0.24,-5.76,69.43,4.84,1.09,0.79,0.0,0.0,0.0,1.32
1981-01-22,0.163,0.84,0.0,-9.42,68.56,5.31,1.02,0.84,0.0,0.0,0.0,1.32
1981-01-23,0.153,0.79,0.0,-9.75,67.15,5.07,0.99,0.82,0.0,0.0,0.0,1.32
1981-01-24,0.143,0.74,0.0,-8.1,49.24,3.53,0.79,0.78,0.0,0.0,0.0,1.32
1981-01-25,0.134,0.69,0.76,-4.52,48.14,2.21,1.17,0.79,0.0,0.0,0.0,1.32
1981-01-26,0.128,0.66,7.55,-1.96,51.46,1.7,0.78,0.89,0.0,0.0,0.0,1.32
1981-01-27,0.124,0.64,0.0,-6.63,64.03,4.74,0.8,0.84,0.0,0.0,0.0,1.32
1981-01-28,0.116,0.6,0.0,-7.41,69.18,4.84,1.19,0.82,0.0,0.0,0.0,1.32
1981-01-29,0.108,0.56,0.0,-8.76,50.54,3.82,0.7,0.85,0.0,0.0,0.0,1.32
1981-01-30,0.101,0.52,0.0,-8.97,71.25,4.79,0.54,0.82,0.0,0.0,0.0,1.32
1981-01-31,0.095,0.49,0.0,-5.29,82.23,6.63,0.65,0.68,0.0,0.0,0.0,1.32
1981-02-01,0.089,0.46,0.0,-3.17,83.87,6.71,0.78,0.67,0.0,0.0,0.0,1.32
1981-02-02,0.085,0.44,0.0,-1.19,88.49,6.92,0.75,0.61,0.0,0.0,0.0,1.32
1981-02-03,0.091,0.47,3.62,2.01,58.36,1.8,2.55,0.63,0.87,0.87,0.87,1.29
1981-02-04,0.108,0.56,16.87,0.78,33.39,0.29,2.72,0.87,0.2,0.2,0.2,1.32
1981-02-05,0.112,0.58,11.06,-2.94,51.24,0.75,2.25,0.83,0.19,0.19,0.19,1.32
1981-02-06,0.145,0.75,11.66,-0.34,23.52,0.06,2.98,0.88,0.0,0.0,0.0,1.32
1981-02-07,0.323,1.67,8.27,3.2,32.53,0.07,2.25,0.86,0.01,0.01,0.01,1.32
1981-02-08,0.668,3.45,0.02,3.29,61.65,4.24,2.01,0.83,0.0,0.0,0.0,1.32
1981-02-09,0.67,3.46,0.0,1.35,88.56,6.3,1.17,0.8,0.0,0.0,0.0,1.32
1981-02-10,0.633,3.27,7.33,0.19,30.72,0.09,2.5,0.82,0.23,0.23,0.23,1.32
1981-02-11,0.594,3.07,0.99,-2.96,92.24,4.17,0.83,0.81,0.0,0.0,0.0,1.32
1981-02-12,0.383,1.98,0.3,-5.26,98.23,6.15,1.05,0.75,0.0,0.0,0.0,1.32
1981-02-13,0.259,1.34,0.0,-6.64,124.9,8.68,1.79,0.68,0.0,0.0,0.0,1.32
1981-02-14,0.228,1.18,0.0,-6.63,125.53,8.64,1.06,0.69,0.0,0.0,0.0,1.32
