date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,10.403,0.57,3.23,-5.57,55.02,1.62,3.3,0.57,0.53,0.53,0.53,0.59
1981-01-02,10.22,0.56,9.8,-8.12,54.25,0.63,2.6,0.8,0.08,0.08,0.07,0.59
1981-01-03,10.585,0.58,16.41,-2.72,53.46,0.81,1.95,0.76,0.06,0.06,0.05,0.59
1981-01-04,12.045,0.66,22.33,-4.98,28.92,0.04,2.56,0.85,0.02,0.02,0.01,0.59
1981-01-05,12.228,0.67,9.64,-12.79,31.41,0.01,3.58,0.74,0.16,0.16,0.16,0.59
1981-01-06,11.133,0.61,25.1,-11.96,18.94,0.0,2.61,0.82,0.06,0.06,0.06,0.59
1981-01-07,10.403,0.57,5.67,-15.54,42.08,0.12,3.18,0.68,0.18,0.18,0.18,0.59
1981-01-08,9.855,0.54,0.12,-17.47,66.29,4.88,2.89,0.61,0.01,0.01,0.01,0.59
1981-01-09,9.49,0.52,0.0,-11.23,62.77,0.32,1.45,0.68,0.08,0.08,0.08,0.57
1981-01-10,9.308,0.51,0.21,-6.75,51.19,0.0,0.48,0.79,0.02,0.02,0.01,0.57
1981-01-11,9.125,0.5,0.01,-7.52,66.94,2.37,0.97,0.72,0.05,0.05,0.05,0.56
1981-01-12,8.943,0.49,0.09,-9.95,75.71,5.64,1.88,0.61,0.03,0.03,0.02,0.56
1981-01-13,8.578,0.47,2.39,-10.49,52.12,0.02,2.31,0.78,0.12,0.12,0.11,0.59
1981-01-14,8.395,0.46,0.03,-12.24,77.39,5.06,2.18,0.67,0.0,0.0,0.0,0.59
1981-01-15,8.395,0.46,12.53,-8.91,45.77,0.22,3.28,0.74,0.23,0.23,0.22,0.59
1981-01-16,8.213,0.45,3.03,-13.13,56.39,1.08,2.43,0.7,0.07,0.07,0.07,0.59
1981-01-17,8.03,0.44,3.17,-8.08,65.25,1.89,1.68,0.75,0.01,0.01,0.01,0.59
1981-01-18,7.848,0.43,4.0,-9.11,57.79,0.37,1.9,0.81,0.04,0.04,0.04,0.59
1981-01-19,7.665,0.42,13.12,-7.61,38.15,0.01,1.76,0.82,0.03,0.03,0.03,0.59
1981-01-20,7.483,0.41,20.49,-9.75,42.62,0.05,2.88,0.85,0.05,0.05,0.05,0.59
1981-01-21,7.483,0.41,0.99,-12.83,81.78,3.86,2.68,0.69,0.03,0.03,0.03,0.59
