date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.288,0.9,1.65,-3.56,22.63,0.1,4.84,0.89,0.07,0.07,0.07,1.17
1981-01-02,0.279,0.87,3.16,-4.09,22.05,0.03,4.44,0.9,0.03,0.03,0.03,1.17
1981-01-03,0.304,0.95,26.53,-0.65,15.4,0.09,7.53,0.92,0.02,0.02,0.02,1.17
1981-01-04,0.535,1.67,48.73,-1.72,21.69,0.08,8.03,0.9,0.21,0.21,0.21,1.17
1981-01-05,0.612,1.91,4.68,-7.14,28.38,0.87,4.78,0.85,0.05,0.05,0.05,1.17
1981-01-06,0.474,1.48,18.94,-6.27,10.44,0.0,6.68,0.89,0.14,0.14,0.14,1.17
1981-01-07,0.388,1.21,1.78,-9.15,42.73,1.51,4.49,0.78,0.12,0.12,0.12,1.17
1981-01-08,0.324,1.01,0.28,-9.46,98.68,7.24,6.68,0.65,0.29,0.29,0.29,1.12
1981-01-09,0.292,0.91,0.01,-4.32,77.46,6.0,4.89,0.71,0.17,0.17,0.17,1.08
1981-01-10,0.272,0.85,10.22,-2.51,26.11,0.0,2.76,0.93,0.0,0.0,0.0,1.17
1981-01-11,0.26,0.81,0.68,-4.72,19.99,0.0,4.89,0.87,0.12,0.12,0.12,1.16
1981-01-12,0.25,0.78,8.67,-3.73,53.04,0.97,5.12,0.82,0.24,0.24,0.24,1.17
1981-01-13,0.244,0.76,5.68,-7.76,44.39,2.17,4.78,0.81,0.02,0.02,0.02,1.17
1981-01-14,0.234,0.73,1.47,-7.74,60.82,3.11,4.42,0.78,0.03,0.03,0.03,1.17
1981-01-15,0.256,0.8,45.39,-4.15,30.42,0.38,7.56,0.83,0.46,0.46,0.46,1.17
1981-01-16,0.272,0.85,3.54,-6.75,25.78,0.93,5.37,0.81,0.19,0.19,0.19,1.17
1981-01-17,0.263,0.82,20.34,-2.42,32.42,0.43,7.51,0.9,0.12,0.12,0.12,1.17
1981-01-18,0.276,0.86,15.74,-3.9,22.94,0.09,5.29,0.91,0.07,0.07,0.07,1.17
1981-01-19,0.285,0.89,13.34,-2.27,18.43,0.0,7.3,0.9,0.15,0.15,0.15,1.17
1981-01-20,0.317,0.99,28.56,-4.54,31.69,2.27,6.06,0.84,0.09,0.09,0.09,1.17
