date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,4.529,0.73,8.13,-5.44,41.6,0.09,3.77,0.7,0.59,0.59,0.58,0.95
1981-01-02,4.405,0.71,23.42,-7.78,29.32,0.0,2.05,0.93,0.0,0.0,0.0,0.95
1981-01-03,4.777,0.77,25.11,-3.11,47.31,0.24,2.81,0.95,0.0,0.0,0.0,0.95
1981-01-04,6.266,1.01,38.89,-4.85,12.93,0.0,3.38,0.93,0.0,0.0,0.0,0.95
1981-01-05,6.762,1.09,18.95,-10.77,25.27,0.0,4.12,0.86,0.05,0.05,0.05,0.95
1981-01-06,5.893,0.95,31.02,-10.04,12.73,0.0,2.92,0.89,0.02,0.02,0.01,0.95
1981-01-07,5.211,0.84,12.77,-13.82,40.92,0.0,3.06,0.89,0.01,0.01,0.01,0.95
1981-01-08,4.653,0.75,1.24,-16.91,69.45,5.34,2.56,0.83,0.0,0.0,0.0,0.95
1981-01-09,4.218,0.68,0.21,-10.65,53.03,0.0,1.44,0.82,0.03,0.03,0.03,0.94
1981-01-10,3.97,0.64,0.31,-5.46,51.26,0.0,0.5,0.83,0.0,0.0,0.0,0.95
1981-01-11,3.846,0.62,0.0,-6.73,87.45,4.2,0.69,0.77,0.0,0.0,0.0,0.95
1981-01-12,3.722,0.6,0.14,-9.69,85.58,6.64,1.46,0.74,0.0,0.0,0.0,0.95
1981-01-13,3.598,0.58,6.88,-9.81,48.85,0.0,1.75,0.86,0.01,0.01,0.01,0.95
1981-01-14,3.474,0.56,0.25,-10.99,84.99,5.7,1.84,0.74,0.0,0.0,0.0,0.95
1981-01-15,3.412,0.55,27.09,-8.2,37.79,0.03,3.78,0.86,0.06,0.06,0.06,0.95
1981-01-16,3.288,0.53,8.13,-11.78,47.43,0.48,3.22,0.76,0.14,0.14,0.14,0.95
1981-01-17,3.226,0.52,9.07,-6.65,54.34,0.42,1.78,0.86,0.01,0.01,0.0,0.95
1981-01-18,3.164,0.51,15.47,-7.1,30.99,0.0,1.84,0.87,0.01,0.01,0.01,0.95
1981-01-19,3.102,0.5,21.76,-7.14,23.28,0.0,1.99,0.9,0.0,0.0,0.0,0.95
1981-01-20,3.04,0.49,27.45,-8.8,32.41,0.0,2.47,0.92,0.01,0.01,0.01,0.95
1981-01-21,2.916,0.47,3.94,-12.16,75.85,3.43,1.96,0.87,0.0,0.0,0.0,0.95
1981-01-22,2.854,0.46,0.0,-12.22,108.48,7.56,1.69,0.73,0.0,0.0,0.0,0.95
1981-01-23,2.792,0.45,0.0,-8.05,103.57,7.51,1.06,0.57,0.0,0.0,0.0,0.95
1981-01-24,2.668,0.43,0.0,-5.83,101.45,6.66,0.87,0.49,0.0,0.0,0.0,0.95
1981-01-25,2.606,0.42,0.36,-7.35,93.14,5.43,1.82,0.57,0.04,0.04,0.04,0.94
1981-01-26,2.543,0.41,10.47,-8.09,52.85,0.57,2.7,0.83,0.02,0.02,0.02,0.95
1981-01-27,2.481,0.4,0.0,-10.8,109.74,7.79,1.68,0.48,0.01,0.01,0.0,0.95
1981-01-28,2.419,0.39,0.0,-9.2,102.61,5.73,2.11,0.47,0.08,0.08,0.07,0.93
1981-01-29,2.357,0.38,0.0,-8.6,107.59,6.83,0.78,0.42,0.0,0.0,0.0,0.93
1981-01-30,2.295,0.37,0.0,-6.16,110.78,7.39,0.32,0.42,0.0,0.0,0.0,0.93
1981-01-31,2.233,0.36,0.0,-4.57,112.22,7.93,0.63,0.42,0.0,0.0,0.0,0.93
1981-02-01,2.171,0.35,0.0,-2.69,111.2,7.8,0.26,0.48,0.0,0.0,0.0,0.93
1981-02-02,2.109,0.34,0.0,-3.12,115.77,8.03,0.42,0.46,0.0,0.0,0.0,0.93
1981-02-03,2.109,0.34,0.2,-2.2,88.38,3.01,1.57,0.49,0.53,0.53,0.52,0.8
1981-02-04,2.109,0.34,22.67,-4.53,56.21,0.37,2.2,0.85,0.08,0.08,0.08,1.01
1981-02-05,2.047,0.33,16.95,-9.91,94.37,1.3,3.07,0.76,0.19,0.19,0.18,1.01
1981-02-06,2.047,0.33,22.42,-6.87,34.29,0.0,3.01,0.95,0.0,0.0,0.0,1.01
1981-02-07,2.171,0.35,11.23,-0.63,57.31,0.0,2.43,0.92,0.02,0.02,0.02,1.01
1981-02-08,2.543,0.41,0.05,-0.95,135.79,8.26,1.57,0.75,0.01,0.01,0.0,1.01
1981-02-09,2.73,0.44,0.0,-0.27,131.46,7.93,0.8,0.45,0.01,0.01,0.0,1.01
1981-02-10,2.73,0.44,3.76,-5.59,61.67,0.01,2.12,0.77,0.28,0.28,0.28,0.99
1981-02-11,2.606,0.42,0.98,-11.16,128.97,5.17,0.6,0.76,0.01,0.01,0.0,1.0
1981-02-12,2.419,0.39,0.36,-14.23,146.52,8.13,0.69,0.64,0.0,0.0,0.0,1.0
