date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.774,1.39,2.84,0.52,24.6,0.08,3.23,0.69,0.74,0.74,0.65,1.14
1981-01-02,0.78,1.4,7.68,-1.29,21.95,0.0,2.84,0.85,0.12,0.12,0.08,1.18
1981-01-03,1.108,1.99,9.4,2.97,31.08,0.25,4.37,0.72,0.93,0.93,0.79,1.17
1981-01-04,3.264,5.86,36.05,0.03,15.08,0.03,2.1,0.9,0.03,0.03,0.02,1.18
1981-01-05,2.807,5.04,9.96,-4.12,28.06,0.55,2.98,0.79,0.15,0.15,0.09,1.18
1981-01-06,1.749,3.14,22.74,-3.53,19.9,0.06,2.91,0.85,0.06,0.06,0.03,1.18
1981-01-07,1.326,2.38,11.73,-6.52,30.32,0.67,2.13,0.78,0.04,0.04,0.01,1.18
1981-01-08,1.064,1.91,0.6,-9.99,75.14,6.6,0.99,0.68,0.0,0.0,0.0,1.18
1981-01-09,0.964,1.73,0.0,-5.92,47.04,0.48,0.55,0.61,0.06,0.06,0.0,1.18
1981-01-10,0.919,1.65,0.82,-2.5,35.11,0.0,0.33,0.85,0.03,0.03,0.0,1.18
1981-01-11,0.874,1.57,0.02,-3.15,27.75,0.25,0.64,0.86,0.01,0.01,0.0,1.18
1981-01-12,0.835,1.5,4.13,-3.89,51.71,2.64,0.95,0.83,0.02,0.02,0.0,1.18
1981-01-13,0.819,1.47,13.8,-4.25,23.15,0.01,1.81,0.88,0.02,0.02,0.01,1.18
1981-01-14,0.802,1.44,1.07,-5.87,73.12,4.81,1.24,0.8,0.02,0.02,0.0,1.18
1981-01-15,0.802,1.44,21.51,-2.4,31.37,0.55,3.6,0.87,0.06,0.06,0.01,1.18
1981-01-16,0.791,1.42,1.71,-4.52,40.04,0.82,2.55,0.74,0.19,0.19,0.12,1.17
1981-01-17,0.774,1.39,4.69,0.56,36.63,0.55,2.84,0.75,0.33,0.33,0.25,1.18
1981-01-18,0.78,1.4,7.2,-1.29,23.29,0.0,2.9,0.86,0.08,0.08,0.05,1.18
1981-01-19,0.819,1.47,12.24,-0.18,17.64,0.0,4.47,0.82,0.37,0.37,0.31,1.18
1981-01-20,0.869,1.56,32.17,-2.55,18.67,0.0,2.14,0.88,0.03,0.03,0.02,1.18
1981-01-21,0.847,1.52,1.09,-5.17,56.22,3.06,0.89,0.76,0.02,0.02,0.0,1.18
1981-01-22,0.802,1.44,0.0,-8.12,69.54,3.36,0.83,0.73,0.03,0.03,0.0,1.18
1981-01-23,0.763,1.37,0.0,-8.24,75.82,1.09,0.76,0.71,0.1,0.1,0.03,1.17
1981-01-24,0.724,1.3,0.0,-3.01,74.56,1.27,0.4,0.55,0.18,0.18,0.09,1.13
1981-01-25,0.691,1.24,0.7,-1.8,72.33,1.39,0.67,0.64,0.22,0.22,0.13,1.12
1981-01-26,0.674,1.21,3.02,-1.38,47.86,0.69,0.71,0.86,0.04,0.04,0.0,1.17
1981-01-27,0.652,1.17,0.0,-5.6,84.05,2.59,0.79,0.63,0.08,0.08,0.0,1.17
1981-01-28,0.624,1.12,0.0,-6.94,83.72,3.5,0.76,0.64,0.06,0.06,0.0,1.17
1981-01-29,0.59,1.06,0.0,-6.47,71.06,1.85,0.63,0.69,0.06,0.06,0.01,1.17
1981-01-30,0.568,1.02,0.0,-3.89,88.38,3.19,0.77,0.54,0.13,0.13,0.05,1.15
1981-01-31,0.54,0.97,0.0,-1.6,90.98,3.07,0.66,0.5,0.23,0.23,0.13,1.09
1981-02-01,0.529,0.95,0.0,0.17,87.97,2.67,0.54,0.49,0.32,0.32,0.22,0.99
