date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.287,1.41,3.3,0.96,21.08,0.08,3.81,0.75,0.67,0.67,0.67,1.69
1981-01-02,0.314,1.54,15.62,-0.65,21.03,0.02,3.58,0.86,0.13,0.13,0.13,1.74
1981-01-03,0.534,2.62,7.89,3.82,21.72,0.08,5.72,0.73,1.32,1.32,1.32,1.69
1981-01-04,1.314,6.45,28.76,0.15,17.95,0.09,1.78,0.9,0.0,0.0,0.0,1.74
1981-01-05,1.184,5.81,6.81,-2.76,40.46,0.94,2.67,0.8,0.08,0.08,0.08,1.74
1981-01-06,0.783,3.84,14.11,-2.28,25.35,0.12,3.1,0.83,0.09,0.09,0.09,1.74
1981-01-07,0.615,3.02,13.29,-5.86,43.64,1.35,1.4,0.8,0.0,0.0,0.0,1.74
1981-01-08,0.471,2.31,2.94,-9.17,65.28,5.05,1.08,0.73,0.0,0.0,0.0,1.74
1981-01-09,0.363,1.78,0.82,-6.67,39.15,0.08,0.8,0.82,0.0,0.0,0.0,1.74
1981-01-10,0.302,1.48,0.6,-2.42,30.37,0.02,0.3,0.86,0.0,0.0,0.0,1.74
1981-01-11,0.281,1.38,0.0,-2.55,26.39,1.29,0.98,0.86,0.0,0.0,0.0,1.74
1981-01-12,0.269,1.32,0.56,-3.51,52.85,4.55,1.23,0.85,0.0,0.0,0.0,1.74
1981-01-13,0.259,1.27,11.46,-3.41,25.65,0.02,0.86,0.87,0.0,0.0,0.0,1.74
1981-01-14,0.249,1.22,0.2,-4.53,49.9,5.16,1.8,0.73,0.0,0.0,0.0,1.74
1981-01-15,0.247,1.21,13.44,-1.09,38.33,0.95,2.76,0.85,0.0,0.0,0.0,1.74
1981-01-16,0.245,1.2,3.81,-3.88,33.27,0.12,2.59,0.76,0.24,0.24,0.24,1.73
1981-01-17,0.249,1.22,3.15,1.13,33.84,0.6,2.69,0.79,0.11,0.11,0.11,1.73
1981-01-18,0.273,1.34,8.59,-0.24,23.94,0.03,2.51,0.83,0.09,0.09,0.09,1.74
1981-01-19,0.355,1.74,10.58,0.43,18.46,0.03,2.65,0.85,0.04,0.04,0.04,1.74
1981-01-20,0.401,1.97,12.48,-1.99,29.3,0.1,0.97,0.88,0.0,0.0,0.0,1.74
1981-01-21,0.344,1.69,0.14,-5.46,74.5,4.8,0.8,0.8,0.0,0.0,0.0,1.74
1981-01-22,0.287,1.41,0.0,-8.26,64.59,5.02,0.9,0.83,0.0,0.0,0.0,1.74
1981-01-23,0.251,1.23,0.0,-8.67,65.16,4.98,0.88,0.81,0.0,0.0,0.0,1.74
1981-01-24,0.228,1.12,0.0,-7.2,49.06,3.52,0.74,0.79,0.0,0.0,0.0,1.74
1981-01-25,0.21,1.03,1.28,-4.84,46.36,1.85,1.24,0.85,0.0,0.0,0.0,1.74
1981-01-26,0.202,0.99,10.41,-1.93,62.03,2.51,0.84,0.93,0.0,0.0,0.0,1.74
1981-01-27,0.196,0.96,0.0,-5.87,63.3,4.89,0.81,0.88,0.0,0.0,0.0,1.74
1981-01-28,0.187,0.92,0.0,-6.72,64.29,4.43,1.09,0.87,0.0,0.0,0.0,1.74
1981-01-29,0.179,0.88,0.0,-7.9,46.89,3.65,0.79,0.87,0.0,0.0,0.0,1.74
1981-01-30,0.171,0.84,0.0,-8.25,66.77,4.34,0.4,0.86,0.0,0.0,0.0,1.74
1981-01-31,0.165,0.81,0.0,-5.91,74.55,5.69,0.67,0.8,0.0,0.0,0.0,1.74
1981-02-01,0.157,0.77,0.0,-3.52,77.53,5.88,0.51,0.76,0.0,0.0,0.0,1.74
1981-02-02,0.151,0.74,0.0,-2.11,82.12,5.99,0.49,0.71,0.0,0.0,0.0,1.74
1981-02-03,0.151,0.74,2.12,1.52,53.02,1.6,2.31,0.68,0.62,0.62,0.62,1.74
