date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.816,0.58,0.77,2.6,39.45,4.2,3.11,0.43,1.73,0.96,0.29,0.53
1981-01-02,0.844,0.6,4.26,0.13,42.96,5.28,3.84,0.61,1.14,0.6,0.31,0.89
1981-01-03,1.253,0.89,8.85,2.85,39.99,5.22,3.2,0.62,0.85,0.78,0.59,0.95
1981-01-04,2.027,1.44,16.31,0.91,17.89,2.53,2.35,0.82,0.53,0.52,0.38,0.99
1981-01-05,2.041,1.45,4.95,-4.62,22.48,2.27,2.98,0.63,0.69,0.68,0.45,0.96
1981-01-06,1.52,1.08,13.12,-5.46,9.15,0.0,2.47,0.83,0.12,0.12,0.12,0.99
1981-01-07,1.238,0.88,3.18,-7.39,25.0,3.74,2.1,0.65,0.04,0.04,0.02,0.99
1981-01-08,1.098,0.78,0.08,-8.36,47.88,6.49,2.5,0.49,0.05,0.05,0.01,0.98
1981-01-09,1.056,0.75,0.0,-8.5,49.02,5.63,0.47,0.69,0.01,0.01,0.0,0.98
1981-01-10,1.013,0.72,0.36,-4.3,38.84,0.07,0.36,0.71,0.03,0.03,0.02,0.98
1981-01-11,0.999,0.71,0.17,-3.09,47.19,1.35,0.32,0.82,0.01,0.01,0.0,0.97
1981-01-12,0.971,0.69,0.0,-5.69,50.36,6.3,0.87,0.76,0.01,0.01,0.01,0.97
1981-01-13,0.957,0.68,1.78,-4.29,45.57,0.18,1.57,0.68,0.31,0.31,0.28,0.95
1981-01-14,0.943,0.67,0.23,-3.85,53.56,5.1,3.08,0.48,0.19,0.18,0.09,0.89
1981-01-15,0.971,0.69,13.37,-3.86,25.69,2.24,2.0,0.76,0.12,0.12,0.1,0.99
1981-01-16,0.957,0.68,2.47,-5.15,48.82,5.62,2.67,0.61,0.15,0.15,0.1,0.95
1981-01-17,0.929,0.66,4.3,-2.96,50.59,4.81,1.01,0.83,0.08,0.08,0.05,0.98
1981-01-18,0.957,0.68,2.76,-2.1,49.88,5.09,1.95,0.73,0.1,0.1,0.07,0.96
1981-01-19,1.07,0.76,5.36,-1.45,28.79,1.13,1.48,0.78,0.11,0.11,0.07,0.97
1981-01-20,1.281,0.91,16.68,-2.84,25.04,2.01,2.25,0.83,0.12,0.12,0.08,0.99
1981-01-21,1.351,0.96,0.5,-3.73,65.19,6.59,2.94,0.5,0.33,0.33,0.16,0.87
1981-01-22,1.224,0.87,0.0,-2.43,71.24,7.1,2.5,0.39,0.28,0.27,0.05,0.82
1981-01-23,1.14,0.81,0.0,-3.23,71.97,6.87,1.14,0.5,0.17,0.15,0.01,0.81
1981-01-24,1.112,0.79,0.0,0.03,73.65,7.14,1.14,0.43,0.23,0.18,0.01,0.8
1981-01-25,1.281,0.91,0.0,1.43,74.04,5.86,2.75,0.39,0.86,0.72,0.45,0.6
1981-01-26,1.478,1.05,0.22,0.51,58.73,6.17,3.55,0.51,0.78,0.55,0.26,0.56
1981-01-27,1.478,1.05,0.0,-1.83,80.8,7.3,1.72,0.4,0.43,0.25,0.04,0.52
1981-01-28,1.323,0.94,0.0,-2.08,79.9,6.85,1.61,0.5,0.35,0.19,0.02,0.5
1981-01-29,1.182,0.84,0.0,-3.55,86.13,7.53,0.86,0.58,0.27,0.13,0.0,0.49
1981-01-30,1.112,0.79,0.0,-1.32,92.13,7.68,1.05,0.43,0.45,0.2,0.0,0.49
1981-01-31,1.168,0.83,0.0,1.13,95.93,7.73,1.16,0.43,0.56,0.21,0.02,0.49
1981-02-01,1.337,0.95,0.0,2.02,96.96,7.79,1.08,0.46,0.57,0.18,0.03,0.47
1981-02-02,1.689,1.2,0.0,3.4,100.17,7.67,1.53,0.42,0.94,0.34,0.13,0.42
1981-02-03,2.027,1.44,1.13,2.0,76.35,3.26,1.12,0.55,0.83,0.51,0.41,0.65
1981-02-04,2.069,1.47,4.09,-0.27,46.87,2.2,1.73,0.79,0.32,0.26,0.23,0.92
1981-02-05,1.886,1.34,3.52,-3.66,77.69,6.39,2.16,0.65,0.56,0.43,0.35,0.92
1981-02-06,1.717,1.22,3.52,0.87,65.87,6.41,2.58,0.63,0.43,0.29,0.22,0.94
