date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,2.709,0.65,1.9,-3.11,43.19,2.19,3.66,0.54,0.93,0.85,0.6,0.74
1981-01-02,2.876,0.69,10.96,-4.52,36.06,2.43,5.01,0.72,0.43,0.37,0.26,0.89
1981-01-03,4.543,1.09,22.48,-0.21,44.84,2.83,4.21,0.64,0.52,0.52,0.45,0.9
1981-01-04,7.545,1.81,36.93,-3.58,15.87,1.13,3.74,0.85,0.14,0.14,0.11,0.9
1981-01-05,7.795,1.87,10.53,-9.79,17.87,0.96,4.53,0.75,0.3,0.29,0.25,0.9
1981-01-06,6.294,1.51,25.81,-9.95,9.87,0.0,4.37,0.87,0.05,0.05,0.05,0.91
1981-01-07,5.169,1.24,6.33,-13.08,19.61,1.66,3.45,0.79,0.01,0.01,0.01,0.91
1981-01-08,4.252,1.02,0.13,-12.69,59.34,5.57,1.6,0.59,0.01,0.01,0.01,0.9
1981-01-09,3.543,0.85,0.0,-9.71,56.22,3.75,0.48,0.73,0.0,0.0,0.0,0.9
1981-01-10,3.126,0.75,0.64,-5.29,38.14,0.03,0.71,0.76,0.02,0.02,0.02,0.9
1981-01-11,2.959,0.71,0.19,-5.97,49.77,0.97,1.1,0.81,0.0,0.0,0.0,0.9
1981-01-12,2.876,0.69,0.02,-8.52,70.4,5.42,2.1,0.74,0.0,0.0,0.0,0.9
1981-01-13,2.793,0.67,2.59,-8.71,57.96,0.52,1.98,0.78,0.11,0.11,0.1,0.9
1981-01-14,2.751,0.66,0.5,-8.55,76.97,4.62,3.76,0.67,0.08,0.08,0.07,0.88
1981-01-15,2.876,0.69,29.04,-8.41,25.18,0.99,3.51,0.92,0.0,0.0,0.0,0.91
1981-01-16,2.959,0.71,4.96,-10.49,42.29,2.59,3.67,0.79,0.04,0.04,0.03,0.9
1981-01-17,2.876,0.69,8.88,-6.82,44.68,2.24,1.81,0.93,0.01,0.01,0.0,0.91
1981-01-18,2.876,0.69,6.38,-7.14,39.58,2.35,2.93,0.89,0.03,0.03,0.02,0.9
1981-01-19,3.043,0.73,11.13,-5.65,26.05,0.49,3.19,0.88,0.02,0.02,0.02,0.9
1981-01-20,3.543,0.85,29.83,-7.65,24.41,0.91,4.12,0.91,0.02,0.02,0.02,0.91
1981-01-21,3.751,0.9,0.87,-8.55,77.49,4.95,2.56,0.63,0.11,0.11,0.07,0.88
1981-01-22,3.46,0.83,0.0,-5.98,92.34,6.41,2.64,0.41,0.11,0.11,0.04,0.86
1981-01-23,3.21,0.77,0.0,-4.73,93.45,6.3,0.95,0.43,0.06,0.05,0.01,0.85
1981-01-24,3.085,0.74,0.0,-1.65,94.23,6.41,0.87,0.38,0.08,0.06,0.0,0.85
1981-01-25,3.293,0.79,0.0,-2.34,87.83,5.16,2.35,0.4,0.5,0.44,0.36,0.7
1981-01-26,3.501,0.84,0.44,-4.74,68.99,3.39,4.02,0.64,0.62,0.55,0.49,0.64
1981-01-27,3.376,0.81,0.0,-5.67,99.37,6.71,2.67,0.38,0.19,0.13,0.09,0.61
1981-01-28,3.168,0.76,0.0,-4.12,100.55,6.56,2.34,0.46,0.13,0.08,0.04,0.6
1981-01-29,2.918,0.7,0.0,-5.79,102.85,6.98,0.65,0.53,0.07,0.03,0.01,0.6
1981-01-30,2.709,0.65,0.0,-4.28,108.16,7.16,1.0,0.39,0.12,0.05,0.01,0.59
1981-01-31,2.709,0.65,0.0,-1.62,110.73,7.24,0.87,0.39,0.17,0.08,0.02,0.58
1981-02-01,2.959,0.71,0.0,-0.23,110.54,7.34,0.59,0.4,0.16,0.07,0.02,0.57
1981-02-02,3.335,0.8,0.0,-0.71,113.97,7.32,0.66,0.41,0.3,0.15,0.07,0.54
1981-02-03,3.668,0.88,2.34,-1.27,87.53,3.65,1.63,0.55,0.58,0.51,0.47,0.79
1981-02-04,3.751,0.9,9.29,-4.15,50.77,1.14,2.74,0.82,0.14,0.13,0.12,0.94
1981-02-05,3.668,0.88,7.51,-9.41,65.11,3.12,2.35,0.81,0.15,0.14,0.11,0.95
1981-02-06,3.543,0.85,8.59,-3.01,54.76,2.98,3.1,0.71,0.15,0.15,0.1,0.96
1981-02-07,4.543,1.09,1.91,2.48,58.49,2.36,3.33,0.69,0.47,0.46,0.31,0.87
1981-02-08,5.794,1.39,0.0,2.54,115.82,7.63,2.47,0.53,0.34,0.3,0.1,0.77
1981-02-09,6.127,1.47,0.0,0.75,127.68,6.31,2.36,0.55,0.3,0.28,0.18,0.7
