date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.211,0.41,0.47,-1.13,41.48,4.67,3.02,0.52,1.03,0.66,0.09,0.47
1981-01-02,0.206,0.4,1.66,-3.44,38.13,6.04,3.57,0.73,0.49,0.3,0.15,0.76
1981-01-03,0.211,0.41,3.88,0.47,43.55,5.98,3.36,0.67,0.31,0.27,0.24,0.89
1981-01-04,0.216,0.42,8.58,-2.0,13.62,2.63,3.02,0.89,0.24,0.23,0.21,0.98
1981-01-05,0.211,0.41,2.57,-8.14,13.73,2.0,3.27,0.75,0.2,0.2,0.16,0.96
1981-01-06,0.201,0.39,10.0,-8.2,7.62,0.0,3.36,0.89,0.0,0.0,0.0,1.0
1981-01-07,0.196,0.38,1.88,-10.99,18.73,3.93,2.31,0.77,0.0,0.0,0.0,1.0
1981-01-08,0.191,0.37,0.04,-11.68,55.09,6.73,1.64,0.56,0.0,0.0,0.0,1.0
1981-01-09,0.185,0.36,0.0,-9.37,50.47,6.01,0.54,0.74,0.0,0.0,0.0,1.0
1981-01-10,0.175,0.34,0.09,-5.53,39.42,0.08,0.57,0.81,0.01,0.01,0.01,1.0
1981-01-11,0.17,0.33,0.02,-5.13,47.57,1.22,0.85,0.89,0.0,0.0,0.0,1.0
1981-01-12,0.165,0.32,0.0,-7.3,61.65,6.56,1.71,0.78,0.0,0.0,0.0,1.0
1981-01-13,0.16,0.31,1.24,-7.1,52.25,0.06,1.9,0.74,0.33,0.33,0.33,0.95
1981-01-14,0.154,0.3,0.07,-7.18,66.97,5.43,2.98,0.6,0.0,0.0,0.0,0.95
1981-01-15,0.154,0.3,6.75,-6.54,20.94,2.28,2.68,0.89,0.0,0.0,0.0,1.0
1981-01-16,0.149,0.29,0.93,-8.55,44.66,6.4,2.75,0.74,0.02,0.02,0.02,0.99
1981-01-17,0.144,0.28,1.36,-5.01,48.34,5.64,1.49,0.9,0.01,0.01,0.0,0.99
1981-01-18,0.144,0.28,1.0,-4.84,44.36,5.72,2.59,0.8,0.02,0.02,0.01,0.98
1981-01-19,0.149,0.29,3.72,-3.99,23.92,1.11,2.34,0.86,0.01,0.01,0.01,0.99
1981-01-20,0.149,0.29,10.67,-6.13,25.82,2.2,3.11,0.94,0.01,0.01,0.01,1.0
1981-01-21,0.144,0.28,0.26,-7.31,71.48,7.02,2.73,0.59,0.04,0.04,0.02,0.98
1981-01-22,0.139,0.27,0.0,-6.25,82.57,7.3,2.71,0.44,0.1,0.1,0.03,0.95
1981-01-23,0.134,0.26,0.0,-5.4,84.02,7.06,1.19,0.51,0.05,0.05,0.0,0.95
1981-01-24,0.129,0.25,0.0,-2.46,84.74,7.35,1.13,0.45,0.08,0.06,0.0,0.95
1981-01-25,0.144,0.28,0.0,-2.23,82.51,6.3,2.46,0.43,0.32,0.25,0.19,0.87
1981-01-26,0.165,0.32,0.13,-3.33,61.5,6.85,3.59,0.62,0.16,0.09,0.05,0.86
