date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.183,0.46,0.1,4.47,38.59,5.18,2.6,0.39,2.83,0.95,0.02,0.14
1981-01-02,0.175,0.44,0.41,2.36,48.67,6.55,2.81,0.51,2.15,0.8,0.16,0.31
1981-01-03,0.171,0.43,0.86,3.11,37.61,6.25,1.85,0.62,1.25,0.8,0.62,0.33
1981-01-04,0.167,0.42,1.95,2.53,24.88,3.57,1.74,0.76,0.98,0.81,0.7,0.72
1981-01-05,0.163,0.41,0.63,-2.11,36.38,4.0,2.17,0.54,1.33,0.81,0.52,0.56
1981-01-06,0.159,0.4,2.07,-3.51,12.68,0.0,1.25,0.77,0.36,0.34,0.33,1.01
1981-01-07,0.155,0.39,0.49,-4.61,34.8,5.44,1.82,0.55,0.48,0.34,0.2,0.93
1981-01-08,0.151,0.38,0.01,-5.98,43.45,6.88,2.58,0.44,0.52,0.3,0.09,0.86
1981-01-09,0.147,0.37,0.0,-7.72,50.41,6.54,0.41,0.63,0.19,0.11,0.04,0.82
1981-01-10,0.143,0.36,0.03,-4.66,36.56,0.03,0.21,0.66,0.25,0.16,0.07,0.77
1981-01-11,0.139,0.35,0.01,-2.12,45.8,1.64,0.26,0.75,0.25,0.11,0.02,0.75
1981-01-12,0.135,0.34,0.0,-4.55,43.1,6.68,0.59,0.71,0.16,0.07,0.01,0.74
1981-01-13,0.131,0.33,1.06,-2.53,38.97,0.01,1.58,0.65,0.78,0.52,0.38,0.95
1981-01-14,0.131,0.33,0.02,-1.35,44.95,5.08,2.21,0.4,0.72,0.44,0.2,0.76
1981-01-15,0.127,0.32,1.68,-1.86,33.78,3.34,1.52,0.65,0.72,0.57,0.46,0.83
1981-01-16,0.123,0.31,0.24,-2.66,54.05,7.06,1.95,0.5,0.8,0.38,0.15,0.76
1981-01-17,0.119,0.3,0.38,-1.81,52.89,5.72,0.56,0.75,0.27,0.14,0.07,0.8
1981-01-18,0.119,0.3,0.26,-0.8,55.34,6.58,1.41,0.69,0.38,0.19,0.1,0.78
1981-01-19,0.115,0.29,0.69,-0.41,36.46,1.73,0.68,0.73,0.45,0.32,0.24,0.75
1981-01-20,0.115,0.29,2.92,-0.72,23.7,2.62,1.58,0.74,0.67,0.57,0.52,0.95
