date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,3.658,0.9,1.23,-0.1,21.86,0.21,2.57,0.78,0.2,0.2,0.2,1.1
1981-01-02,3.658,0.9,3.74,-0.72,21.35,0.0,1.88,0.86,0.05,0.05,0.05,1.13
1981-01-03,5.975,1.47,15.26,3.1,22.51,0.07,3.32,0.76,0.58,0.58,0.58,1.13
1981-01-04,15.12,3.72,25.83,0.31,16.07,0.35,2.03,0.9,0.0,0.0,0.0,1.14
1981-01-05,16.624,4.09,1.83,-4.42,34.7,1.05,1.84,0.86,0.02,0.02,0.02,1.13
1981-01-06,11.177,2.75,15.01,-3.67,17.85,0.0,2.04,0.91,0.0,0.0,0.0,1.14
1981-01-07,7.519,1.85,2.26,-6.94,54.04,2.52,1.47,0.92,0.0,0.0,0.0,1.14
1981-01-08,5.203,1.28,0.48,-9.91,79.43,7.37,1.99,0.79,0.0,0.0,0.0,1.14
1981-01-09,4.471,1.1,0.05,-6.42,60.01,3.48,1.3,0.88,0.0,0.0,0.0,1.14
1981-01-10,4.308,1.06,3.1,-2.72,31.82,0.0,0.99,0.99,0.0,0.0,0.0,1.14
1981-01-11,4.186,1.03,0.13,-3.2,23.0,0.03,1.66,0.92,0.0,0.0,0.0,1.14
1981-01-12,4.065,1.0,9.83,-3.64,56.6,2.21,1.85,0.84,0.0,0.0,0.0,1.14
1981-01-13,3.902,0.96,5.84,-4.76,31.26,0.67,1.62,0.88,0.0,0.0,0.0,1.14
1981-01-14,3.78,0.93,1.46,-6.46,64.01,3.56,1.94,0.88,0.0,0.0,0.0,1.14
1981-01-15,3.699,0.91,25.55,-1.86,30.09,0.33,3.58,0.87,0.09,0.09,0.09,1.14
1981-01-16,3.617,0.89,4.07,-4.63,40.89,0.89,2.18,0.84,0.0,0.0,0.0,1.14
1981-01-17,3.78,0.93,6.75,0.82,31.77,0.21,3.25,0.82,0.27,0.27,0.27,1.13
1981-01-18,4.065,1.0,7.0,-1.27,25.52,0.03,2.48,0.89,0.01,0.01,0.01,1.14
1981-01-19,5.121,1.26,7.14,1.29,20.63,0.0,2.46,0.82,0.16,0.16,0.16,1.13
1981-01-20,5.568,1.37,20.57,-2.47,20.97,0.47,1.32,0.95,0.0,0.0,0.0,1.14
1981-01-21,4.755,1.17,0.97,-5.09,64.22,2.44,0.9,0.81,0.0,0.0,0.0,1.14
