date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.367,0.73,1.12,0.51,21.26,0.24,2.08,0.8,0.1,0.1,0.1,1.21
1981-01-02,0.367,0.73,2.79,-0.21,22.94,0.0,1.41,0.88,0.0,0.0,0.0,1.22
1981-01-03,0.814,1.62,15.76,4.12,19.41,0.06,3.2,0.78,0.42,0.42,0.42,1.22
1981-01-04,4.199,8.36,25.52,1.65,17.12,0.25,2.11,0.87,0.0,0.0,0.0,1.23
1981-01-05,3.827,7.62,2.58,-2.99,36.86,1.0,1.63,0.82,0.0,0.0,0.0,1.23
1981-01-06,2.16,4.3,17.63,-2.44,19.22,0.0,1.58,0.89,0.0,0.0,0.0,1.23
1981-01-07,1.487,2.96,1.92,-5.3,59.86,2.77,0.74,0.84,0.0,0.0,0.0,1.23
1981-01-08,0.984,1.96,0.53,-9.0,80.28,7.49,0.94,0.77,0.0,0.0,0.0,1.23
1981-01-09,0.663,1.32,0.01,-6.64,62.36,3.56,0.49,0.9,0.0,0.0,0.0,1.23
1981-01-10,0.573,1.14,3.45,-2.16,30.45,0.0,0.7,0.99,0.0,0.0,0.0,1.23
1981-01-11,0.547,1.09,0.12,-2.51,24.23,0.01,1.36,0.93,0.0,0.0,0.0,1.23
1981-01-12,0.522,1.04,10.75,-3.3,60.53,2.19,1.4,0.87,0.0,0.0,0.0,1.23
1981-01-13,0.497,0.99,5.0,-3.38,45.26,1.64,1.52,0.82,0.0,0.0,0.0,1.23
1981-01-14,0.477,0.95,1.98,-5.6,59.55,2.89,1.93,0.86,0.0,0.0,0.0,1.23
1981-01-15,0.482,0.96,33.03,-0.3,30.62,0.35,5.39,0.84,0.42,0.42,0.42,1.23
1981-01-16,0.482,0.96,3.62,-2.96,46.93,1.14,1.84,0.81,0.0,0.0,0.0,1.23
1981-01-17,0.673,1.34,9.46,1.83,30.61,0.05,3.36,0.83,0.24,0.24,0.24,1.23
1981-01-18,1.125,2.24,9.93,-0.43,25.93,0.06,1.37,0.92,0.0,0.0,0.0,1.23
1981-01-19,1.442,2.87,8.08,1.31,21.5,0.0,2.18,0.89,0.0,0.0,0.0,1.23
1981-01-20,1.562,3.11,19.7,-0.98,33.05,1.03,1.13,0.92,0.0,0.0,0.0,1.23
1981-01-21,1.145,2.28,0.42,-4.68,67.51,1.56,0.42,0.82,0.0,0.0,0.0,1.23
1981-01-22,0.799,1.59,0.0,-7.74,90.98,4.4,0.44,0.8,0.0,0.0,0.0,1.23
1981-01-23,0.598,1.19,0.0,-8.84,93.17,4.28,0.5,0.82,0.0,0.0,0.0,1.23
1981-01-24,0.553,1.1,0.07,-7.84,86.63,2.47,0.34,0.86,0.0,0.0,0.0,1.23
1981-01-25,0.527,1.05,0.03,-5.29,59.87,0.61,0.8,0.94,0.0,0.0,0.0,1.23
1981-01-26,0.507,1.01,0.09,-0.83,72.8,4.89,0.94,0.88,0.0,0.0,0.0,1.23
1981-01-27,0.487,0.97,0.02,-7.54,89.28,3.68,0.44,0.87,0.0,0.0,0.0,1.22
1981-01-28,0.467,0.93,0.0,-6.98,97.24,6.32,0.7,0.71,0.0,0.0,0.0,1.22
1981-01-29,0.442,0.88,0.0,-6.44,99.33,5.15,0.69,0.81,0.0,0.0,0.0,1.22
1981-01-30,0.422,0.84,0.0,-6.84,93.31,2.37,0.58,0.78,0.03,0.03,0.03,1.21
1981-01-31,0.402,0.8,0.0,-5.29,98.79,2.65,0.52,0.73,0.1,0.1,0.1,1.17
1981-02-01,0.387,0.77,0.0,-3.66,95.93,2.65,0.51,0.75,0.12,0.12,0.12,1.11
1981-02-02,0.372,0.74,0.0,-1.83,102.22,2.76,0.61,0.71,0.28,0.28,0.28,0.99
1981-02-03,0.367,0.73,3.91,0.88,69.55,1.76,3.08,0.72,0.84,0.84,0.84,1.21
1981-02-04,0.482,0.96,14.57,2.2,40.8,0.34,2.7,0.84,0.37,0.37,0.37,1.25
