date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,158.184,1.17,2.21,-0.39,23.07,0.21,2.43,0.77,0.28,0.28,0.25,1.08
1981-01-02,174.408,1.29,7.41,-1.25,18.44,0.0,2.02,0.88,0.07,0.07,0.06,1.13
1981-01-03,344.76,2.55,22.7,2.11,20.07,0.11,3.71,0.83,0.47,0.47,0.44,1.14
1981-01-04,823.368,6.09,31.59,0.38,15.18,0.28,2.31,0.89,0.06,0.06,0.05,1.15
1981-01-05,724.672,5.36,3.89,-4.01,32.27,0.71,2.09,0.81,0.2,0.2,0.17,1.11
1981-01-06,497.536,3.68,18.31,-3.48,16.68,0.0,2.55,0.88,0.1,0.1,0.09,1.13
1981-01-07,385.32,2.85,4.03,-6.7,45.53,1.69,1.68,0.86,0.03,0.03,0.02,1.11
1981-01-08,281.216,2.08,0.54,-9.79,74.74,7.19,1.5,0.8,0.0,0.0,0.0,1.12
1981-01-09,213.616,1.58,0.02,-6.06,56.52,2.7,1.14,0.77,0.02,0.02,0.01,1.11
1981-01-10,183.872,1.36,4.01,-2.6,28.3,0.0,0.89,0.92,0.01,0.01,0.01,1.12
1981-01-11,175.76,1.3,0.21,-2.86,19.24,0.12,1.58,0.89,0.01,0.01,0.01,1.12
1981-01-12,171.704,1.27,5.25,-3.29,50.54,2.74,1.38,0.83,0.01,0.01,0.0,1.12
1981-01-13,169.0,1.25,6.74,-4.27,36.64,0.77,1.45,0.87,0.02,0.02,0.0,1.12
1981-01-14,163.592,1.21,2.64,-6.41,59.68,3.54,1.68,0.87,0.01,0.01,0.0,1.12
1981-01-15,197.392,1.46,30.73,-2.21,29.78,0.35,2.81,0.88,0.07,0.07,0.05,1.12
1981-01-16,221.728,1.64,4.13,-4.65,41.31,0.68,2.16,0.83,0.06,0.06,0.04,1.12
1981-01-17,224.432,1.66,10.53,0.04,27.83,0.13,2.81,0.86,0.14,0.14,0.12,1.12
1981-01-18,282.568,2.09,8.25,-1.35,20.36,0.03,1.86,0.9,0.02,0.02,0.01,1.13
1981-01-19,366.392,2.71,12.82,0.06,16.84,0.0,2.35,0.88,0.04,0.04,0.04,1.13
1981-01-20,444.808,3.29,20.45,-2.3,24.34,0.42,1.72,0.93,0.03,0.03,0.01,1.13
1981-01-21,381.264,2.82,0.51,-4.95,56.47,1.93,0.9,0.84,0.04,0.04,0.02,1.12
1981-01-22,290.68,2.15,0.0,-6.56,69.13,4.68,1.4,0.75,0.03,0.03,0.02,1.11
1981-01-23,225.784,1.67,0.0,-6.7,79.68,4.66,1.61,0.7,0.1,0.1,0.09,1.08
1981-01-24,186.576,1.38,0.11,-5.51,79.95,4.19,1.04,0.72,0.09,0.09,0.08,1.07
1981-01-25,169.0,1.25,0.14,-4.64,59.41,1.22,1.04,0.85,0.06,0.06,0.06,1.05
1981-01-26,164.944,1.22,0.51,-1.89,66.28,3.03,1.22,0.89,0.04,0.04,0.02,1.06
1981-01-27,162.24,1.2,0.03,-5.1,84.17,4.25,1.32,0.7,0.04,0.04,0.03,1.05
1981-01-28,156.832,1.16,0.01,-4.93,94.73,6.54,1.92,0.62,0.07,0.07,0.05,1.03
1981-01-29,154.128,1.14,0.0,-5.34,93.67,5.75,1.25,0.71,0.03,0.03,0.02,1.02
1981-01-30,150.072,1.11,0.0,-5.51,91.54,4.56,1.1,0.68,0.1,0.1,0.09,0.99
1981-01-31,147.368,1.09,0.0,-4.21,96.59,5.12,1.27,0.64,0.18,0.18,0.17,0.96
1981-02-01,144.664,1.07,0.0,-2.53,94.37,4.97,0.85,0.64,0.12,0.12,0.1,0.93
1981-02-02,144.664,1.07,0.0,-1.85,94.62,5.61,0.9,0.65,0.1,0.1,0.09,0.91
1981-02-03,150.072,1.11,5.09,0.28,72.11,1.91,2.24,0.69,0.64,0.64,0.6,1.12
1981-02-04,205.504,1.52,19.05,0.56,33.69,0.28,2.39,0.88,0.11,0.11,0.09,1.18
1981-02-05,290.68,2.15,5.92,-3.32,54.96,1.19,1.9,0.83,0.18,0.18,0.15,1.18
1981-02-06,270.4,2.0,7.3,-0.69,27.41,0.0,1.51,0.95,0.03,0.03,0.02,1.19
1981-02-07,296.088,2.19,1.24,2.4,35.7,0.01,1.31,0.92,0.05,0.05,0.03,1.17
1981-02-08,304.2,2.25,0.07,2.05,79.14,3.83,1.05,0.87,0.05,0.05,0.03,1.14
1981-02-09,293.384,2.17,0.01,1.86,88.02,3.83,1.54,0.75,0.15,0.15,0.14,1.08
1981-02-10,283.92,2.1,5.13,-0.7,39.41,0.51,1.67,0.84,0.15,0.15,0.12,1.17
1981-02-11,269.048,1.99,0.17,-4.34,93.81,4.97,1.19,0.81,0.14,0.14,0.09,1.09
