date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.157,0.96,0.57,-5.94,65.33,3.67,7.59,0.53,1.15,1.15,1.15,0.27
1981-01-02,0.155,0.95,1.22,-7.83,69.25,4.04,9.28,0.62,0.84,0.84,0.84,0.33
1981-01-03,0.153,0.94,4.08,-1.96,43.65,1.53,6.07,0.6,1.03,1.03,1.03,0.35
1981-01-04,0.152,0.93,5.96,-6.08,30.29,0.03,5.63,0.75,0.53,0.53,0.53,0.36
1981-01-05,0.15,0.92,9.83,-14.18,31.88,0.01,8.32,0.66,0.78,0.78,0.78,0.36
1981-01-06,0.147,0.9,16.71,-13.61,25.68,0.0,4.58,0.86,0.05,0.05,0.05,0.36
1981-01-07,0.145,0.89,3.34,-17.11,54.01,2.24,6.55,0.6,0.45,0.45,0.45,0.36
1981-01-08,0.144,0.88,0.0,-17.38,75.71,5.37,7.53,0.52,0.44,0.44,0.44,0.21
1981-01-09,0.142,0.87,0.0,-10.82,56.79,3.52,4.94,0.59,0.29,0.29,0.29,0.14
1981-01-10,0.14,0.86,0.01,-7.88,42.24,0.0,1.01,0.67,0.11,0.11,0.11,0.12
1981-01-11,0.139,0.85,0.0,-9.68,69.41,2.32,0.33,0.78,0.0,0.0,0.0,0.12
1981-01-12,0.135,0.83,0.0,-11.46,85.76,5.5,1.64,0.72,0.0,0.0,0.0,0.12
1981-01-13,0.134,0.82,0.0,-10.76,42.31,0.23,4.8,0.8,0.28,0.28,0.28,0.1
1981-01-14,0.132,0.81,0.0,-11.17,70.8,4.79,6.23,0.49,0.64,0.64,0.64,0.06
1981-01-15,0.13,0.8,2.92,-10.73,54.64,1.82,5.64,0.69,0.64,0.64,0.64,0.34
1981-01-16,0.129,0.79,0.87,-13.78,76.91,3.72,5.69,0.57,0.39,0.39,0.39,0.34
1981-01-17,0.127,0.78,0.48,-9.87,84.92,4.73,3.28,0.61,0.0,0.0,0.0,0.35
1981-01-18,0.127,0.78,0.46,-10.65,50.57,1.5,4.22,0.66,0.3,0.3,0.3,0.32
1981-01-19,0.126,0.77,4.55,-8.24,44.4,0.21,1.72,0.69,0.11,0.11,0.11,0.36
1981-01-20,0.124,0.76,5.96,-11.08,56.0,1.0,4.79,0.76,0.24,0.24,0.24,0.36
1981-01-21,0.122,0.75,0.51,-12.82,96.19,5.67,6.13,0.48,0.49,0.49,0.49,0.31
1981-01-22,0.121,0.74,0.0,-9.35,101.45,5.83,3.46,0.3,0.3,0.3,0.3,0.22
