date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,8.181,1.11,2.14,-0.56,20.81,0.07,2.14,0.83,0.05,0.05,0.05,1.47
1981-01-02,8.107,1.1,7.58,-1.14,20.31,0.0,2.45,0.91,0.0,0.0,0.0,1.48
1981-01-03,14.592,1.98,24.57,1.99,15.0,0.02,3.8,0.88,0.04,0.04,0.04,1.48
1981-01-04,41.787,5.67,35.24,0.28,15.63,0.13,2.66,0.91,0.0,0.0,0.0,1.48
1981-01-05,42.671,5.79,4.36,-4.02,41.3,0.54,1.86,0.83,0.02,0.02,0.01,1.48
1981-01-06,30.216,4.1,21.41,-3.27,17.79,0.0,2.42,0.89,0.0,0.0,0.0,1.48
1981-01-07,22.552,3.06,2.48,-6.41,65.49,2.31,1.11,0.86,0.0,0.0,0.0,1.48
1981-01-08,16.73,2.27,0.16,-10.57,81.99,7.37,0.66,0.83,0.0,0.0,0.0,1.48
1981-01-09,12.602,1.71,0.01,-6.4,62.9,4.04,0.52,0.83,0.0,0.0,0.0,1.48
1981-01-10,10.318,1.4,7.91,-1.8,21.77,0.0,0.65,0.97,0.0,0.0,0.0,1.48
1981-01-11,9.802,1.33,0.31,-2.97,16.15,0.0,1.85,0.92,0.0,0.0,0.0,1.48
1981-01-12,9.581,1.3,6.33,-4.32,55.15,2.22,1.41,0.91,0.0,0.0,0.0,1.48
1981-01-13,9.286,1.26,2.01,-4.82,45.74,1.58,1.79,0.83,0.0,0.0,0.0,1.48
1981-01-14,9.065,1.23,2.81,-6.09,56.89,2.03,1.95,0.85,0.0,0.0,0.0,1.48
1981-01-15,8.844,1.2,39.92,-1.81,33.98,0.21,3.77,0.88,0.04,0.04,0.04,1.48
1981-01-16,8.696,1.18,5.52,-4.34,35.74,0.54,1.87,0.86,0.0,0.0,0.0,1.48
1981-01-17,8.549,1.16,12.63,0.48,27.83,0.09,3.83,0.88,0.05,0.05,0.05,1.48
1981-01-18,8.549,1.16,14.85,-1.33,25.71,0.06,2.22,0.92,0.0,0.0,0.0,1.48
1981-01-19,9.286,1.26,15.02,0.42,19.31,0.0,3.25,0.9,0.0,0.0,0.0,1.48
1981-01-20,9.802,1.33,17.33,-2.11,27.05,1.03,1.9,0.93,0.0,0.0,0.0,1.48
1981-01-21,8.623,1.17,0.56,-6.17,61.66,1.09,0.63,0.86,0.01,0.01,0.0,1.48
1981-01-22,8.254,1.12,0.0,-8.27,92.15,7.05,0.77,0.8,0.0,0.0,0.0,1.48
1981-01-23,8.033,1.09,0.0,-7.66,95.02,6.71,1.35,0.68,0.01,0.01,0.01,1.47
1981-01-24,7.812,1.06,0.0,-7.98,91.44,5.07,0.48,0.86,0.0,0.0,0.0,1.47
1981-01-25,7.591,1.03,0.19,-5.64,68.07,1.96,0.75,0.95,0.0,0.0,0.0,1.47
1981-01-26,7.517,1.02,0.01,-1.54,74.89,5.16,1.08,0.88,0.0,0.0,0.0,1.47
1981-01-27,7.37,1.0,0.0,-7.61,100.75,6.23,0.75,0.82,0.01,0.01,0.0,1.47
1981-01-28,7.149,0.97,0.0,-6.43,102.51,7.27,1.57,0.6,0.06,0.06,0.05,1.45
1981-01-29,7.001,0.95,0.0,-5.6,101.23,7.01,0.88,0.75,0.0,0.0,0.0,1.45
1981-01-30,6.78,0.92,0.0,-6.9,98.43,5.36,0.6,0.77,0.01,0.01,0.0,1.44
1981-01-31,6.633,0.9,0.0,-5.61,103.06,5.82,0.77,0.68,0.03,0.03,0.03,1.43
1981-02-01,6.485,0.88,0.0,-4.19,101.2,5.37,0.47,0.72,0.01,0.01,0.01,1.43
1981-02-02,6.338,0.86,0.0,-2.91,104.13,5.48,0.63,0.71,0.04,0.04,0.03,1.42
1981-02-03,6.338,0.86,8.84,-0.17,69.19,1.98,2.67,0.75,0.6,0.6,0.59,1.58
