date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,110.935,0.92,1.44,-3.78,41.46,0.35,3.37,0.69,0.49,0.49,0.47,0.74
1981-01-02,110.935,0.92,5.57,-4.29,28.26,0.02,2.96,0.83,0.12,0.12,0.1,0.79
1981-01-03,177.255,1.47,25.18,-0.89,31.37,0.12,3.89,0.8,0.29,0.29,0.27,0.85
1981-01-04,470.269,3.9,40.56,-2.06,15.76,0.07,4.34,0.85,0.15,0.15,0.12,0.85
1981-01-05,472.681,3.92,6.49,-7.77,34.88,0.68,3.75,0.79,0.2,0.2,0.16,0.83
1981-01-06,341.247,2.83,20.04,-6.94,10.3,0.0,4.43,0.85,0.12,0.12,0.11,0.82
1981-01-07,280.956,2.33,3.58,-10.19,34.85,1.12,3.04,0.79,0.09,0.09,0.06,0.78
1981-01-08,220.665,1.83,0.15,-11.23,68.07,5.77,1.73,0.68,0.05,0.05,0.04,0.77
1981-01-09,174.844,1.45,0.0,-7.57,65.35,4.88,1.36,0.7,0.04,0.04,0.02,0.76
1981-01-10,143.492,1.19,4.15,-4.66,34.63,0.0,0.91,0.81,0.03,0.03,0.03,0.77
1981-01-11,129.023,1.07,0.25,-4.54,47.37,1.59,2.29,0.75,0.04,0.04,0.03,0.77
1981-01-12,122.993,1.02,4.57,-5.44,60.76,1.26,2.75,0.67,0.29,0.29,0.27,0.77
1981-01-13,120.582,1.0,7.1,-7.18,53.37,1.33,2.51,0.83,0.07,0.07,0.03,0.78
1981-01-14,116.964,0.97,0.91,-8.27,73.59,3.25,2.56,0.77,0.04,0.04,0.01,0.78
1981-01-15,161.58,1.34,36.46,-5.56,28.34,0.16,4.52,0.87,0.15,0.15,0.13,0.78
1981-01-16,200.166,1.66,5.02,-7.79,47.09,0.82,3.29,0.81,0.12,0.12,0.08,0.78
1981-01-17,197.754,1.64,14.72,-3.7,35.58,0.18,3.04,0.87,0.09,0.09,0.06,0.78
1981-01-18,243.575,2.02,9.93,-4.7,31.48,0.04,3.06,0.89,0.07,0.07,0.06,0.79
1981-01-19,282.161,2.34,12.56,-3.16,24.75,0.0,4.0,0.88,0.09,0.09,0.08,0.79
1981-01-20,341.247,2.83,28.43,-5.23,30.15,1.03,4.68,0.89,0.06,0.06,0.03,0.8
1981-01-21,300.249,2.49,0.24,-7.78,74.95,2.33,2.28,0.71,0.17,0.17,0.13,0.76
1981-01-22,233.929,1.94,0.0,-6.41,92.97,6.09,2.87,0.56,0.26,0.26,0.24,0.71
1981-01-23,190.519,1.58,0.0,-5.26,96.15,5.61,2.1,0.51,0.25,0.25,0.23,0.68
1981-01-24,156.756,1.3,0.01,-4.09,92.69,4.17,1.34,0.5,0.14,0.14,0.14,0.66
1981-01-25,132.64,1.1,0.01,-4.84,78.44,1.47,1.45,0.59,0.38,0.38,0.36,0.58
1981-01-26,118.17,0.98,0.12,-4.87,83.5,4.52,2.54,0.72,0.15,0.15,0.12,0.58
1981-01-27,112.141,0.93,0.0,-5.91,96.87,5.39,2.71,0.53,0.35,0.35,0.33,0.55
1981-01-28,108.524,0.9,0.0,-4.46,101.32,6.26,2.97,0.52,0.42,0.42,0.38,0.51
1981-01-29,104.906,0.87,0.0,-5.07,103.25,5.95,1.3,0.59,0.11,0.11,0.09,0.51
1981-01-30,102.495,0.85,0.0,-4.31,103.35,4.76,1.35,0.48,0.25,0.25,0.24,0.48
1981-01-31,100.083,0.83,0.0,-2.59,109.19,5.21,1.47,0.47,0.37,0.37,0.35,0.44
1981-02-01,101.289,0.84,0.0,-1.55,105.35,4.13,0.99,0.49,0.36,0.36,0.34,0.39
1981-02-02,103.7,0.86,0.0,-1.6,108.49,4.92,0.98,0.5,0.33,0.32,0.3,0.36
1981-02-03,106.112,0.88,4.12,-0.9,90.14,2.9,2.47,0.59,0.78,0.78,0.72,0.78
1981-02-04,141.081,1.17,21.89,-2.31,43.19,0.1,3.78,0.88,0.21,0.21,0.18,0.88
1981-02-05,201.372,1.67,4.39,-6.82,64.43,1.42,2.61,0.8,0.21,0.21,0.15,0.87
