date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,4.544,1.13,2.12,-0.94,20.77,0.07,2.36,0.84,0.05,0.05,0.04,1.42
1981-01-02,4.504,1.12,7.38,-1.54,20.34,0.01,2.62,0.91,0.0,0.0,0.0,1.43
1981-01-03,7.318,1.82,25.41,1.67,15.05,0.03,4.0,0.88,0.05,0.05,0.04,1.43
1981-01-04,16.688,4.15,38.5,-0.13,16.48,0.12,2.93,0.91,0.0,0.0,0.0,1.43
1981-01-05,17.693,4.4,4.56,-4.57,40.29,0.56,1.98,0.84,0.01,0.01,0.0,1.43
1981-01-06,13.27,3.3,20.64,-3.72,17.04,0.0,2.62,0.89,0.0,0.0,0.0,1.43
1981-01-07,10.133,2.52,2.63,-6.85,65.26,2.26,1.23,0.86,0.01,0.01,0.0,1.43
1981-01-08,7.801,1.94,0.17,-10.73,83.9,7.35,0.79,0.82,0.0,0.0,0.0,1.43
1981-01-09,6.233,1.55,0.01,-6.52,64.01,4.3,0.63,0.83,0.0,0.0,0.0,1.43
1981-01-10,5.429,1.35,8.11,-1.79,22.19,0.0,0.71,0.97,0.0,0.0,0.0,1.43
1981-01-11,5.147,1.28,0.32,-3.33,16.92,0.0,1.85,0.92,0.0,0.0,0.0,1.43
1981-01-12,5.026,1.25,6.55,-4.55,55.14,2.04,1.53,0.91,0.0,0.0,0.0,1.43
1981-01-13,4.866,1.21,2.09,-5.34,45.36,1.67,1.86,0.84,0.01,0.01,0.0,1.43
1981-01-14,4.745,1.18,2.73,-6.47,56.68,2.12,2.08,0.85,0.01,0.01,0.0,1.43
1981-01-15,4.665,1.16,40.08,-2.15,33.39,0.21,4.12,0.88,0.07,0.07,0.06,1.43
1981-01-16,4.584,1.14,5.36,-4.79,33.83,0.56,2.03,0.87,0.01,0.01,0.0,1.43
1981-01-17,4.504,1.12,13.95,0.11,27.93,0.11,4.15,0.89,0.06,0.06,0.06,1.43
1981-01-18,4.463,1.11,15.61,-1.75,25.59,0.07,2.44,0.92,0.0,0.0,0.0,1.43
1981-01-19,4.624,1.15,16.22,0.08,19.57,0.0,3.56,0.9,0.0,0.0,0.0,1.43
1981-01-20,4.665,1.16,17.66,-2.53,25.96,1.13,2.21,0.93,0.0,0.0,0.0,1.43
1981-01-21,4.383,1.09,0.54,-6.57,61.23,1.09,0.71,0.85,0.01,0.01,0.0,1.43
1981-01-22,4.262,1.06,0.0,-7.91,95.46,7.15,0.9,0.73,0.0,0.0,0.0,1.43
1981-01-23,4.142,1.03,0.0,-7.24,98.34,6.75,1.53,0.63,0.02,0.02,0.02,1.42
1981-01-24,4.021,1.0,0.0,-7.53,96.71,4.93,0.49,0.79,0.01,0.01,0.0,1.42
1981-01-25,3.941,0.98,0.17,-5.57,70.84,1.96,0.84,0.92,0.01,0.01,0.0,1.42
1981-01-26,3.86,0.96,0.01,-1.83,75.6,5.29,1.25,0.87,0.0,0.0,0.0,1.42
1981-01-27,3.78,0.94,0.0,-7.39,105.64,6.2,0.9,0.75,0.01,0.01,0.01,1.42
1981-01-28,3.699,0.92,0.0,-6.03,104.67,7.21,1.84,0.54,0.1,0.1,0.09,1.37
1981-01-29,3.619,0.9,0.0,-5.24,104.18,6.99,0.99,0.72,0.01,0.01,0.0,1.37
1981-01-30,3.498,0.87,0.0,-6.32,104.32,5.21,0.68,0.7,0.02,0.02,0.01,1.37
1981-01-31,3.418,0.85,0.0,-4.9,108.15,5.73,0.94,0.61,0.06,0.06,0.05,1.35
1981-02-01,3.338,0.83,0.0,-3.42,105.66,5.15,0.51,0.65,0.02,0.02,0.01,1.34
1981-02-02,3.297,0.82,0.0,-2.18,109.2,5.33,0.72,0.64,0.07,0.07,0.05,1.32
1981-02-03,3.297,0.82,8.4,-0.08,69.83,2.08,3.0,0.73,0.69,0.69,0.68,1.55
1981-02-04,3.659,0.91,29.7,0.03,32.67,0.28,3.28,0.9,0.01,0.01,0.01,1.56
1981-02-05,4.343,1.08,5.95,-3.62,49.92,1.31,2.05,0.83,0.02,0.02,0.01,1.56
1981-02-06,4.182,1.04,8.12,-0.39,26.12,0.0,1.59,0.94,0.0,0.0,0.0,1.56
1981-02-07,5.147,1.28,0.57,2.4,37.3,0.0,1.2,0.93,0.01,0.01,0.0,1.56
1981-02-08,6.032,1.5,0.02,1.67,81.78,4.79,0.76,0.89,0.0,0.0,0.0,1.56
1981-02-09,6.394,1.59,0.01,1.75,123.05,5.19,2.13,0.75,0.16,0.16,0.15,1.5
1981-02-10,6.072,1.51,3.65,-1.61,51.69,1.28,2.04,0.86,0.01,0.01,0.0,1.56
1981-02-11,5.147,1.28,0.02,-6.52,92.14,5.48,1.03,0.86,0.01,0.01,0.0,1.56
1981-02-12,4.343,1.08,0.0,-8.17,139.15,7.03,1.58,0.78,0.02,0.02,0.0,1.56
1981-02-13,4.061,1.01,0.0,-7.87,141.24,8.26,2.65,0.67,0.02,0.02,0.0,1.56
1981-02-14,3.941,0.98,0.0,-7.47,142.63,9.03,1.11,0.65,0.01,0.01,0.0,1.55
1981-02-15,3.82,0.95,0.0,-6.53,142.8,8.89,0.86,0.57,0.02,0.02,0.0,1.55
1981-02-16,3.74,0.93,0.0,-5.5,140.4,8.83,1.13,0.61,0.03,0.03,0.02,1.54
1981-02-17,3.619,0.9,0.0,-6.61,84.89,1.72,2.01,0.82,0.33,0.33,0.32,1.41
1981-02-18,3.539,0.88,1.41,-7.02,67.57,0.55,1.67,0.82,0.35,0.35,0.34,1.44
1981-02-19,3.458,0.86,0.01,-8.49,77.25,1.46,1.57,0.87,0.01,0.01,0.0,1.44
1981-02-20,3.378,0.84,0.0,-9.41,106.21,3.98,0.82,0.83,0.01,0.01,0.0,1.44
1981-02-21,3.297,0.82,0.18,-8.41,103.17,1.11,0.92,0.79,0.19,0.19,0.17,1.39
1981-02-22,3.217,0.8,0.0,-9.22,142.65,4.74,0.64,0.77,0.02,0.02,0.0,1.39
1981-02-23,3.136,0.78,0.19,-4.39,111.97,1.55,1.07,0.83,0.08,0.08,0.05,1.39
1981-02-24,3.056,0.76,2.27,-2.5,98.99,1.7,1.01,0.84,0.02,0.02,0.0,1.5
1981-02-25,2.976,0.74,0.0,-4.86,151.84,5.6,1.48,0.8,0.02,0.02,0.0,1.5
1981-02-26,2.935,0.73,0.0,-4.55,138.04,4.62,0.87,0.79,0.02,0.02,0.0,1.5
1981-02-27,2.855,0.71,0.0,-4.51,144.82,3.71,0.81,0.68,0.18,0.18,0.16,1.44
1981-02-28,2.815,0.7,10.94,0.24,34.84,0.0,1.42,0.88,0.05,0.05,0.04,1.56
1981-03-01,3.257,0.81,4.11,1.48,98.96,0.65,0.97,0.88,0.11,0.11,0.08,1.62
1981-03-02,3.981,0.99,6.5,1.89,95.51,0.86,1.15,0.88,0.16,0.16,0.14,1.63
1981-03-03,4.463,1.11,14.99,-0.08,38.08,0.07,0.89,0.93,0.01,0.01,0.0,1.63
1981-03-04,5.147,1.28,2.07,-0.65,50.27,0.16,0.88,0.91,0.02,0.02,0.01,1.63
1981-03-05,4.946,1.23,0.0,-1.68,126.84,4.7,0.98,0.87,0.03,0.03,0.0,1.63
1981-03-06,5.79,1.44,6.06,1.16,53.82,0.01,1.39,0.84,0.12,0.12,0.11,1.63
1981-03-07,9.731,2.42,0.08,5.11,157.78,5.87,1.2,0.72,0.06,0.06,0.02,1.62
1981-03-08,16.286,4.05,10.52,5.26,21.65,0.0,2.09,0.81,0.21,0.21,0.21,1.63
1981-03-09,26.741,6.65,0.24,6.18,89.21,2.55,1.79,0.81,0.35,0.35,0.33,1.53
