date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.305,1.01,4.59,-0.89,19.31,0.05,1.79,0.85,0.0,0.0,0.0,1.56
1981-01-02,0.302,1.0,10.96,-1.21,19.16,0.0,2.32,0.91,0.0,0.0,0.0,1.56
1981-01-03,0.48,1.59,25.79,1.43,14.75,0.01,3.26,0.91,0.0,0.0,0.0,1.56
1981-01-04,1.182,3.92,40.28,-0.25,14.42,0.14,2.2,0.93,0.0,0.0,0.0,1.56
1981-01-05,1.161,3.85,5.11,-4.39,42.32,0.44,1.61,0.85,0.0,0.0,0.0,1.56
1981-01-06,0.811,2.69,29.33,-3.41,19.08,0.0,2.52,0.9,0.0,0.0,0.0,1.56
1981-01-07,0.606,2.01,3.11,-6.96,67.93,2.39,1.34,0.92,0.0,0.0,0.0,1.56
1981-01-08,0.468,1.55,0.14,-15.89,78.5,7.4,0.27,1.0,0.0,0.0,0.0,1.56
1981-01-09,0.392,1.3,0.02,-8.3,58.61,3.01,0.33,0.97,0.0,0.0,0.0,1.56
1981-01-10,0.353,1.17,6.5,-2.14,22.13,0.0,0.61,1.0,0.0,0.0,0.0,1.56
1981-01-11,0.344,1.14,0.35,-2.89,17.17,0.0,2.92,0.91,0.0,0.0,0.0,1.56
1981-01-12,0.338,1.12,4.66,-5.32,58.94,2.93,1.33,0.98,0.0,0.0,0.0,1.56
1981-01-13,0.329,1.09,1.51,-5.29,43.7,1.04,2.0,0.86,0.0,0.0,0.0,1.56
1981-01-14,0.32,1.06,3.43,-6.3,56.74,1.71,1.3,0.87,0.0,0.0,0.0,1.56
1981-01-15,0.311,1.03,44.64,-2.16,35.21,0.17,2.76,0.9,0.0,0.0,0.0,1.56
1981-01-16,0.302,1.0,9.23,-4.21,36.15,0.48,0.76,0.85,0.0,0.0,0.0,1.56
1981-01-17,0.299,0.99,14.82,0.12,25.77,0.02,2.3,0.91,0.0,0.0,0.0,1.56
1981-01-18,0.296,0.98,15.63,-1.36,24.75,0.03,1.67,0.91,0.0,0.0,0.0,1.56
1981-01-19,0.308,1.02,17.6,0.26,19.53,0.0,2.29,0.91,0.0,0.0,0.0,1.56
1981-01-20,0.317,1.05,20.83,-2.43,22.56,0.5,1.53,0.96,0.0,0.0,0.0,1.56
1981-01-21,0.293,0.97,0.63,-8.12,62.04,1.26,0.3,1.0,0.0,0.0,0.0,1.56
1981-01-22,0.281,0.93,0.0,-15.31,88.28,6.68,0.34,0.99,0.0,0.0,0.0,1.56
1981-01-23,0.271,0.9,0.0,-12.4,92.27,6.65,1.72,0.93,0.0,0.0,0.0,1.56
1981-01-24,0.265,0.88,0.0,-14.98,92.27,6.06,0.22,1.0,0.0,0.0,0.0,1.56
1981-01-25,0.259,0.86,0.71,-10.76,67.58,1.94,0.51,1.0,0.0,0.0,0.0,1.56
1981-01-26,0.253,0.84,0.04,-3.16,74.53,4.42,0.92,0.99,0.0,0.0,0.0,1.56
1981-01-27,0.247,0.82,0.0,-14.63,99.57,6.49,0.37,1.0,0.0,0.0,0.0,1.56
1981-01-28,0.241,0.8,0.0,-12.33,102.49,7.62,1.06,0.9,0.0,0.0,0.0,1.56
1981-01-29,0.235,0.78,0.0,-9.65,99.85,7.19,0.67,0.96,0.0,0.0,0.0,1.56
1981-01-30,0.229,0.76,0.0,-14.61,100.37,6.37,0.21,0.99,0.0,0.0,0.0,1.56
1981-01-31,0.223,0.74,0.0,-15.19,101.75,6.6,0.32,0.99,0.0,0.0,0.0,1.56
1981-02-01,0.217,0.72,0.0,-13.12,103.13,6.56,0.21,0.99,0.0,0.0,0.0,1.56
1981-02-02,0.214,0.71,0.0,-11.64,104.06,6.54,0.24,0.99,0.0,0.0,0.0,1.56
1981-02-03,0.208,0.69,12.99,-4.04,65.78,1.51,1.57,0.97,0.02,0.02,0.02,1.68
1981-02-04,0.205,0.68,26.4,0.12,29.84,0.32,1.77,0.91,0.0,0.0,0.0,1.68
1981-02-05,0.205,0.68,7.82,-2.92,48.12,0.97,2.04,0.81,0.01,0.01,0.01,1.68
1981-02-06,0.211,0.7,8.46,0.03,23.4,0.0,1.38,0.94,0.0,0.0,0.0,1.68
1981-02-07,0.241,0.8,1.01,2.38,33.91,0.0,0.63,0.95,0.0,0.0,0.0,1.68
1981-02-08,0.259,0.86,0.03,1.32,78.92,4.79,0.51,0.95,0.0,0.0,0.0,1.68
1981-02-09,0.256,0.85,0.01,0.63,117.44,6.66,1.55,0.83,0.0,0.0,0.0,1.68
1981-02-10,0.25,0.83,3.41,-1.97,49.01,0.74,1.4,0.89,0.0,0.0,0.0,1.68
1981-02-11,0.244,0.81,0.22,-9.01,91.66,4.66,0.39,1.0,0.0,0.0,0.0,1.68
1981-02-12,0.238,0.79,0.0,-10.91,137.96,6.45,1.5,0.98,0.0,0.0,0.0,1.68
1981-02-13,0.232,0.77,0.0,-7.55,139.57,8.5,4.13,0.67,0.0,0.0,0.0,1.68
1981-02-14,0.229,0.76,0.0,-9.42,141.32,9.27,0.85,0.8,0.0,0.0,0.0,1.68
