date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,9.911,0.85,6.29,-4.9,43.48,0.14,2.46,0.71,0.41,0.41,0.4,0.63
1981-01-02,10.377,0.89,15.94,-7.07,29.23,0.0,1.74,0.94,0.01,0.01,0.01,0.63
1981-01-03,13.525,1.16,25.84,-2.99,51.18,0.83,1.73,0.88,0.03,0.03,0.02,0.63
1981-01-04,29.5,2.53,57.9,-4.68,17.44,0.0,2.69,0.92,0.01,0.01,0.01,0.63
1981-01-05,27.984,2.4,16.15,-10.67,19.43,0.05,2.75,0.8,0.12,0.12,0.1,0.63
1981-01-06,17.956,1.54,33.4,-9.66,12.12,0.0,3.25,0.84,0.04,0.04,0.03,0.63
1981-01-07,15.158,1.3,17.15,-13.35,20.55,0.06,3.63,0.83,0.05,0.05,0.05,0.63
1981-01-08,12.942,1.11,0.65,-14.64,71.03,5.79,1.6,0.72,0.0,0.0,0.0,0.63
1981-01-09,11.077,0.95,0.0,-8.3,55.29,0.58,1.15,0.67,0.05,0.05,0.04,0.62
1981-01-10,9.794,0.84,0.49,-5.38,40.43,0.0,1.03,0.87,0.01,0.01,0.01,0.63
1981-01-11,8.978,0.77,0.06,-6.34,49.59,0.77,1.68,0.86,0.01,0.01,0.01,0.63
1981-01-12,8.512,0.73,1.32,-7.58,77.83,5.0,2.0,0.75,0.01,0.01,0.0,0.63
1981-01-13,8.162,0.7,7.68,-9.19,53.84,0.09,2.86,0.88,0.04,0.04,0.03,0.63
1981-01-14,7.929,0.68,2.0,-10.3,85.28,5.24,1.94,0.9,0.01,0.01,0.0,0.63
1981-01-15,8.395,0.72,36.93,-7.99,26.42,0.02,2.56,0.92,0.02,0.02,0.01,0.63
1981-01-16,8.862,0.76,6.49,-10.93,38.78,0.12,1.97,0.87,0.06,0.06,0.04,0.63
1981-01-17,8.628,0.74,11.18,-5.68,39.21,0.11,1.22,0.92,0.01,0.01,0.0,0.63
1981-01-18,9.328,0.8,10.5,-6.83,35.36,0.0,2.0,0.92,0.01,0.01,0.0,0.63
1981-01-19,10.494,0.9,19.0,-5.51,26.86,0.0,2.02,0.9,0.02,0.02,0.02,0.63
1981-01-20,13.875,1.19,50.04,-8.29,23.66,0.0,3.83,0.91,0.01,0.01,0.01,0.63
1981-01-21,12.476,1.07,2.59,-10.43,73.32,3.67,2.42,0.84,0.01,0.01,0.0,0.63
1981-01-22,10.144,0.87,0.0,-10.68,104.52,5.83,2.5,0.57,0.03,0.03,0.02,0.63
1981-01-23,8.978,0.77,0.0,-6.65,96.55,4.16,1.74,0.46,0.16,0.16,0.15,0.6
1981-01-24,8.045,0.69,0.0,-4.9,99.74,4.29,1.36,0.46,0.16,0.16,0.15,0.56
1981-01-25,7.462,0.64,0.31,-7.04,97.33,4.71,1.71,0.65,0.06,0.06,0.05,0.58
1981-01-26,7.113,0.61,2.68,-7.06,75.12,0.67,3.07,0.86,0.07,0.07,0.06,0.63
1981-01-27,6.763,0.58,0.0,-8.31,111.64,6.04,2.23,0.42,0.05,0.05,0.04,0.62
1981-01-28,6.413,0.55,0.0,-6.53,110.52,5.88,2.72,0.5,0.13,0.13,0.12,0.6
1981-01-29,6.18,0.53,0.0,-6.58,105.1,4.9,1.3,0.53,0.09,0.09,0.08,0.58
1981-01-30,6.063,0.52,0.0,-5.96,115.04,6.1,1.33,0.45,0.07,0.07,0.06,0.56
1981-01-31,5.947,0.51,0.0,-3.8,105.49,4.71,1.54,0.44,0.29,0.29,0.29,0.5
1981-02-01,5.947,0.51,0.0,-2.57,104.43,4.96,0.79,0.44,0.16,0.16,0.15,0.47
1981-02-02,6.18,0.53,0.0,-3.07,105.17,4.69,0.66,0.48,0.19,0.19,0.18,0.44
1981-02-03,6.53,0.56,1.21,-1.94,84.75,3.25,1.63,0.57,0.37,0.37,0.36,0.53
1981-02-04,7.346,0.63,20.71,-4.01,51.19,0.17,2.19,0.88,0.08,0.08,0.07,0.66
1981-02-05,8.395,0.72,12.89,-9.93,53.54,0.18,1.92,0.88,0.09,0.09,0.07,0.66
1981-02-06,8.395,0.72,16.95,-5.54,50.54,0.0,2.04,0.92,0.02,0.02,0.01,0.66
1981-02-07,10.144,0.87,7.18,-0.85,64.35,0.15,2.58,0.95,0.02,0.02,0.01,0.66
1981-02-08,12.359,1.06,0.0,-0.41,118.4,4.81,1.94,0.67,0.06,0.06,0.04,0.64
1981-02-09,13.525,1.16,0.0,0.94,123.79,4.91,2.48,0.48,0.38,0.38,0.36,0.55
1981-02-10,13.525,1.16,6.72,-5.36,60.69,0.11,1.8,0.83,0.17,0.17,0.16,0.66
1981-02-11,12.243,1.05,0.23,-10.63,115.89,4.31,0.99,0.79,0.03,0.03,0.01,0.65
1981-02-12,10.144,0.87,0.22,-13.02,137.15,7.23,0.76,0.6,0.03,0.03,0.01,0.64
1981-02-13,8.628,0.74,0.0,-11.27,139.77,7.7,1.3,0.45,0.03,0.03,0.0,0.64
1981-02-14,7.462,0.64,0.0,-8.12,143.48,7.67,2.13,0.36,0.11,0.11,0.08,0.63
1981-02-15,6.646,0.57,0.0,-6.39,141.66,7.75,1.96,0.37,0.13,0.13,0.1,0.61
1981-02-16,6.296,0.54,0.0,-5.35,147.82,7.54,1.39,0.39,0.15,0.15,0.12,0.59
1981-02-17,6.063,0.52,0.0,-9.39,132.22,4.88,1.33,0.6,0.21,0.21,0.2,0.55
1981-02-18,5.83,0.5,0.31,-12.16,107.14,1.6,1.18,0.83,0.26,0.25,0.23,0.55
1981-02-19,5.713,0.49,0.02,-11.45,147.52,6.89,1.37,0.73,0.03,0.03,0.01,0.55
1981-02-20,5.48,0.47,0.0,-10.78,149.95,7.11,1.25,0.65,0.03,0.03,0.01,0.55
1981-02-21,5.364,0.46,0.65,-11.81,105.85,0.57,1.05,0.86,0.18,0.18,0.15,0.57
1981-02-22,5.247,0.45,0.22,-10.43,138.17,6.41,2.56,0.7,0.03,0.03,0.01,0.58
1981-02-23,5.13,0.44,0.0,-9.25,145.85,6.54,1.27,0.74,0.03,0.03,0.0,0.58
1981-02-24,5.014,0.43,0.01,-8.81,150.79,6.95,1.65,0.72,0.04,0.04,0.0,0.58
1981-02-25,4.897,0.42,0.0,-7.67,171.7,5.7,1.84,0.63,0.25,0.24,0.21,0.52
1981-02-26,4.781,0.41,0.0,-7.04,166.37,7.38,0.75,0.63,0.08,0.08,0.05,0.5
1981-02-27,4.664,0.4,0.0,-6.32,174.43,7.55,3.44,0.54,0.6,0.6,0.56,0.39
1981-02-28,4.664,0.4,1.18,-4.28,94.42,0.15,4.82,0.64,1.19,1.18,1.13,0.47
1981-03-01,5.014,0.43,4.46,-3.37,109.95,0.44,1.65,0.83,0.24,0.24,0.21,0.66
1981-03-02,5.83,0.5,1.68,-3.17,142.88,4.75,1.88,0.76,0.14,0.14,0.11,0.65
1981-03-03,6.763,0.58,9.28,-4.45,82.87,0.06,1.98,0.85,0.18,0.18,0.16,0.69
1981-03-04,8.745,0.75,19.29,-5.58,97.55,0.02,2.28,0.95,0.09,0.09,0.08,0.69
1981-03-05,10.028,0.86,0.13,-5.29,167.62,7.88,2.48,0.76,0.08,0.08,0.04,0.66
1981-03-06,9.678,0.83,1.66,-2.46,110.82,0.28,2.22,0.66,0.61,0.61,0.57,0.62
1981-03-07,12.243,1.05,0.74,0.74,182.61,7.98,2.58,0.67,0.14,0.14,0.08,0.61
1981-03-08,18.189,1.56,8.46,1.93,95.32,0.27,2.93,0.7,0.8,0.8,0.75,0.69
1981-03-09,25.535,2.19,0.69,1.85,175.66,6.44,0.77,0.74,0.27,0.27,0.21,0.61
1981-03-10,30.432,2.61,4.01,2.58,97.55,0.22,1.17,0.87,0.42,0.42,0.36,0.66
1981-03-11,45.823,3.93,8.74,5.39,94.11,0.86,1.65,0.68,0.91,0.91,0.82,0.69
1981-03-12,85.117,7.3,39.88,0.78,58.25,0.61,1.98,0.93,0.12,0.12,0.11,0.7
1981-03-13,78.471,6.73,8.05,-2.19,140.85,1.5,1.41,0.92,0.48,0.48,0.43,0.69
1981-03-14,50.721,4.35,1.37,-2.74,199.99,6.73,1.25,0.82,0.34,0.34,0.28,0.63
1981-03-15,37.312,3.2,8.25,-3.58,129.59,1.83,1.41,0.84,0.27,0.27,0.22,0.68
1981-03-16,31.132,2.67,1.54,-5.13,182.33,4.55,1.19,0.83,0.26,0.26,0.21,0.63
