date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.115,0.36,1.47,-4.65,54.43,0.52,2.97,0.59,0.85,0.85,0.85,0.71
1981-01-02,0.115,0.36,4.58,-4.51,36.34,0.0,2.65,0.74,0.29,0.29,0.29,0.79
1981-01-03,0.201,0.63,30.05,-1.92,38.16,0.02,2.63,0.72,0.39,0.39,0.39,0.8
1981-01-04,0.934,2.92,47.17,-2.63,12.38,0.01,3.64,0.91,0.01,0.01,0.01,0.8
1981-01-05,0.981,3.07,6.41,-7.86,52.41,1.45,4.07,0.67,0.49,0.49,0.49,0.79
1981-01-06,0.579,1.81,23.08,-7.67,4.91,0.0,2.85,0.89,0.01,0.01,0.01,0.8
1981-01-07,0.454,1.42,3.64,-11.21,16.77,0.86,2.84,0.87,0.0,0.0,0.0,0.8
1981-01-08,0.355,1.11,0.06,-14.2,37.05,5.14,1.28,0.67,0.0,0.0,0.0,0.8
1981-01-09,0.272,0.85,0.0,-11.13,39.09,5.19,0.74,0.7,0.0,0.0,0.0,0.8
1981-01-10,0.208,0.65,0.37,-6.65,37.61,0.0,0.64,0.73,0.05,0.05,0.05,0.78
1981-01-11,0.163,0.51,0.02,-7.0,75.02,4.88,1.52,0.72,0.0,0.0,0.0,0.78
1981-01-12,0.15,0.47,2.09,-8.05,57.83,0.99,2.23,0.58,0.37,0.37,0.37,0.77
1981-01-13,0.144,0.45,10.44,-9.3,22.84,0.29,1.48,0.94,0.0,0.0,0.0,0.8
1981-01-14,0.137,0.43,0.18,-10.82,58.92,3.72,1.86,0.88,0.0,0.0,0.0,0.8
1981-01-15,0.131,0.41,37.01,-6.76,21.7,0.0,3.84,0.78,0.36,0.36,0.36,0.8
1981-01-16,0.128,0.4,6.3,-8.4,54.44,0.89,2.52,0.79,0.1,0.1,0.1,0.8
1981-01-17,0.121,0.38,14.24,-5.75,36.01,0.04,1.85,0.86,0.07,0.07,0.07,0.8
1981-01-18,0.121,0.38,8.07,-5.19,47.27,0.0,3.0,0.84,0.26,0.26,0.26,0.8
1981-01-19,0.134,0.42,11.46,-3.33,32.82,0.0,2.94,0.79,0.26,0.26,0.26,0.79
1981-01-20,0.144,0.45,30.9,-6.01,14.57,0.18,3.78,0.95,0.0,0.0,0.0,0.8
1981-01-21,0.134,0.42,0.1,-10.1,71.19,3.87,1.82,0.74,0.0,0.0,0.0,0.8
1981-01-22,0.125,0.39,0.0,-9.86,67.12,6.5,1.84,0.59,0.0,0.0,0.0,0.8
1981-01-23,0.118,0.37,0.0,-8.82,74.08,6.56,1.09,0.51,0.0,0.0,0.0,0.8
1981-01-24,0.109,0.34,0.0,-6.54,83.82,6.58,1.19,0.39,0.01,0.01,0.01,0.8
1981-01-25,0.105,0.33,0.0,-7.56,92.43,2.56,1.47,0.4,0.55,0.55,0.55,0.61
1981-01-26,0.102,0.32,0.19,-6.18,72.7,6.31,2.12,0.63,0.02,0.02,0.02,0.64
1981-01-27,0.096,0.3,0.0,-9.51,81.59,6.69,1.85,0.57,0.01,0.01,0.01,0.64
1981-01-28,0.093,0.29,0.0,-7.81,85.81,6.87,1.57,0.56,0.02,0.02,0.02,0.64
1981-01-29,0.09,0.28,0.0,-7.8,91.46,6.42,1.17,0.55,0.0,0.0,0.0,0.64
1981-01-30,0.086,0.27,0.0,-5.92,113.96,7.05,1.41,0.34,0.06,0.06,0.06,0.62
1981-01-31,0.083,0.26,0.0,-3.86,112.61,7.13,1.13,0.31,0.07,0.07,0.07,0.6
1981-02-01,0.086,0.27,0.0,-2.8,126.47,7.09,1.16,0.35,0.26,0.26,0.26,0.52
1981-02-02,0.09,0.28,0.0,-1.91,114.23,7.31,1.36,0.35,0.29,0.29,0.29,0.41
1981-02-03,0.093,0.29,4.08,-1.2,102.31,3.75,2.36,0.46,1.16,1.16,1.16,0.76
1981-02-04,0.109,0.34,16.59,-2.6,55.21,0.0,2.79,0.87,0.14,0.14,0.14,0.84
1981-02-05,0.115,0.36,3.62,-7.17,83.42,1.63,2.39,0.73,0.24,0.24,0.24,0.83
1981-02-06,0.125,0.39,7.22,-3.07,47.94,0.02,2.05,0.83,0.07,0.07,0.07,0.84
1981-02-07,0.189,0.59,0.42,0.92,39.45,0.21,1.97,0.79,0.09,0.09,0.09,0.83
1981-02-08,0.316,0.99,0.03,1.73,145.3,7.6,1.92,0.62,0.0,0.0,0.0,0.82
1981-02-09,0.419,1.31,0.0,0.61,184.17,7.6,2.21,0.43,0.52,0.52,0.52,0.63
1981-02-10,0.409,1.28,4.82,-4.27,55.21,1.34,2.49,0.72,0.3,0.3,0.3,0.82
1981-02-11,0.332,1.04,0.0,-8.87,86.7,4.86,1.5,0.73,0.0,0.0,0.0,0.82
1981-02-12,0.256,0.8,0.0,-10.18,138.22,8.12,1.48,0.51,0.02,0.02,0.02,0.81
1981-02-13,0.205,0.64,0.0,-9.59,146.06,8.15,1.35,0.43,0.05,0.05,0.05,0.79
1981-02-14,0.179,0.56,0.0,-8.14,148.84,8.24,1.67,0.42,0.17,0.17,0.17,0.75
1981-02-15,0.166,0.52,0.0,-6.81,147.85,8.24,1.41,0.42,0.21,0.21,0.21,0.7
1981-02-16,0.16,0.5,0.0,-5.78,156.37,7.98,1.15,0.49,0.3,0.3,0.3,0.58
1981-02-17,0.153,0.48,0.0,-8.38,205.92,6.99,1.24,0.75,0.78,0.78,0.78,0.3
1981-02-18,0.147,0.46,0.4,-9.07,107.88,0.05,1.32,0.9,0.64,0.64,0.64,0.34
1981-02-19,0.141,0.44,0.0,-9.91,152.94,7.76,1.34,0.64,0.14,0.14,0.14,0.29
1981-02-20,0.134,0.42,0.0,-9.9,167.12,8.33,1.8,0.53,0.16,0.16,0.16,0.29
1981-02-21,0.131,0.41,0.0,-10.28,121.81,1.87,1.52,0.68,0.48,0.48,0.48,0.21
1981-02-22,0.125,0.39,0.0,-8.26,140.53,5.67,2.12,0.56,0.42,0.42,0.42,0.16
1981-02-23,0.121,0.38,0.06,-6.4,176.68,7.13,1.74,0.55,0.59,0.59,0.59,0.15
1981-02-24,0.118,0.37,0.17,-5.5,160.24,6.14,1.46,0.5,0.58,0.58,0.58,0.2
1981-02-25,0.115,0.36,0.0,-5.19,187.24,8.53,1.61,0.55,0.51,0.51,0.51,0.12
1981-02-26,0.112,0.35,0.0,-5.74,186.93,8.68,1.56,0.51,0.5,0.5,0.5,0.12
1981-02-27,0.109,0.34,0.0,-4.46,179.58,6.18,2.66,0.38,1.1,1.1,1.1,0.07
1981-02-28,0.112,0.35,2.21,-3.82,84.74,0.0,2.32,0.59,0.83,0.83,0.83,0.66
1981-03-01,0.131,0.41,11.81,-2.43,110.6,0.49,1.11,0.76,0.36,0.36,0.36,0.91
1981-03-02,0.179,0.56,2.51,-1.97,137.35,0.87,1.28,0.67,0.63,0.63,0.63,0.84
1981-03-03,0.214,0.67,21.24,-4.24,43.53,0.0,1.43,0.93,0.0,0.0,0.0,0.91
1981-03-04,0.256,0.8,2.21,-2.98,162.38,1.66,2.52,0.71,0.67,0.67,0.67,0.82
1981-03-05,0.285,0.89,0.0,-3.39,185.45,8.68,1.88,0.55,0.02,0.02,0.02,0.82
1981-03-06,0.313,0.98,2.56,-1.56,108.14,0.0,1.5,0.63,0.82,0.82,0.82,0.8
1981-03-07,0.515,1.61,0.43,2.15,184.47,8.28,1.84,0.58,0.11,0.1,0.1,0.79
1981-03-08,0.87,2.72,12.37,1.23,64.7,0.0,1.7,0.75,0.42,0.42,0.42,0.91
1981-03-09,1.678,5.25,0.63,3.57,177.91,6.68,0.81,0.68,0.35,0.35,0.35,0.83
1981-03-10,2.366,7.4,1.03,4.49,71.29,0.28,1.28,0.72,0.58,0.58,0.58,0.75
1981-03-11,3.728,11.66,3.39,8.04,103.73,0.38,2.2,0.61,1.87,1.86,1.85,0.81
1981-03-12,6.723,21.03,45.02,2.33,44.21,0.0,3.04,0.91,0.23,0.23,0.23,0.95
1981-03-13,5.94,18.58,9.71,0.21,188.78,3.54,1.82,0.68,1.72,1.71,1.7,0.93
1981-03-14,3.472,10.86,1.97,-0.47,197.96,6.38,1.5,0.66,1.02,1.02,0.95,0.77
1981-03-15,2.014,6.3,1.76,-2.15,164.77,3.57,2.25,0.66,1.08,1.08,0.99,0.67
1981-03-16,1.49,4.66,1.13,-1.96,214.43,3.12,1.8,0.59,1.24,1.22,1.1,0.53
1981-03-17,1.18,3.69,5.26,-5.19,169.87,0.78,2.49,0.62,1.2,1.18,1.11,0.85
1981-03-18,0.927,2.9,2.45,-6.52,188.04,3.13,3.9,0.67,0.91,0.78,0.77,0.81
1981-03-19,0.751,2.35,0.0,-4.12,229.35,10.46,1.29,0.49,0.15,0.13,0.03,0.78
1981-03-20,0.802,2.51,0.0,2.71,196.46,2.69,1.87,0.28,1.9,1.84,1.64,0.2
1981-03-21,1.378,4.31,0.0,3.19,219.72,9.59,1.85,0.44,0.74,0.64,0.47,0.11
1981-03-22,1.643,5.14,0.07,1.99,179.31,3.55,2.69,0.58,1.4,1.3,0.93,0.08
1981-03-23,1.841,5.76,7.73,2.74,125.18,0.09,1.75,0.65,1.32,1.2,0.9,0.98
1981-03-24,2.59,8.1,3.13,6.97,224.37,7.75,1.6,0.5,1.98,1.94,1.45,0.79
1981-03-25,3.552,11.11,1.15,9.66,213.47,9.17,1.9,0.55,1.82,1.67,0.99,0.62
1981-03-26,4.006,12.53,10.53,5.28,93.74,2.13,2.51,0.69,1.25,1.23,1.1,0.96
1981-03-27,3.753,11.74,0.0,5.66,248.61,10.88,2.2,0.41,2.3,2.27,1.59,0.16
1981-03-28,3.622,11.33,0.04,6.58,162.94,7.05,3.96,0.41,2.43,2.19,1.38,0.05
1981-03-29,3.373,10.55,1.45,5.77,138.61,6.58,5.7,0.63,1.9,1.62,1.07,0.58
1981-03-30,2.983,9.33,20.05,2.34,36.45,0.0,2.42,0.93,0.22,0.22,0.2,1.05
1981-03-31,4.012,12.55,28.22,2.6,19.16,0.0,3.73,0.96,0.04,0.04,0.03,1.06
1981-04-01,4.952,15.49,2.89,4.97,131.12,2.37,3.44,0.75,1.39,1.39,1.22,1.04
1981-04-02,4.185,13.09,0.0,6.64,242.52,7.73,2.93,0.55,2.61,2.59,1.77,0.12
1981-04-03,3.983,12.46,0.0,6.95,254.15,8.53,1.83,0.5,2.48,2.11,0.74,0.05
1981-04-04,3.788,11.85,0.0,7.13,271.05,10.14,2.52,0.49,2.86,2.22,0.76,0.03
1981-04-05,3.376,10.56,0.03,5.64,215.76,4.12,1.97,0.6,2.44,1.79,0.81,0.02
1981-04-06,2.647,8.28,1.05,3.74,159.41,1.69,1.76,0.73,1.71,1.42,0.97,0.33
1981-04-07,2.785,8.71,0.0,6.72,249.89,7.95,1.94,0.43,2.98,2.21,1.09,0.05
1981-04-08,3.187,9.97,0.72,7.29,183.77,3.58,1.4,0.59,2.34,1.57,0.71,0.39
1981-04-09,3.309,10.35,0.0,7.7,264.12,9.67,1.67,0.48,3.19,2.07,1.05,0.05
1981-04-10,3.491,10.92,0.0,9.2,271.33,11.34,1.93,0.38,3.51,1.91,0.76,0.03
1981-04-11,3.657,11.44,0.94,9.54,257.67,1.72,1.66,0.51,4.2,2.51,1.06,0.44
1981-04-12,3.6,11.26,2.18,8.55,243.63,6.5,1.93,0.53,3.62,2.22,1.23,0.83
1981-04-13,3.35,10.48,0.0,8.23,288.18,11.45,1.91,0.29,4.28,2.86,1.6,0.04
1981-04-14,3.082,9.64,0.0,8.14,299.12,11.67,1.75,0.28,4.24,2.17,0.87,0.0
1981-04-15,2.701,8.45,0.0,7.79,282.64,11.06,1.81,0.38,3.92,1.69,0.65,0.0
1981-04-16,2.321,7.26,0.47,6.23,237.73,8.49,1.78,0.61,2.73,1.24,0.69,0.26
1981-04-17,1.771,5.54,0.0,2.94,285.17,10.93,2.26,0.73,2.08,1.07,0.8,0.03
1981-04-18,1.183,3.7,0.0,-0.31,293.16,10.53,2.1,0.62,2.25,0.98,0.61,0.01
1981-04-19,0.949,2.97,0.01,-0.97,227.53,4.54,2.01,0.53,2.32,0.97,0.54,0.01
1981-04-20,0.809,2.53,0.4,-1.8,214.82,1.06,1.8,0.64,2.15,0.93,0.55,0.23
1981-04-21,0.697,2.18,0.0,1.19,299.42,11.51,1.46,0.57,2.12,0.58,0.13,0.1
1981-04-22,0.659,2.06,0.0,4.11,306.68,11.31,1.75,0.49,2.56,0.59,0.08,0.08
1981-04-23,0.678,2.12,0.0,3.32,239.21,7.65,1.96,0.62,2.0,0.57,0.25,0.04
1981-04-24,0.71,2.22,0.0,3.08,220.61,3.28,1.87,0.65,2.15,0.73,0.42,0.02
1981-04-25,0.738,2.31,0.0,3.4,192.64,6.26,1.97,0.64,1.91,0.62,0.34,0.01
1981-04-26,0.707,2.21,23.3,-1.52,163.25,2.63,3.6,0.9,0.97,0.33,0.2,1.22
1981-04-27,0.633,1.98,1.85,-2.63,281.99,5.22,2.53,0.74,1.11,1.07,0.86,0.81
1981-04-28,0.55,1.72,0.7,-0.2,326.85,6.51,3.11,0.6,2.04,1.59,0.88,0.47
1981-04-29,0.508,1.59,0.17,0.05,219.06,0.09,1.99,0.74,1.54,1.09,0.62,0.25
1981-04-30,0.521,1.63,0.0,3.75,295.31,9.68,1.3,0.58,1.64,0.91,0.07,0.21
1981-05-01,0.595,1.86,0.25,4.84,210.46,0.53,3.1,0.63,2.93,1.61,0.5,0.19
1981-05-02,0.627,1.96,2.16,3.75,260.34,2.05,2.99,0.65,3.18,1.82,0.9,0.58
1981-05-03,0.598,1.87,3.64,0.43,167.51,0.12,2.54,0.82,1.51,0.92,0.6,1.2
1981-05-04,0.543,1.7,6.58,0.16,246.76,1.75,2.02,0.65,2.5,1.94,1.64,1.2
1981-05-05,0.499,1.56,8.16,-0.36,179.8,0.47,2.7,0.66,1.91,1.67,1.46,1.36
1981-05-06,0.531,1.66,0.0,6.03,286.11,8.46,2.7,0.5,3.03,2.0,1.06,0.37
1981-05-07,0.783,2.45,0.0,10.0,308.78,9.42,2.71,0.27,5.56,2.76,0.83,0.07
1981-05-08,1.282,4.01,0.0,9.75,246.75,6.38,2.91,0.41,5.03,1.78,0.48,0.01
1981-05-09,1.573,4.92,0.0,8.89,303.3,12.32,3.85,0.37,5.25,1.83,0.7,0.0
1981-05-10,1.723,5.39,6.59,6.4,152.98,1.16,4.81,0.67,2.91,1.17,0.76,1.66
1981-05-11,1.63,5.1,6.78,3.66,149.2,0.29,2.76,0.72,2.29,2.13,1.99,1.59
1981-05-12,1.378,4.31,0.23,4.68,330.47,7.63,2.94,0.55,3.76,2.8,1.75,0.16
1981-05-13,1.135,3.55,2.9,4.01,141.41,0.03,2.04,0.75,1.95,1.26,0.73,0.72
1981-05-14,1.17,3.66,1.11,5.9,267.65,3.73,1.27,0.63,3.23,1.82,0.97,0.47
1981-05-15,1.301,4.07,1.59,5.88,241.97,3.79,2.01,0.58,3.46,1.84,1.1,0.35
1981-05-16,1.387,4.34,3.32,6.81,309.73,5.2,2.62,0.52,4.61,2.68,1.89,0.79
1981-05-17,1.346,4.21,2.36,5.92,322.09,10.06,2.16,0.54,4.1,2.04,1.24,0.91
1981-05-18,1.423,4.45,0.0,8.26,328.48,12.33,1.9,0.43,4.5,2.05,1.17,0.04
1981-05-19,1.835,5.74,0.0,10.8,318.74,11.08,1.68,0.4,5.37,1.28,0.33,0.03
1981-05-20,2.203,6.89,0.0,12.64,263.94,5.06,1.93,0.38,5.91,1.21,0.45,0.01
1981-05-21,2.503,7.83,1.65,13.09,287.74,5.96,2.74,0.47,5.97,1.54,0.99,0.63
