date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.425,0.48,1.4,-4.28,53.47,0.65,6.42,0.61,1.27,1.27,1.27,0.6
1981-01-02,0.434,0.49,11.52,-4.99,32.59,0.26,7.47,0.81,0.51,0.51,0.51,0.72
1981-01-03,1.054,1.19,39.62,-1.13,44.29,0.43,7.25,0.72,1.08,1.08,1.08,0.72
1981-01-04,2.781,3.14,37.0,-3.15,15.31,0.12,6.41,0.86,0.22,0.22,0.22,0.72
1981-01-05,2.285,2.58,9.25,-9.64,30.12,0.18,6.95,0.84,0.32,0.32,0.32,0.72
1981-01-06,1.452,1.64,21.5,-8.87,9.3,0.0,8.08,0.87,0.22,0.22,0.22,0.72
1981-01-07,1.16,1.31,3.8,-11.99,30.36,0.22,5.03,0.81,0.18,0.18,0.18,0.72
1981-01-08,0.921,1.04,0.08,-12.07,63.01,2.97,2.15,0.64,0.02,0.02,0.02,0.71
1981-01-09,0.726,0.82,0.0,-8.77,64.4,2.25,1.14,0.7,0.0,0.0,0.0,0.71
1981-01-10,0.585,0.66,1.54,-4.21,46.01,0.0,1.1,0.7,0.1,0.1,0.1,0.71
1981-01-11,0.523,0.59,0.93,-5.01,65.45,1.12,1.33,0.71,0.01,0.01,0.01,0.72
1981-01-12,0.496,0.56,0.42,-7.15,71.64,2.32,2.17,0.61,0.05,0.05,0.05,0.71
1981-01-13,0.478,0.54,3.84,-8.35,63.17,0.7,2.86,0.81,0.08,0.08,0.08,0.72
1981-01-14,0.461,0.52,0.48,-7.96,81.31,2.22,5.67,0.69,0.45,0.45,0.45,0.66
1981-01-15,0.443,0.5,35.37,-7.7,28.16,0.1,5.36,0.93,0.07,0.07,0.07,0.72
1981-01-16,0.425,0.48,8.17,-9.65,50.74,0.42,5.8,0.82,0.29,0.29,0.29,0.72
1981-01-17,0.407,0.46,15.39,-5.98,35.64,0.24,2.55,0.93,0.01,0.01,0.01,0.72
1981-01-18,0.416,0.47,4.5,-5.8,36.02,0.25,4.43,0.86,0.12,0.12,0.12,0.72
1981-01-19,0.496,0.56,14.43,-4.36,25.98,0.05,5.26,0.87,0.15,0.15,0.15,0.72
1981-01-20,0.62,0.7,28.38,-6.38,20.58,0.1,6.99,0.89,0.12,0.12,0.12,0.72
1981-01-21,0.62,0.7,0.36,-7.77,79.89,2.15,4.53,0.65,0.39,0.39,0.39,0.65
1981-01-22,0.531,0.6,0.0,-4.55,87.12,3.53,3.87,0.4,0.71,0.71,0.71,0.49
1981-01-23,0.461,0.52,0.0,-3.2,96.5,3.62,1.29,0.35,0.12,0.12,0.12,0.47
1981-01-24,0.425,0.48,0.0,-1.18,100.6,3.55,1.42,0.3,0.27,0.27,0.27,0.43
1981-01-25,0.407,0.46,0.0,-3.02,89.61,2.27,3.48,0.38,1.0,1.0,1.0,0.25
1981-01-26,0.381,0.43,0.22,-4.51,86.18,1.98,4.4,0.58,0.74,0.74,0.74,0.29
1981-01-27,0.372,0.42,0.0,-4.42,100.33,4.32,3.63,0.37,0.62,0.62,0.62,0.19
1981-01-28,0.363,0.41,0.0,-2.1,100.72,4.78,3.13,0.4,0.44,0.44,0.44,0.18
1981-01-29,0.354,0.4,0.0,-4.37,105.59,5.01,0.9,0.47,0.01,0.01,0.01,0.18
1981-01-30,0.345,0.39,0.0,-2.96,115.02,5.32,1.19,0.31,0.08,0.08,0.08,0.18
1981-01-31,0.363,0.41,0.0,-0.41,115.0,5.5,0.89,0.3,0.07,0.07,0.07,0.18
1981-02-01,0.425,0.48,0.0,1.21,115.73,5.57,1.35,0.3,0.2,0.2,0.2,0.17
1981-02-02,0.514,0.58,0.0,0.71,117.12,5.74,1.31,0.32,0.21,0.21,0.21,0.15
1981-02-03,0.585,0.66,5.22,0.26,94.21,3.79,2.24,0.47,0.56,0.56,0.56,0.74
1981-02-04,0.647,0.73,14.35,-3.8,47.08,0.12,4.21,0.91,0.16,0.16,0.16,0.77
1981-02-05,0.691,0.78,5.4,-8.52,62.92,0.89,5.24,0.79,0.43,0.43,0.43,0.76
1981-02-06,0.647,0.73,6.07,-2.6,51.58,0.33,5.57,0.78,0.54,0.54,0.54,0.76
1981-02-07,0.833,0.94,1.23,1.87,47.35,0.27,4.3,0.77,0.5,0.5,0.5,0.73
