date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.487,0.58,5.74,-5.17,36.84,0.13,3.75,0.7,0.51,0.51,0.5,0.85
1981-01-02,0.47,0.56,17.12,-7.41,25.78,0.0,2.17,0.92,0.0,0.0,0.0,0.85
1981-01-03,0.487,0.58,20.04,-3.25,44.49,0.17,3.14,0.97,0.0,0.0,0.0,0.85
1981-01-04,0.596,0.71,34.23,-4.47,9.01,0.0,3.12,0.94,0.0,0.0,0.0,0.85
1981-01-05,0.63,0.75,10.01,-10.06,22.41,0.0,3.47,0.83,0.05,0.05,0.05,0.85
1981-01-06,0.563,0.67,26.88,-9.54,10.52,0.0,2.44,0.87,0.0,0.0,0.0,0.85
1981-01-07,0.512,0.61,10.67,-13.24,39.13,0.0,2.39,0.86,0.01,0.01,0.0,0.85
1981-01-08,0.479,0.57,1.2,-16.67,71.92,4.77,2.27,0.85,0.0,0.0,0.0,0.85
1981-01-09,0.454,0.54,0.45,-10.74,52.65,0.0,1.31,0.85,0.01,0.01,0.0,0.85
1981-01-10,0.437,0.52,0.48,-5.45,49.74,0.0,0.49,0.85,0.01,0.01,0.0,0.85
1981-01-11,0.42,0.5,0.0,-6.74,88.05,2.06,0.63,0.78,0.01,0.01,0.0,0.85
1981-01-12,0.403,0.48,0.22,-9.95,83.11,5.56,1.44,0.78,0.0,0.0,0.0,0.85
1981-01-13,0.386,0.46,7.57,-9.64,46.61,0.0,1.48,0.89,0.01,0.01,0.0,0.85
1981-01-14,0.378,0.45,0.41,-10.9,80.16,5.44,1.97,0.74,0.01,0.01,0.0,0.85
1981-01-15,0.378,0.45,28.63,-7.94,34.81,0.07,3.32,0.87,0.02,0.02,0.02,0.85
1981-01-16,0.37,0.44,6.39,-11.35,43.26,0.24,3.17,0.74,0.17,0.17,0.16,0.85
1981-01-17,0.361,0.43,7.77,-6.71,48.81,0.9,1.84,0.89,0.01,0.01,0.0,0.85
1981-01-18,0.353,0.42,13.79,-6.88,24.45,0.0,1.67,0.88,0.0,0.0,0.0,0.85
1981-01-19,0.353,0.42,22.22,-7.15,20.35,0.0,1.87,0.92,0.0,0.0,0.0,0.85
1981-01-20,0.361,0.43,33.37,-8.4,28.97,0.0,2.08,0.92,0.0,0.0,0.0,0.85
1981-01-21,0.353,0.42,1.37,-11.87,73.66,3.21,1.61,0.88,0.01,0.01,0.0,0.85
1981-01-22,0.344,0.41,0.0,-12.45,109.91,7.07,1.5,0.74,0.01,0.01,0.0,0.85
1981-01-23,0.328,0.39,0.0,-8.4,104.68,7.05,1.21,0.59,0.01,0.01,0.0,0.85
1981-01-24,0.319,0.38,0.0,-5.82,93.93,4.24,0.74,0.5,0.03,0.03,0.01,0.85
1981-01-25,0.302,0.36,0.3,-7.24,84.5,4.47,1.75,0.6,0.04,0.04,0.02,0.85
1981-01-26,0.294,0.35,9.46,-7.73,51.14,0.5,2.25,0.84,0.01,0.01,0.0,0.85
1981-01-27,0.286,0.34,0.0,-10.71,110.89,7.31,1.26,0.51,0.01,0.01,0.0,0.85
1981-01-28,0.277,0.33,0.0,-9.11,105.27,5.6,2.13,0.47,0.08,0.08,0.06,0.84
1981-01-29,0.269,0.32,0.0,-8.47,101.52,4.33,0.9,0.41,0.05,0.05,0.03,0.83
1981-01-30,0.26,0.31,0.0,-6.0,107.93,5.9,0.22,0.41,0.01,0.01,0.0,0.83
1981-01-31,0.252,0.3,0.0,-4.64,109.54,7.34,0.66,0.41,0.01,0.01,0.0,0.83
1981-02-01,0.244,0.29,0.0,-2.57,108.11,6.95,0.21,0.46,0.01,0.01,0.0,0.83
1981-02-02,0.235,0.28,0.0,-2.99,114.17,7.54,0.34,0.44,0.01,0.01,0.0,0.83
1981-02-03,0.235,0.28,0.24,-2.2,86.74,2.6,1.93,0.5,0.62,0.62,0.59,0.69
1981-02-04,0.235,0.28,24.75,-4.11,53.49,0.88,2.24,0.84,0.06,0.06,0.05,0.91
1981-02-05,0.244,0.29,10.73,-9.31,84.98,0.68,2.52,0.77,0.16,0.16,0.14,0.91
1981-02-06,0.244,0.29,18.73,-6.55,28.76,0.0,2.57,0.97,0.0,0.0,0.0,0.91
1981-02-07,0.26,0.31,11.9,-0.49,55.67,0.0,2.1,0.94,0.01,0.01,0.0,0.91
1981-02-08,0.294,0.35,0.04,-0.75,136.35,7.65,1.72,0.74,0.03,0.03,0.0,0.91
1981-02-09,0.319,0.38,0.0,-0.14,129.21,6.61,0.89,0.46,0.03,0.03,0.0,0.91
1981-02-10,0.319,0.38,2.73,-5.43,56.03,0.01,2.06,0.78,0.23,0.23,0.21,0.89
1981-02-11,0.302,0.36,1.28,-10.8,126.53,3.44,0.62,0.79,0.02,0.02,0.0,0.9
