date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,3.233,1.07,6.4,-0.72,17.82,0.04,4.72,0.76,0.72,0.72,0.72,1.16
1981-01-02,3.233,1.07,10.64,-2.04,19.19,0.01,3.93,0.88,0.05,0.05,0.05,1.17
1981-01-03,4.26,1.41,11.24,2.29,21.4,0.04,6.76,0.76,1.23,1.23,1.23,1.16
1981-01-04,9.85,3.26,40.66,-0.99,14.06,0.03,2.25,0.92,0.0,0.0,0.0,1.17
1981-01-05,8.974,2.97,11.23,-4.34,28.66,0.35,2.76,0.79,0.11,0.11,0.11,1.17
1981-01-06,6.104,2.02,19.18,-3.69,17.55,0.03,3.04,0.85,0.02,0.02,0.02,1.17
1981-01-07,4.804,1.59,11.92,-7.54,39.23,0.56,1.39,0.84,0.0,0.0,0.0,1.17
1981-01-08,3.837,1.27,2.06,-11.15,72.14,4.96,1.69,0.78,0.0,0.0,0.0,1.17
1981-01-09,3.294,1.09,1.04,-6.83,41.2,0.03,1.21,0.77,0.02,0.02,0.02,1.17
1981-01-10,3.112,1.03,1.74,-3.0,33.35,0.01,0.49,0.84,0.0,0.0,0.0,1.17
1981-01-11,2.961,0.98,0.0,-3.57,36.12,2.2,1.0,0.89,0.0,0.0,0.0,1.17
1981-01-12,2.84,0.94,1.15,-4.37,60.31,4.28,1.83,0.83,0.0,0.0,0.0,1.17
1981-01-13,2.689,0.89,10.45,-4.94,30.84,0.01,1.15,0.9,0.0,0.0,0.0,1.17
1981-01-14,2.568,0.85,1.26,-6.07,61.81,5.15,2.35,0.76,0.0,0.0,0.0,1.17
1981-01-15,2.447,0.81,31.8,-2.92,31.98,0.34,3.43,0.86,0.02,0.02,0.02,1.17
1981-01-16,2.327,0.77,7.26,-5.69,31.67,0.07,3.49,0.79,0.26,0.26,0.26,1.17
