date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,45.002,0.59,0.76,1.56,43.74,3.7,3.28,0.47,1.61,0.87,0.38,0.46
1981-01-02,45.002,0.59,3.7,-0.15,45.54,4.57,4.02,0.61,1.13,0.55,0.25,0.68
1981-01-03,57.206,0.75,9.66,1.74,45.75,4.64,3.28,0.64,0.76,0.63,0.53,0.78
1981-01-04,79.325,1.04,16.57,0.74,23.17,2.21,2.91,0.79,0.56,0.48,0.36,0.89
1981-01-05,81.613,1.07,4.5,-4.91,27.3,2.04,3.35,0.64,0.73,0.6,0.39,0.82
1981-01-06,70.172,0.92,12.81,-5.86,10.9,0.0,3.1,0.82,0.22,0.2,0.18,0.91
1981-01-07,62.545,0.82,2.79,-7.77,31.88,3.3,2.6,0.66,0.26,0.2,0.1,0.87
1981-01-08,55.68,0.73,0.06,-8.21,57.31,6.03,2.23,0.5,0.29,0.19,0.07,0.81
1981-01-09,50.341,0.66,0.0,-7.91,54.6,5.04,0.55,0.68,0.07,0.04,0.01,0.8
1981-01-10,47.29,0.62,0.37,-4.39,37.23,0.05,0.56,0.72,0.14,0.1,0.04,0.8
1981-01-11,45.764,0.6,0.17,-3.39,47.39,1.19,0.66,0.78,0.11,0.07,0.02,0.79
1981-01-12,44.239,0.58,0.0,-5.64,61.07,5.89,1.28,0.73,0.06,0.03,0.01,0.78
1981-01-13,43.476,0.57,1.68,-4.83,46.95,0.2,1.75,0.72,0.37,0.3,0.21,0.82
1981-01-14,42.713,0.56,0.19,-4.21,65.03,4.82,3.21,0.53,0.51,0.36,0.2,0.71
1981-01-15,44.239,0.58,12.22,-4.38,30.01,1.98,2.55,0.78,0.26,0.2,0.15,0.86
1981-01-16,44.239,0.58,2.12,-5.44,53.43,4.88,2.87,0.63,0.39,0.27,0.15,0.8
1981-01-17,43.476,0.57,3.75,-3.43,52.9,4.16,1.31,0.81,0.15,0.1,0.05,0.83
1981-01-18,43.476,0.57,2.21,-3.07,51.4,4.45,2.2,0.77,0.17,0.12,0.07,0.81
1981-01-19,45.764,0.6,5.24,-2.01,32.0,0.99,2.14,0.78,0.27,0.22,0.15,0.83
1981-01-20,52.629,0.69,14.77,-3.11,27.83,1.74,2.99,0.82,0.28,0.24,0.17,0.92
1981-01-21,54.917,0.72,0.41,-3.6,73.91,6.02,2.97,0.51,0.74,0.58,0.27,0.73
1981-01-22,51.104,0.67,0.0,-3.02,81.99,6.73,2.36,0.42,0.46,0.32,0.09,0.67
1981-01-23,47.29,0.62,0.0,-3.09,80.36,6.52,1.0,0.5,0.24,0.14,0.01,0.67
1981-01-24,45.764,0.6,0.0,-0.52,84.1,6.76,0.98,0.44,0.32,0.17,0.01,0.66
1981-01-25,48.815,0.64,0.0,-0.28,78.89,5.61,2.34,0.44,0.8,0.53,0.32,0.53
1981-01-26,51.866,0.68,0.19,-0.45,68.12,5.41,3.48,0.54,0.98,0.57,0.28,0.49
1981-01-27,50.341,0.66,0.0,-2.41,89.13,6.99,1.97,0.41,0.53,0.26,0.09,0.45
1981-01-28,47.29,0.62,0.0,-2.29,86.52,6.61,1.81,0.51,0.37,0.16,0.04,0.44
1981-01-29,44.239,0.58,0.0,-3.33,93.45,7.26,0.79,0.56,0.3,0.11,0.01,0.43
1981-01-30,42.713,0.56,0.0,-1.61,99.49,7.44,0.97,0.42,0.46,0.16,0.01,0.42
1981-01-31,43.476,0.57,0.0,0.66,102.61,7.49,0.97,0.42,0.57,0.19,0.03,0.41
1981-02-01,47.29,0.62,0.0,1.86,102.79,7.58,0.86,0.44,0.58,0.18,0.03,0.4
1981-02-02,53.392,0.7,0.0,2.5,105.21,7.47,1.09,0.42,0.86,0.29,0.08,0.36
1981-02-03,57.968,0.76,1.0,1.46,77.26,3.26,1.23,0.54,0.81,0.47,0.32,0.5
1981-02-04,57.206,0.75,3.74,-0.77,49.57,1.93,2.0,0.81,0.31,0.21,0.15,0.72
1981-02-05,53.392,0.7,3.29,-3.99,79.12,5.62,2.31,0.66,0.74,0.43,0.26,0.73
1981-02-06,50.341,0.66,3.57,0.39,69.48,5.57,2.78,0.65,0.67,0.39,0.24,0.75
1981-02-07,59.494,0.78,0.65,4.43,65.91,4.26,2.63,0.64,0.97,0.6,0.34,0.58
1981-02-08,73.223,0.96,0.0,4.68,112.08,7.74,2.02,0.53,1.0,0.53,0.17,0.44
1981-02-09,77.799,1.02,0.0,2.4,112.4,4.87,1.37,0.61,0.62,0.34,0.13,0.39
1981-02-10,72.46,0.95,0.79,-0.02,57.94,0.22,1.85,0.7,0.85,0.54,0.33,0.49
1981-02-11,63.307,0.83,0.02,-3.58,117.54,7.03,1.93,0.52,0.98,0.43,0.14,0.36
1981-02-12,54.917,0.72,0.0,-6.12,131.0,8.01,1.05,0.47,0.69,0.23,0.01,0.35
1981-02-13,49.578,0.65,0.29,-5.73,124.04,5.5,0.87,0.51,0.6,0.21,0.01,0.5
1981-02-14,46.527,0.61,0.0,-3.65,129.21,7.91,1.89,0.5,0.58,0.34,0.21,0.36
1981-02-15,44.239,0.58,0.0,-3.89,121.95,5.52,1.17,0.59,0.49,0.21,0.08,0.33
1981-02-16,43.476,0.57,0.0,-3.69,125.02,5.71,0.3,0.57,0.38,0.13,0.01,0.32
1981-02-17,41.951,0.55,0.0,-5.42,115.13,2.62,0.57,0.64,0.6,0.27,0.13,0.28
1981-02-18,40.425,0.53,1.76,-6.85,88.41,0.46,1.13,0.81,0.52,0.31,0.23,0.77
1981-02-19,39.662,0.52,0.12,-7.07,122.16,4.74,0.73,0.69,0.24,0.2,0.15,0.67
1981-02-20,38.137,0.5,0.0,-6.11,140.79,6.9,0.83,0.6,0.33,0.19,0.1,0.58
1981-02-21,37.374,0.49,0.84,-6.17,89.7,0.51,0.74,0.76,0.41,0.24,0.13,0.71
1981-02-22,35.849,0.47,0.09,-4.92,130.91,6.46,1.22,0.61,0.34,0.23,0.15,0.6
1981-02-23,35.086,0.46,0.0,-3.87,128.08,4.67,0.86,0.65,0.46,0.2,0.07,0.53
1981-02-24,34.323,0.45,0.0,-3.73,139.76,7.67,1.14,0.6,0.58,0.21,0.06,0.48
1981-02-25,33.561,0.44,0.0,-2.18,157.05,7.72,1.16,0.57,0.72,0.24,0.06,0.44
1981-02-26,32.035,0.42,0.0,-2.39,141.71,5.1,0.72,0.63,0.71,0.29,0.12,0.37
1981-02-27,31.272,0.41,0.0,-3.42,135.7,3.06,1.96,0.59,1.14,0.65,0.45,0.22
1981-02-28,30.51,0.4,0.01,-3.91,87.82,0.1,2.43,0.68,0.99,0.55,0.37,0.13
1981-03-01,29.747,0.39,0.93,-2.6,108.9,0.97,1.0,0.73,0.87,0.48,0.32,0.38
1981-03-02,28.984,0.38,0.0,-0.97,121.61,3.5,1.01,0.69,0.65,0.27,0.13,0.28
1981-03-03,28.221,0.37,2.25,-1.98,65.53,0.38,1.33,0.83,0.41,0.21,0.13,0.8
1981-03-04,28.221,0.37,1.95,0.77,113.93,4.09,2.57,0.59,1.3,0.8,0.57,0.62
1981-03-05,28.221,0.37,0.01,0.11,168.91,8.85,1.69,0.54,1.03,0.46,0.22,0.4
1981-03-06,28.221,0.37,0.01,0.45,88.41,0.05,1.09,0.63,0.95,0.49,0.3,0.29
1981-03-07,29.747,0.39,0.21,3.08,173.53,8.14,1.3,0.63,0.93,0.34,0.09,0.33
1981-03-08,35.086,0.46,1.67,3.42,94.58,0.33,1.36,0.72,1.01,0.62,0.45,0.49
1981-03-09,46.527,0.61,0.13,5.49,182.08,7.92,1.02,0.63,1.29,0.61,0.32,0.28
1981-03-10,67.121,0.88,0.36,7.89,128.0,5.6,1.58,0.63,1.64,0.59,0.2,0.33
1981-03-11,103.733,1.36,1.75,8.99,106.54,2.22,2.05,0.63,1.98,1.15,0.81,0.49
1981-03-12,160.175,2.1,9.69,5.26,61.99,1.32,2.13,0.81,0.82,0.73,0.61,0.92
1981-03-13,154.836,2.03,1.39,3.87,157.99,5.02,2.05,0.61,2.02,1.52,0.98,0.47
1981-03-14,118.987,1.56,1.47,2.67,194.25,7.87,1.51,0.6,1.54,1.01,0.51,0.59
1981-03-15,148.734,1.95,36.43,0.25,101.14,0.54,1.21,0.87,0.53,0.46,0.34,1.13
1981-03-16,251.704,3.3,0.17,0.83,205.9,8.15,1.69,0.59,1.32,1.32,0.67,0.55
1981-03-17,203.652,2.67,12.7,-1.89,109.72,0.85,1.74,0.71,0.84,0.83,0.39,1.1
1981-03-18,189.922,2.49,1.23,-2.46,148.92,5.11,3.28,0.52,1.47,1.46,0.77,0.67
1981-03-19,148.734,1.95,0.0,1.82,230.1,10.58,2.24,0.34,1.94,1.69,0.24,0.46
1981-03-20,126.615,1.66,0.0,4.67,199.5,6.81,1.13,0.34,1.85,1.28,0.26,0.34
1981-03-21,114.411,1.5,0.0,4.83,203.84,8.4,1.23,0.5,1.56,0.92,0.2,0.26
1981-03-22,104.495,1.37,0.0,2.96,103.03,1.1,1.87,0.75,0.98,0.73,0.47,0.13
1981-03-23,99.919,1.31,1.06,5.3,163.06,4.56,1.45,0.61,1.78,1.08,0.49,0.35
1981-03-24,116.699,1.53,0.65,8.52,224.51,9.83,1.68,0.53,2.43,1.32,0.58,0.28
1981-03-25,156.362,2.05,0.39,10.14,216.23,9.05,1.93,0.62,2.35,1.17,0.5,0.27
1981-03-26,193.736,2.54,5.95,6.28,63.6,0.81,1.71,0.84,0.73,0.67,0.6,1.01
1981-03-27,203.652,2.67,0.0,7.31,238.84,10.73,1.91,0.48,2.63,2.17,1.28,0.11
1981-03-28,195.261,2.56,2.49,6.32,122.98,1.68,2.11,0.67,1.73,1.2,0.57,0.85
1981-03-29,494.256,6.48,58.91,4.39,49.35,0.04,2.84,0.94,0.37,0.35,0.32,1.16
1981-03-30,1700.91,22.3,78.52,2.92,33.23,0.0,1.57,0.97,0.12,0.12,0.09,1.17
1981-03-31,3104.352,40.7,80.63,3.82,20.23,0.0,2.57,0.96,0.08,0.08,0.06,1.17
1981-04-01,3053.248,40.03,12.15,5.52,61.06,0.0,2.01,0.9,0.52,0.52,0.41,1.31
1981-04-02,1317.252,17.27,0.0,7.69,198.34,6.17,1.46,0.67,1.95,1.93,1.19,0.27
1981-04-03,649.092,8.51,0.47,9.08,222.4,8.12,0.93,0.59,2.38,2.23,0.31,0.38
1981-04-04,513.324,6.73,0.07,8.64,225.29,7.35,0.95,0.63,2.41,1.89,0.5,0.12
1981-04-05,408.829,5.36,0.56,6.6,156.61,1.02,1.14,0.74,1.89,1.25,0.38,0.25
1981-04-06,324.927,4.26,0.03,5.89,141.9,2.9,1.38,0.72,1.62,1.05,0.4,0.05
1981-04-07,286.028,3.75,0.0,8.57,228.43,8.93,1.45,0.53,2.79,1.34,0.26,0.03
1981-04-08,269.247,3.53,0.23,9.29,176.86,5.38,0.81,0.59,2.52,1.03,0.24,0.14
1981-04-09,263.908,3.46,0.0,9.83,242.74,9.65,1.04,0.56,3.09,1.15,0.34,0.03
