date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.836,0.97,8.16,-2.01,16.76,0.03,5.06,0.78,0.58,0.58,0.58,0.92
1981-01-02,0.827,0.96,11.54,-3.22,18.6,0.0,4.14,0.9,0.0,0.0,0.0,0.92
1981-01-03,0.948,1.1,12.79,0.98,21.47,0.02,7.3,0.8,0.95,0.95,0.95,0.92
1981-01-04,1.568,1.82,45.34,-2.16,13.61,0.01,2.35,0.94,0.0,0.0,0.0,0.92
1981-01-05,1.49,1.73,13.49,-5.65,25.09,0.14,2.39,0.8,0.06,0.06,0.06,0.92
1981-01-06,1.12,1.3,21.54,-4.83,15.39,0.01,3.05,0.85,0.0,0.0,0.0,0.92
1981-01-07,0.965,1.12,14.7,-9.07,36.92,0.22,1.3,0.87,0.0,0.0,0.0,0.92
1981-01-08,0.844,0.98,2.76,-12.52,76.88,4.87,1.95,0.8,0.0,0.0,0.0,0.92
1981-01-09,0.758,0.88,1.17,-7.08,43.23,0.01,1.5,0.76,0.05,0.05,0.05,0.92
1981-01-10,0.715,0.83,1.75,-3.45,35.11,0.0,0.44,0.84,0.0,0.0,0.0,0.92
1981-01-11,0.689,0.8,0.0,-4.26,46.26,2.68,1.0,0.88,0.0,0.0,0.0,0.92
1981-01-12,0.655,0.76,0.83,-5.35,63.2,4.28,2.04,0.83,0.0,0.0,0.0,0.92
1981-01-13,0.62,0.72,9.39,-6.31,34.35,0.0,1.01,0.93,0.0,0.0,0.0,0.92
1981-01-14,0.594,0.69,1.3,-7.1,66.77,5.24,2.77,0.77,0.0,0.0,0.0,0.92
1981-01-15,0.56,0.65,30.22,-4.1,29.22,0.14,3.36,0.87,0.01,0.01,0.01,0.92
1981-01-16,0.534,0.62,8.97,-7.12,29.57,0.03,3.71,0.81,0.19,0.19,0.19,0.92
1981-01-17,0.517,0.6,6.24,-1.8,28.35,0.17,3.63,0.82,0.19,0.19,0.19,0.92
1981-01-18,0.508,0.59,11.88,-3.17,18.76,0.0,2.43,0.88,0.0,0.0,0.0,0.92
1981-01-19,0.508,0.59,21.82,-1.89,15.08,0.0,3.32,0.83,0.09,0.09,0.09,0.92
1981-01-20,0.491,0.57,28.84,-4.75,27.11,0.01,1.15,0.93,0.0,0.0,0.0,0.92
1981-01-21,0.465,0.54,0.41,-8.08,79.31,5.03,1.22,0.84,0.0,0.0,0.0,0.92
1981-01-22,0.439,0.51,0.0,-9.56,88.51,8.34,1.67,0.75,0.0,0.0,0.0,0.92
1981-01-23,0.422,0.49,0.0,-7.96,87.2,8.15,2.0,0.66,0.0,0.0,0.0,0.92
