date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,13.164,1.0,3.61,-5.71,33.04,0.37,2.49,0.8,0.11,0.11,0.1,0.59
1981-01-02,13.427,1.02,16.83,-6.41,17.84,0.0,1.79,0.92,0.01,0.01,0.0,0.59
1981-01-03,20.405,1.55,40.7,-4.08,22.14,0.31,1.81,0.91,0.04,0.04,0.03,0.59
1981-01-04,45.022,3.42,57.62,-5.06,10.23,0.03,1.64,0.9,0.01,0.01,0.01,0.59
1981-01-05,38.966,2.96,9.0,-10.76,11.13,0.05,1.91,0.87,0.02,0.02,0.01,0.59
1981-01-06,24.09,1.83,27.75,-9.84,8.64,0.0,2.76,0.92,0.01,0.01,0.0,0.59
1981-01-07,20.931,1.59,10.61,-13.41,8.84,0.12,4.7,0.96,0.01,0.01,0.01,0.59
1981-01-08,18.298,1.39,1.5,-14.41,54.67,6.54,3.13,0.85,0.01,0.01,0.0,0.59
1981-01-09,16.06,1.22,0.0,-8.06,48.4,2.62,2.47,0.73,0.04,0.04,0.02,0.59
1981-01-10,14.481,1.1,1.31,-4.32,33.89,0.0,1.88,0.84,0.07,0.07,0.06,0.59
1981-01-11,13.559,1.03,0.0,-6.07,34.93,0.43,2.53,0.83,0.08,0.08,0.08,0.59
1981-01-12,12.638,0.96,1.82,-7.19,55.28,3.9,1.91,0.78,0.01,0.01,0.0,0.59
1981-01-13,12.243,0.93,12.5,-9.09,37.77,0.81,2.19,0.97,0.0,0.0,0.0,0.59
1981-01-14,11.979,0.91,3.23,-10.2,62.83,4.81,1.5,0.93,0.0,0.0,0.0,0.59
1981-01-15,12.374,0.94,41.58,-7.69,16.57,0.02,1.69,0.9,0.03,0.03,0.03,0.59
1981-01-16,12.769,0.97,6.55,-11.08,37.4,0.39,2.35,0.94,0.02,0.02,0.01,0.59
1981-01-17,12.769,0.97,16.74,-6.2,24.6,0.02,1.26,0.93,0.01,0.01,0.0,0.59
1981-01-18,13.954,1.06,12.28,-6.81,11.71,0.0,1.7,0.95,0.0,0.0,0.0,0.59
1981-01-19,15.665,1.19,18.18,-4.9,17.26,0.0,1.67,0.89,0.02,0.02,0.01,0.59
1981-01-20,17.64,1.34,40.42,-8.29,9.19,0.01,3.92,0.98,0.0,0.0,0.0,0.59
1981-01-21,16.324,1.24,1.21,-9.74,46.45,2.67,2.36,0.86,0.01,0.01,0.0,0.59
1981-01-22,14.481,1.1,0.0,-7.15,80.17,6.17,2.86,0.58,0.04,0.04,0.03,0.59
1981-01-23,13.164,1.0,0.0,-4.92,91.38,6.11,3.75,0.49,0.4,0.4,0.39,0.53
1981-01-24,12.111,0.92,0.0,-2.63,96.71,4.87,2.69,0.48,0.35,0.35,0.32,0.49
1981-01-25,11.453,0.87,0.0,-4.91,73.74,2.19,1.64,0.67,0.15,0.15,0.13,0.48
1981-01-26,10.926,0.83,1.65,-8.14,61.19,1.83,1.94,0.95,0.04,0.04,0.02,0.58
1981-01-27,10.531,0.8,0.0,-7.68,124.8,6.58,2.03,0.37,0.05,0.05,0.02,0.57
1981-01-28,10.136,0.77,0.02,-5.15,112.21,7.01,3.05,0.47,0.13,0.13,0.11,0.56
1981-01-29,9.873,0.75,0.0,-5.87,116.01,6.73,2.18,0.55,0.06,0.06,0.03,0.56
1981-01-30,9.61,0.73,0.0,-4.48,124.37,7.02,1.82,0.41,0.11,0.11,0.08,0.54
1981-01-31,9.478,0.72,0.0,-2.26,124.67,7.21,3.01,0.41,0.47,0.47,0.44,0.47
1981-02-01,9.61,0.73,0.0,-0.59,118.1,6.38,1.63,0.42,0.22,0.22,0.19,0.43
1981-02-02,9.873,0.75,0.0,-1.51,103.54,7.07,1.87,0.45,0.13,0.13,0.11,0.43
1981-02-03,10.4,0.79,1.88,-0.15,90.75,3.35,2.45,0.52,0.7,0.7,0.66,0.53
1981-02-04,11.321,0.86,24.72,-3.51,33.96,0.03,1.83,0.84,0.1,0.1,0.09,0.63
