date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.925,0.41,1.88,-7.87,53.62,0.36,4.42,0.6,0.64,0.64,0.64,0.4
1981-01-02,0.902,0.4,3.32,-8.76,31.51,0.0,3.39,0.81,0.06,0.06,0.06,0.42
1981-01-03,1.037,0.46,25.0,-4.58,41.69,0.13,3.97,0.74,0.28,0.28,0.28,0.42
1981-01-04,1.917,0.85,48.1,-6.76,15.7,0.08,5.31,0.85,0.1,0.1,0.1,0.42
1981-01-05,2.142,0.95,6.86,-14.11,31.57,0.76,5.06,0.81,0.08,0.08,0.08,0.42
1981-01-06,1.691,0.75,22.52,-12.32,9.2,0.0,5.8,0.83,0.11,0.11,0.11,0.42
1981-01-07,1.376,0.61,4.77,-16.45,21.79,1.25,3.66,0.86,0.0,0.0,0.0,0.42
1981-01-08,1.128,0.5,0.08,-15.55,57.39,5.87,0.6,0.69,0.0,0.0,0.0,0.42
1981-01-09,0.97,0.43,0.0,-8.69,62.39,5.27,1.36,0.66,0.0,0.0,0.0,0.42
1981-01-10,0.857,0.38,0.27,-6.9,40.14,0.0,0.89,0.76,0.03,0.03,0.03,0.42
1981-01-11,0.812,0.36,0.0,-7.52,71.05,2.86,2.83,0.66,0.03,0.03,0.03,0.41
1981-01-12,0.789,0.35,4.26,-7.91,77.13,0.71,4.19,0.54,0.63,0.63,0.63,0.42
1981-01-13,0.767,0.34,11.74,-11.87,58.26,0.72,2.66,0.92,0.0,0.0,0.0,0.42
1981-01-14,0.744,0.33,0.14,-11.72,90.4,4.03,3.08,0.84,0.0,0.0,0.0,0.42
1981-01-15,0.722,0.32,35.13,-10.56,27.64,0.07,5.67,0.91,0.04,0.04,0.04,0.42
1981-01-16,0.699,0.31,5.56,-13.37,46.96,1.12,3.8,0.86,0.01,0.01,0.01,0.42
1981-01-17,0.677,0.3,15.86,-8.19,35.82,0.1,2.87,0.88,0.02,0.02,0.02,0.42
1981-01-18,0.654,0.29,8.24,-9.68,32.15,0.0,3.85,0.89,0.04,0.04,0.04,0.42
1981-01-19,0.631,0.28,12.49,-7.46,30.47,0.0,5.2,0.87,0.07,0.07,0.07,0.42
1981-01-20,0.631,0.28,38.76,-10.67,20.91,0.59,6.88,0.96,0.01,0.01,0.01,0.42
1981-01-21,0.609,0.27,0.1,-12.34,90.92,3.39,2.99,0.72,0.01,0.01,0.01,0.42
1981-01-22,0.586,0.26,0.0,-7.72,103.73,6.91,4.35,0.44,0.19,0.19,0.19,0.42
1981-01-23,0.564,0.25,0.0,-4.02,109.08,6.46,2.53,0.33,0.1,0.1,0.1,0.41
1981-01-24,0.564,0.25,0.0,-2.77,115.43,5.89,2.2,0.28,0.15,0.15,0.15,0.4
1981-01-25,0.564,0.25,0.0,-5.4,100.5,1.5,1.94,0.36,0.63,0.63,0.63,0.31
1981-01-26,0.541,0.24,0.01,-8.6,92.37,5.25,3.33,0.64,0.07,0.07,0.07,0.31
1981-01-27,0.519,0.23,0.0,-7.35,112.23,6.89,4.41,0.35,0.6,0.6,0.6,0.28
1981-01-28,0.519,0.23,0.0,-4.35,113.0,7.08,3.89,0.42,0.45,0.45,0.45,0.27
1981-01-29,0.496,0.22,0.0,-5.3,115.74,6.27,1.31,0.44,0.11,0.11,0.11,0.26
1981-01-30,0.496,0.22,0.0,-3.93,128.22,6.28,1.78,0.25,0.39,0.39,0.39,0.22
1981-01-31,0.496,0.22,0.0,-1.2,127.16,6.26,1.48,0.25,0.37,0.37,0.37,0.18
1981-02-01,0.564,0.25,0.0,0.07,130.13,4.88,1.4,0.26,0.64,0.64,0.64,0.12
