date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,2.371,1.79,2.99,1.85,21.84,0.2,3.71,0.65,0.93,0.93,0.93,1.06
1981-01-02,3.034,2.29,8.52,-0.44,15.28,0.0,2.18,0.89,0.0,0.0,0.0,1.11
1981-01-03,5.432,4.1,12.0,2.5,33.04,0.14,3.07,0.84,0.24,0.24,0.23,1.11
1981-01-04,15.235,11.5,27.57,1.45,2.78,0.0,2.04,0.9,0.0,0.0,0.0,1.11
1981-01-05,14.838,11.2,6.56,-1.63,14.05,0.0,3.14,0.72,0.45,0.45,0.45,1.11
1981-01-06,8.293,6.26,19.54,-2.16,3.97,0.0,1.98,0.87,0.0,0.0,0.0,1.11
1981-01-07,6.094,4.6,8.37,-4.76,32.45,0.0,2.25,0.78,0.12,0.12,0.12,1.11
1981-01-08,4.783,3.61,1.02,-8.89,56.99,4.32,1.46,0.79,0.0,0.0,0.0,1.11
1981-01-09,3.736,2.82,0.25,-6.68,41.76,0.0,1.26,0.75,0.06,0.06,0.06,1.1
1981-01-10,2.941,2.22,0.3,-1.71,41.64,0.0,0.95,0.84,0.0,0.0,0.0,1.1
1981-01-11,2.504,1.89,0.0,-1.67,37.43,0.66,0.86,0.87,0.0,0.0,0.0,1.1
1981-01-12,2.332,1.76,0.11,-2.94,72.49,4.63,1.47,0.74,0.0,0.0,0.0,1.1
1981-01-13,2.252,1.7,4.97,-2.49,26.92,0.0,1.48,0.87,0.0,0.0,0.0,1.11
1981-01-14,2.186,1.65,0.49,-3.73,52.61,5.22,2.26,0.67,0.0,0.0,0.0,1.11
1981-01-15,2.424,1.83,18.97,-0.92,28.65,0.11,3.12,0.79,0.23,0.23,0.23,1.11
1981-01-16,2.782,2.1,4.57,-2.97,39.36,0.06,2.53,0.7,0.39,0.39,0.39,1.1
1981-01-17,2.716,2.05,3.24,-0.26,47.59,1.2,2.55,0.83,0.04,0.04,0.04,1.11
1981-01-18,3.206,2.42,5.98,0.3,21.09,0.0,1.58,0.88,0.0,0.0,0.0,1.11
