date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,1.682,1.45,2.22,0.99,23.82,0.08,2.87,0.69,0.68,0.68,0.64,1.22
1981-01-02,1.81,1.56,6.33,-0.61,20.53,0.0,2.47,0.84,0.09,0.09,0.07,1.28
1981-01-03,3.04,2.62,8.21,3.66,28.23,0.23,3.86,0.7,0.91,0.91,0.84,1.27
1981-01-04,8.412,7.25,31.34,0.65,14.11,0.04,1.87,0.9,0.02,0.02,0.02,1.3
1981-01-05,7.832,6.75,8.38,-3.18,30.26,0.58,2.95,0.78,0.25,0.25,0.22,1.28
1981-01-06,5.024,4.33,19.28,-2.62,20.64,0.07,2.77,0.84,0.06,0.06,0.04,1.29
1981-01-07,3.527,3.04,10.43,-5.54,32.19,0.7,2.12,0.77,0.03,0.03,0.02,1.29
1981-01-08,2.448,2.11,0.52,-9.17,74.5,6.7,0.88,0.68,0.0,0.0,0.0,1.29
1981-01-09,2.007,1.73,0.0,-5.63,45.7,0.48,0.53,0.63,0.03,0.03,0.0,1.29
1981-01-10,1.88,1.62,1.02,-2.17,34.34,0.0,0.31,0.85,0.01,0.01,0.0,1.29
1981-01-11,1.798,1.55,0.02,-2.42,23.74,0.24,0.7,0.86,0.0,0.0,0.0,1.29
1981-01-12,1.717,1.48,4.26,-3.26,50.4,2.54,0.87,0.82,0.01,0.01,0.0,1.29
1981-01-13,1.648,1.42,13.44,-3.5,21.3,0.0,1.61,0.89,0.01,0.01,0.0,1.29
1981-01-14,1.59,1.37,0.98,-5.41,71.4,4.83,1.06,0.8,0.01,0.01,0.0,1.29
1981-01-15,1.659,1.43,18.57,-1.64,32.21,0.59,3.37,0.86,0.03,0.03,0.01,1.29
1981-01-16,1.659,1.43,1.41,-3.66,41.2,0.86,2.31,0.72,0.17,0.17,0.14,1.26
1981-01-17,1.659,1.43,3.78,1.19,37.22,0.57,2.48,0.75,0.26,0.26,0.21,1.28
1981-01-18,1.822,1.57,5.33,-0.57,21.47,0.0,2.61,0.86,0.05,0.05,0.04,1.29
1981-01-19,2.17,1.87,9.58,0.41,17.0,0.0,4.03,0.82,0.31,0.31,0.28,1.28
