date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.257,0.64,3.68,-6.19,35.66,0.46,2.85,0.75,0.14,0.14,0.14,0.37
1981-01-02,0.253,0.63,8.57,-7.12,19.54,0.0,1.76,0.89,0.0,0.0,0.0,0.37
1981-01-03,0.269,0.67,42.86,-3.72,25.13,0.23,2.05,0.86,0.01,0.01,0.01,0.37
1981-01-04,0.342,0.85,55.14,-5.68,11.46,0.11,1.83,0.87,0.0,0.0,0.0,0.37
1981-01-05,0.346,0.86,11.51,-12.53,13.26,0.26,1.81,0.91,0.0,0.0,0.0,0.37
1981-01-06,0.31,0.77,30.95,-11.26,8.83,0.0,3.33,0.94,0.0,0.0,0.0,0.37
1981-01-07,0.281,0.7,11.23,-14.89,11.09,0.58,5.0,0.97,0.0,0.0,0.0,0.37
1981-01-08,0.257,0.64,1.13,-14.38,58.13,6.43,3.71,0.8,0.0,0.0,0.0,0.37
1981-01-09,0.237,0.59,0.0,-8.5,57.35,3.42,2.93,0.74,0.0,0.0,0.0,0.37
1981-01-10,0.225,0.56,0.9,-5.11,32.2,0.0,1.58,0.85,0.0,0.0,0.0,0.37
1981-01-11,0.217,0.54,0.0,-6.36,41.76,1.02,2.71,0.78,0.04,0.04,0.04,0.37
1981-01-12,0.213,0.53,3.61,-7.2,61.49,3.09,2.1,0.75,0.01,0.01,0.01,0.37
1981-01-13,0.205,0.51,13.84,-10.58,49.39,0.63,2.51,1.0,0.0,0.0,0.0,0.37
1981-01-14,0.201,0.5,2.27,-11.01,78.07,4.47,1.97,0.96,0.0,0.0,0.0,0.37
1981-01-15,0.197,0.49,40.12,-8.85,19.27,0.07,1.72,0.96,0.0,0.0,0.0,0.37
1981-01-16,0.193,0.48,7.65,-12.16,33.03,0.61,3.17,0.96,0.0,0.0,0.0,0.37
1981-01-17,0.185,0.46,29.12,-6.58,23.78,0.09,1.8,0.96,0.0,0.0,0.0,0.37
1981-01-18,0.181,0.45,14.4,-8.22,12.87,0.0,1.67,0.98,0.0,0.0,0.0,0.37
1981-01-19,0.177,0.44,18.88,-6.19,18.93,0.0,1.71,0.94,0.0,0.0,0.0,0.37
1981-01-20,0.173,0.43,37.43,-9.46,12.57,0.08,4.15,1.0,0.0,0.0,0.0,0.37
1981-01-21,0.169,0.42,0.28,-10.74,60.89,3.24,2.81,0.85,0.0,0.0,0.0,0.37
1981-01-22,0.165,0.41,0.0,-6.96,90.71,5.93,3.54,0.56,0.01,0.01,0.01,0.37
1981-01-23,0.161,0.4,0.0,-4.01,105.09,5.82,3.76,0.41,0.26,0.26,0.26,0.34
1981-01-24,0.161,0.4,0.0,-2.32,105.27,5.28,3.06,0.4,0.26,0.26,0.26,0.32
1981-01-25,0.157,0.39,0.0,-5.1,80.71,1.95,2.05,0.62,0.17,0.17,0.17,0.31
1981-01-26,0.153,0.38,1.11,-8.45,67.8,3.09,2.6,0.94,0.0,0.0,0.0,0.36
1981-01-27,0.149,0.37,0.0,-6.96,122.06,5.83,2.73,0.37,0.03,0.03,0.03,0.36
1981-01-28,0.145,0.36,0.03,-3.93,117.06,6.85,3.37,0.43,0.06,0.06,0.06,0.36
1981-01-29,0.141,0.35,0.0,-4.67,117.59,6.66,2.8,0.49,0.02,0.02,0.02,0.36
1981-01-30,0.141,0.35,0.0,-3.97,124.13,6.5,2.46,0.35,0.08,0.08,0.08,0.34
1981-01-31,0.137,0.34,0.0,-1.3,125.94,7.08,3.9,0.33,0.49,0.49,0.49,0.3
1981-02-01,0.141,0.35,0.0,0.15,119.96,6.46,2.14,0.35,0.12,0.12,0.12,0.3
1981-02-02,0.145,0.36,0.0,-1.4,117.03,7.18,2.06,0.39,0.06,0.06,0.06,0.29
1981-02-03,0.145,0.36,3.18,-0.83,92.79,3.11,2.32,0.53,0.41,0.41,0.41,0.37
1981-02-04,0.145,0.36,31.99,-4.85,32.58,0.2,2.05,0.88,0.01,0.01,0.01,0.38
1981-02-05,0.141,0.35,10.04,-11.51,42.47,0.61,2.34,0.97,0.0,0.0,0.0,0.38
1981-02-06,0.137,0.34,12.51,-5.61,24.92,0.01,1.95,0.96,0.0,0.0,0.0,0.38
1981-02-07,0.141,0.35,1.54,-1.02,32.34,0.04,2.22,0.93,0.0,0.0,0.0,0.38
1981-02-08,0.153,0.38,0.01,-0.41,102.39,5.0,2.29,0.82,0.0,0.0,0.0,0.38
1981-02-09,0.177,0.44,0.0,1.78,124.56,4.24,3.22,0.57,0.28,0.28,0.28,0.35
1981-02-10,0.185,0.46,6.85,-6.24,45.97,0.32,2.23,0.85,0.02,0.02,0.02,0.38
1981-02-11,0.165,0.41,0.07,-11.3,101.23,5.07,1.33,0.9,0.0,0.0,0.0,0.38
1981-02-12,0.153,0.38,0.1,-12.28,123.72,7.22,1.32,0.64,0.0,0.0,0.0,0.38
1981-02-13,0.149,0.37,0.0,-9.63,139.56,7.7,3.04,0.45,0.03,0.03,0.03,0.38
1981-02-14,0.145,0.36,0.0,-5.96,145.6,7.73,2.72,0.3,0.09,0.09,0.09,0.38
1981-02-15,0.141,0.35,0.0,-4.94,144.48,7.71,2.84,0.34,0.15,0.15,0.15,0.36
1981-02-16,0.137,0.34,0.0,-3.18,151.58,7.64,3.3,0.32,0.44,0.44,0.44,0.32
1981-02-17,0.133,0.33,0.0,-8.51,118.42,4.15,2.97,0.57,0.29,0.29,0.29,0.3
1981-02-18,0.133,0.33,0.28,-13.04,101.07,2.26,1.49,0.99,0.03,0.03,0.03,0.34
1981-02-19,0.129,0.32,0.0,-12.68,136.15,5.48,2.68,0.83,0.0,0.0,0.0,0.34
1981-02-20,0.125,0.31,0.0,-11.07,137.93,6.42,2.2,0.65,0.0,0.0,0.0,0.34
1981-02-21,0.121,0.3,0.36,-13.14,102.48,2.79,1.5,0.9,0.01,0.01,0.01,0.36
1981-02-22,0.121,0.3,0.0,-10.73,124.6,5.41,2.87,0.65,0.02,0.02,0.02,0.36
1981-02-23,0.117,0.29,0.01,-10.08,148.91,7.64,2.46,0.72,0.0,0.0,0.0,0.36
1981-02-24,0.113,0.28,0.14,-9.95,132.65,5.16,2.56,0.85,0.01,0.01,0.01,0.36
1981-02-25,0.113,0.28,0.0,-7.46,181.02,7.68,2.78,0.66,0.0,0.0,0.0,0.36
1981-02-26,0.109,0.27,0.0,-7.06,165.35,6.72,1.3,0.64,0.0,0.0,0.0,0.36
1981-02-27,0.105,0.26,0.0,-5.83,179.4,6.84,2.88,0.41,0.32,0.32,0.32,0.33
1981-02-28,0.105,0.26,3.57,-3.67,68.37,0.0,2.2,0.8,0.22,0.22,0.22,0.38
1981-03-01,0.105,0.26,12.88,-4.11,78.1,0.16,1.56,0.96,0.0,0.0,0.0,0.39
1981-03-02,0.105,0.26,3.95,-4.49,73.38,0.24,1.74,0.96,0.0,0.0,0.0,0.39
1981-03-03,0.105,0.26,20.03,-5.98,59.05,0.0,1.97,0.98,0.0,0.0,0.0,0.39
1981-03-04,0.105,0.26,16.09,-7.07,76.93,0.18,2.01,0.97,0.0,0.0,0.0,0.39
1981-03-05,0.101,0.25,0.03,-6.96,142.89,5.62,2.56,0.85,0.0,0.0,0.0,0.39
1981-03-06,0.105,0.26,5.63,-3.75,75.47,0.0,2.32,0.81,0.16,0.16,0.16,0.39
1981-03-07,0.113,0.28,1.09,-0.56,187.54,7.03,2.85,0.79,0.0,0.0,0.0,0.39
