date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.532,0.43,1.17,-8.14,65.62,3.79,6.02,0.58,0.5,0.5,0.5,0.31
1981-01-02,0.52,0.42,2.49,-9.73,62.93,3.11,6.99,0.74,0.2,0.2,0.2,0.32
1981-01-03,0.52,0.42,5.52,-2.86,42.42,0.96,5.62,0.66,0.61,0.61,0.61,0.32
1981-01-04,0.52,0.42,7.86,-7.91,32.49,0.07,4.7,0.84,0.11,0.11,0.11,0.32
1981-01-05,0.507,0.41,9.66,-16.64,32.99,0.0,5.89,0.76,0.22,0.22,0.22,0.32
1981-01-06,0.495,0.4,15.07,-15.56,27.47,0.0,3.5,0.88,0.01,0.01,0.01,0.32
1981-01-07,0.495,0.4,5.59,-19.52,48.69,0.89,4.9,0.72,0.14,0.14,0.14,0.32
1981-01-08,0.483,0.39,0.0,-19.38,81.16,6.6,6.4,0.61,0.06,0.06,0.06,0.31
1981-01-09,0.47,0.38,0.0,-12.29,53.46,1.48,5.02,0.64,0.34,0.34,0.34,0.25
1981-01-10,0.458,0.37,0.02,-8.73,45.62,0.0,1.23,0.7,0.09,0.09,0.09,0.24
1981-01-11,0.445,0.36,0.0,-10.4,75.17,3.44,0.52,0.76,0.0,0.0,0.0,0.24
1981-01-12,0.445,0.36,0.0,-12.23,93.65,6.83,2.15,0.62,0.0,0.0,0.0,0.24
1981-01-13,0.433,0.35,0.0,-12.54,45.25,0.1,4.23,0.77,0.24,0.24,0.24,0.22
1981-01-14,0.421,0.34,0.0,-12.43,77.67,6.14,5.32,0.55,0.21,0.21,0.21,0.21
1981-01-15,0.421,0.34,4.1,-10.73,50.12,1.22,5.06,0.69,0.42,0.42,0.42,0.32
1981-01-16,0.408,0.33,1.71,-14.73,76.07,4.12,4.39,0.62,0.06,0.06,0.06,0.32
1981-01-17,0.408,0.33,0.68,-9.61,83.77,4.49,3.32,0.65,0.0,0.0,0.0,0.32
1981-01-18,0.396,0.32,0.66,-12.02,53.91,0.99,3.25,0.71,0.1,0.1,0.1,0.32
1981-01-19,0.396,0.32,3.87,-8.53,43.84,0.08,2.06,0.69,0.11,0.11,0.11,0.32
1981-01-20,0.384,0.31,9.17,-12.23,51.69,0.37,3.84,0.77,0.12,0.12,0.12,0.32
1981-01-21,0.371,0.3,1.12,-14.8,103.07,6.77,5.28,0.62,0.04,0.04,0.04,0.32
1981-01-22,0.371,0.3,0.0,-12.87,110.46,7.31,3.0,0.44,0.01,0.01,0.01,0.32
1981-01-23,0.371,0.3,0.0,-8.53,109.73,7.19,2.35,0.23,0.01,0.01,0.01,0.32
1981-01-24,0.359,0.29,0.0,-5.65,108.41,7.23,2.91,0.25,0.23,0.23,0.23,0.27
1981-01-25,0.359,0.29,0.0,-5.67,106.72,6.51,4.11,0.31,0.52,0.52,0.52,0.23
