date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,1.218,2.22,2.46,2.18,23.57,0.19,3.4,0.75,0.66,0.66,0.66,1.29
1981-01-02,1.706,3.11,4.85,1.11,18.6,0.01,3.18,0.85,0.34,0.34,0.3,1.38
1981-01-03,1.952,3.56,6.0,5.24,21.97,0.17,5.05,0.71,1.1,1.1,0.96,1.31
1981-01-04,2.962,5.4,19.18,1.7,16.5,0.21,2.49,0.9,0.2,0.2,0.18,1.41
1981-01-05,3.515,6.41,3.03,-0.98,51.17,1.72,3.21,0.79,0.51,0.51,0.44,1.3
1981-01-06,2.841,5.18,7.23,-0.74,30.13,0.28,3.17,0.84,0.11,0.11,0.11,1.34
1981-01-07,2.292,4.18,2.88,-4.01,39.47,1.56,1.44,0.78,0.0,0.0,0.0,1.35
1981-01-08,1.623,2.96,0.7,-8.07,51.58,4.88,0.69,0.8,0.0,0.0,0.0,1.35
1981-01-09,1.135,2.07,0.52,-6.06,39.03,0.12,0.4,0.84,0.0,0.0,0.0,1.35
1981-01-10,0.905,1.65,2.65,-2.15,29.15,0.01,0.46,0.91,0.0,0.0,0.0,1.35
1981-01-11,0.899,1.64,0.0,-1.22,10.52,0.13,1.63,0.85,0.0,0.0,0.0,1.35
1981-01-12,0.894,1.63,0.96,-1.87,39.56,4.42,0.8,0.81,0.0,0.0,0.0,1.35
1981-01-13,0.867,1.58,7.16,-1.9,14.88,0.01,1.0,0.88,0.0,0.0,0.0,1.35
1981-01-14,0.823,1.5,0.27,-3.67,26.6,5.15,1.61,0.77,0.0,0.0,0.0,1.35
1981-01-15,1.711,3.12,18.93,0.38,43.65,1.7,3.23,0.85,0.0,0.0,0.0,1.35
1981-01-16,2.479,4.52,1.72,-1.88,35.91,0.11,2.37,0.72,0.39,0.39,0.39,1.29
1981-01-17,2.479,4.52,3.12,2.57,43.68,1.45,2.63,0.78,0.02,0.02,0.02,1.34
1981-01-18,3.148,5.74,1.42,1.49,25.13,0.01,2.67,0.82,0.22,0.22,0.22,1.31
1981-01-19,3.433,6.26,7.88,1.75,17.17,0.01,2.58,0.86,0.18,0.18,0.16,1.39
1981-01-20,3.565,6.5,7.1,-0.11,24.76,0.19,1.19,0.86,0.33,0.33,0.33,1.35
1981-01-21,3.038,5.54,0.06,-3.47,63.62,3.76,0.64,0.81,0.11,0.11,0.1,1.26
1981-01-22,2.199,4.01,0.0,-7.2,57.8,2.75,0.51,0.93,0.09,0.09,0.08,1.21
1981-01-23,1.569,2.86,0.0,-8.25,63.26,3.26,0.67,0.94,0.07,0.07,0.06,1.15
1981-01-24,1.113,2.03,0.0,-7.77,30.05,0.36,0.57,0.98,0.04,0.04,0.03,1.12
1981-01-25,0.91,1.66,0.54,-4.85,37.45,0.22,0.59,0.93,0.1,0.1,0.09,1.13
1981-01-26,0.96,1.75,2.94,0.05,64.66,4.06,1.02,0.94,0.08,0.07,0.07,1.34
1981-01-27,0.982,1.79,0.0,-3.98,65.8,3.6,0.63,0.95,0.08,0.08,0.07,1.28
1981-01-28,0.856,1.56,0.0,-5.23,52.66,2.24,0.57,0.92,0.09,0.09,0.08,1.21
1981-01-29,0.823,1.5,0.0,-6.82,29.31,0.38,0.63,0.93,0.06,0.06,0.05,1.16
1981-01-30,0.79,1.44,0.0,-7.77,43.33,0.71,0.52,1.0,0.06,0.06,0.05,1.1
1981-01-31,0.762,1.39,0.0,-6.43,42.46,1.3,0.3,0.99,0.04,0.04,0.03,1.07
1981-02-01,0.735,1.34,0.0,-4.83,43.84,1.4,0.39,0.96,0.04,0.04,0.04,1.03
1981-02-02,0.702,1.28,0.0,-3.91,49.17,1.44,0.34,0.93,0.07,0.07,0.06,0.97
1981-02-03,0.806,1.47,4.64,-0.14,45.25,0.89,1.13,0.82,0.29,0.29,0.26,1.38
1981-02-04,1.514,2.76,11.78,2.58,37.36,0.55,2.47,0.88,0.15,0.15,0.13,1.42
1981-02-05,2.435,4.44,6.29,-0.32,42.8,1.1,2.35,0.81,0.4,0.4,0.35,1.35
1981-02-06,2.441,4.45,4.4,1.56,25.13,0.02,2.49,0.89,0.02,0.02,0.01,1.4
1981-02-07,2.473,4.51,4.86,4.07,23.13,0.02,1.33,0.92,0.18,0.18,0.15,1.41
1981-02-08,2.298,4.19,0.01,4.74,31.2,0.42,0.83,0.89,0.23,0.23,0.2,1.21
1981-02-09,1.618,2.95,0.0,1.69,73.97,3.58,0.69,0.91,0.25,0.25,0.22,0.99
1981-02-10,1.239,2.26,3.61,2.08,34.93,0.03,2.02,0.84,0.44,0.44,0.38,1.35
1981-02-11,1.135,2.07,0.56,-0.65,79.65,3.63,0.72,0.8,0.36,0.36,0.31,1.16
1981-02-12,0.888,1.62,0.01,-2.66,91.44,3.77,1.04,0.69,0.55,0.55,0.48,0.69
1981-02-13,0.801,1.46,0.0,-3.58,123.48,8.78,1.78,0.63,0.62,0.62,0.5,0.19
1981-02-14,0.762,1.39,0.0,-4.32,123.74,8.03,0.75,0.72,0.38,0.38,0.13,0.05
1981-02-15,0.735,1.34,0.0,-3.94,121.29,6.92,0.5,0.77,0.34,0.34,0.02,0.03
1981-02-16,0.702,1.28,0.0,-2.48,127.05,8.44,1.11,0.7,0.51,0.51,0.01,0.02
1981-02-17,0.68,1.24,0.0,-2.12,45.82,0.59,1.56,0.71,0.54,0.54,0.01,0.02
1981-02-18,0.653,1.19,0.47,-1.96,51.19,0.4,1.61,0.67,0.65,0.65,0.1,0.33
1981-02-19,0.631,1.15,0.47,-3.33,44.78,0.38,1.48,0.8,0.37,0.37,0.29,0.43
1981-02-20,0.603,1.1,0.0,-2.99,41.24,0.45,0.55,0.77,0.35,0.35,0.32,0.17
1981-02-21,0.581,1.06,0.51,-2.41,67.97,0.43,0.85,0.73,0.53,0.53,0.17,0.42
1981-02-22,0.559,1.02,0.12,-3.29,120.58,6.4,0.82,0.8,0.61,0.61,0.45,0.12
1981-02-23,0.537,0.98,0.0,-4.09,54.75,0.76,0.7,0.87,0.26,0.25,0.11,0.0
1981-02-24,0.516,0.94,0.0,-2.41,91.88,4.68,0.63,0.81,0.34,0.33,0.0,0.0
1981-02-25,0.499,0.91,0.0,-1.95,65.3,0.49,1.15,0.83,0.46,0.45,0.0,0.0
1981-02-26,0.477,0.87,0.0,-0.87,50.98,0.49,0.8,0.77,0.41,0.4,0.0,0.0
1981-02-27,0.461,0.84,0.0,-1.81,147.31,8.25,0.84,0.66,0.67,0.66,0.0,0.0
1981-02-28,0.45,0.82,2.98,-1.11,74.99,2.15,0.63,0.73,0.46,0.45,0.0,1.2
1981-03-01,0.559,1.02,3.14,3.37,98.33,2.11,0.69,0.85,0.0,0.0,0.0,1.6
