date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.248,0.86,1.69,-2.13,18.49,0.13,3.57,0.87,0.05,0.05,0.05,1.56
1981-01-02,0.243,0.84,3.98,-2.59,20.8,0.01,3.05,0.91,0.0,0.0,0.0,1.57
1981-01-03,0.326,1.13,23.11,1.03,18.67,0.15,4.9,0.86,0.17,0.17,0.17,1.57
1981-01-04,0.907,3.14,44.43,-0.83,21.41,0.22,5.0,0.89,0.1,0.1,0.1,1.57
1981-01-05,1.037,3.59,5.27,-5.88,26.92,0.51,3.34,0.88,0.0,0.0,0.0,1.57
1981-01-06,0.748,2.59,20.51,-4.9,10.3,0.0,4.38,0.9,0.06,0.06,0.06,1.57
1981-01-07,0.552,1.91,2.41,-7.65,50.79,2.09,2.96,0.86,0.01,0.01,0.01,1.57
1981-01-08,0.41,1.42,0.43,-10.07,89.82,6.88,3.48,0.74,0.06,0.06,0.06,1.56
1981-01-09,0.321,1.11,0.01,-4.73,67.56,4.99,2.95,0.77,0.09,0.09,0.09,1.53
1981-01-10,0.277,0.96,5.96,-1.36,31.2,0.0,1.81,0.94,0.0,0.0,0.0,1.57
1981-01-11,0.269,0.93,0.18,-3.81,26.69,0.0,3.08,0.89,0.05,0.05,0.05,1.55
1981-01-12,0.26,0.9,9.9,-3.7,55.54,0.8,3.24,0.84,0.15,0.15,0.15,1.57
1981-01-13,0.251,0.87,7.31,-6.23,46.14,2.08,2.99,0.85,0.0,0.0,0.0,1.57
1981-01-14,0.24,0.83,1.63,-6.87,59.59,3.45,3.03,0.83,0.0,0.0,0.0,1.57
1981-01-15,0.231,0.8,43.91,-2.87,25.88,0.29,5.6,0.85,0.26,0.26,0.26,1.57
1981-01-16,0.222,0.77,4.0,-5.36,31.63,1.09,3.57,0.82,0.1,0.1,0.1,1.56
1981-01-17,0.217,0.75,17.58,-0.89,26.98,0.19,5.32,0.88,0.12,0.12,0.12,1.57
1981-01-18,0.214,0.74,14.7,-2.62,17.89,0.05,3.58,0.92,0.02,0.02,0.02,1.57
1981-01-19,0.234,0.81,12.26,-0.78,20.62,0.0,4.83,0.9,0.09,0.09,0.09,1.57
1981-01-20,0.237,0.82,26.2,-3.12,27.33,1.76,3.68,0.9,0.01,0.01,0.01,1.57
