date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,15.947,1.75,3.63,1.85,22.78,0.14,3.5,0.75,0.61,0.6,0.6,0.96
1981-01-02,21.961,2.41,9.18,0.51,19.76,0.01,3.3,0.86,0.19,0.19,0.19,0.99
1981-01-03,43.74,4.8,7.3,4.7,21.98,0.14,5.29,0.72,1.23,1.22,1.2,0.95
1981-01-04,93.677,10.28,18.36,1.19,17.14,0.16,2.09,0.9,0.02,0.02,0.01,0.99
1981-01-05,80.737,8.86,6.02,-1.55,47.42,1.43,3.0,0.8,0.16,0.16,0.14,0.97
1981-01-06,57.227,6.28,10.12,-1.25,28.68,0.22,3.25,0.84,0.1,0.1,0.1,0.97
1981-01-07,44.834,4.92,4.64,-4.51,41.72,1.56,1.49,0.78,0.0,0.0,0.0,0.97
1981-01-08,33.17,3.64,1.12,-8.49,56.11,4.94,0.69,0.78,0.0,0.0,0.0,0.97
1981-01-09,24.239,2.66,0.95,-6.48,39.05,0.11,0.38,0.84,0.0,0.0,0.0,0.97
1981-01-10,18.316,2.01,2.39,-2.3,29.55,0.01,0.45,0.89,0.0,0.0,0.0,0.97
1981-01-11,16.676,1.83,0.0,-1.86,15.0,0.48,1.3,0.86,0.0,0.0,0.0,0.97
1981-01-12,16.129,1.77,0.7,-2.48,44.74,4.5,0.8,0.83,0.0,0.0,0.0,0.97
1981-01-13,15.582,1.71,6.52,-2.34,19.06,0.02,0.9,0.87,0.0,0.0,0.0,0.97
1981-01-14,15.036,1.65,0.26,-4.06,35.78,5.14,1.68,0.76,0.0,0.0,0.0,0.97
1981-01-15,16.767,1.84,17.3,-0.11,42.08,1.44,3.03,0.85,0.0,0.0,0.0,0.97
1981-01-16,18.498,2.03,2.72,-2.6,35.5,0.12,2.45,0.74,0.29,0.29,0.29,0.95
1981-01-17,20.139,2.21,3.24,2.08,40.16,1.12,2.7,0.79,0.06,0.06,0.06,0.97
1981-01-18,27.338,3.0,4.32,0.95,24.94,0.02,2.65,0.83,0.16,0.16,0.16,0.97
