date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,3.335,0.72,1.24,-2.29,43.19,1.92,3.32,0.57,1.06,0.8,0.45,0.52
1981-01-02,3.289,0.71,3.54,-4.68,37.16,2.14,3.77,0.79,0.43,0.3,0.16,0.69
1981-01-03,3.567,0.77,11.02,-1.15,50.21,2.73,2.94,0.73,0.25,0.23,0.2,0.77
1981-01-04,4.262,0.92,21.41,-2.95,16.46,0.98,3.65,0.87,0.23,0.23,0.19,0.8
1981-01-05,4.262,0.92,5.93,-9.38,19.32,0.83,3.77,0.79,0.26,0.25,0.2,0.78
1981-01-06,3.706,0.8,19.09,-9.08,10.29,0.0,3.7,0.87,0.04,0.04,0.04,0.8
1981-01-07,3.382,0.73,4.25,-12.07,20.16,1.47,3.1,0.79,0.02,0.02,0.02,0.8
1981-01-08,3.196,0.69,0.08,-12.38,66.72,4.65,2.1,0.6,0.04,0.04,0.04,0.78
1981-01-09,3.104,0.67,0.0,-9.22,56.63,2.77,0.41,0.74,0.0,0.0,0.0,0.78
1981-01-10,3.057,0.66,0.12,-5.63,39.49,0.02,0.59,0.86,0.01,0.01,0.0,0.78
1981-01-11,2.965,0.64,0.01,-5.76,49.38,0.69,1.01,0.86,0.01,0.01,0.01,0.77
1981-01-12,2.918,0.63,0.01,-7.18,73.91,4.79,1.89,0.72,0.01,0.01,0.0,0.77
1981-01-13,2.872,0.62,2.51,-7.87,52.59,0.15,2.15,0.81,0.19,0.19,0.18,0.77
1981-01-14,2.826,0.61,0.12,-7.94,79.63,4.21,3.01,0.7,0.04,0.03,0.01,0.76
1981-01-15,2.918,0.63,14.15,-6.75,24.7,0.87,3.51,0.88,0.04,0.04,0.03,0.79
1981-01-16,2.918,0.63,1.93,-9.66,44.38,2.29,3.01,0.81,0.07,0.07,0.05,0.77
1981-01-17,2.826,0.61,2.85,-5.67,47.69,2.05,1.57,0.89,0.02,0.02,0.02,0.78
1981-01-18,2.779,0.6,2.05,-5.61,42.92,2.11,2.72,0.85,0.05,0.05,0.03,0.77
1981-01-19,2.918,0.63,7.12,-4.89,26.5,0.43,2.74,0.88,0.04,0.03,0.03,0.79
1981-01-20,3.057,0.66,15.67,-6.89,25.52,0.79,3.89,0.9,0.05,0.05,0.04,0.79
1981-01-21,3.011,0.65,0.57,-8.13,78.63,4.28,2.98,0.68,0.19,0.19,0.12,0.72
1981-01-22,2.826,0.61,0.0,-6.24,92.77,5.65,2.98,0.45,0.23,0.23,0.11,0.67
1981-01-23,2.687,0.58,0.0,-5.14,92.78,5.53,0.99,0.48,0.08,0.07,0.0,0.67
1981-01-24,2.641,0.57,0.0,-2.27,93.99,5.68,0.89,0.45,0.11,0.09,0.01,0.66
1981-01-25,2.733,0.59,0.0,-3.4,90.22,5.26,2.21,0.47,0.37,0.32,0.2,0.58
1981-01-26,2.872,0.62,0.39,-4.29,66.05,2.66,4.28,0.69,0.7,0.61,0.49,0.51
1981-01-27,2.826,0.61,0.0,-5.45,98.76,6.08,2.63,0.41,0.25,0.18,0.1,0.47
1981-01-28,2.687,0.58,0.0,-5.34,100.22,6.02,2.07,0.5,0.15,0.09,0.04,0.47
1981-01-29,2.548,0.55,0.0,-5.0,102.75,6.42,0.63,0.51,0.11,0.05,0.0,0.46
1981-01-30,2.502,0.54,0.0,-3.37,107.53,6.66,0.99,0.4,0.19,0.09,0.02,0.46
1981-01-31,2.641,0.57,0.0,-0.86,109.83,6.75,1.11,0.38,0.31,0.16,0.06,0.44
1981-02-01,3.057,0.66,0.0,0.32,109.9,6.89,0.64,0.4,0.25,0.1,0.03,0.44
1981-02-02,3.66,0.79,0.0,0.02,112.62,6.88,0.89,0.42,0.44,0.21,0.11,0.4
1981-02-03,4.123,0.89,0.2,-0.11,86.91,3.26,1.46,0.53,0.68,0.54,0.46,0.37
1981-02-04,4.077,0.88,3.56,-3.33,56.92,1.2,2.41,0.82,0.24,0.18,0.15,0.73
1981-02-05,3.613,0.78,5.61,-8.35,67.01,2.87,2.24,0.81,0.22,0.18,0.15,0.81
1981-02-06,3.335,0.72,6.81,-3.26,55.62,2.65,2.82,0.76,0.17,0.13,0.12,0.82
1981-02-07,3.938,0.85,0.81,2.67,62.14,2.11,2.83,0.72,0.52,0.45,0.32,0.66
1981-02-08,5.142,1.11,0.0,2.85,118.74,7.2,2.16,0.55,0.5,0.37,0.1,0.56
1981-02-09,5.93,1.28,0.0,1.58,126.88,6.05,2.28,0.5,0.6,0.48,0.28,0.47
1981-02-10,5.559,1.2,0.69,-3.17,66.86,0.21,2.19,0.7,0.71,0.59,0.44,0.49
1981-02-11,4.586,0.99,0.02,-8.18,122.33,5.69,1.43,0.63,0.41,0.23,0.05,0.44
1981-02-12,3.938,0.85,0.0,-10.83,141.02,7.51,0.89,0.49,0.32,0.15,0.0,0.44
1981-02-13,3.567,0.77,0.05,-9.22,138.63,6.38,0.78,0.42,0.31,0.14,0.02,0.45
1981-02-14,3.335,0.72,0.0,-6.55,140.19,7.53,2.18,0.39,0.42,0.25,0.14,0.4
1981-02-15,3.243,0.7,0.0,-5.68,138.15,6.42,1.78,0.45,0.43,0.26,0.16,0.36
1981-02-16,3.15,0.68,0.0,-4.71,141.48,6.49,0.2,0.42,0.23,0.09,0.02,0.36
1981-02-17,3.057,0.66,0.0,-8.08,140.94,3.81,0.39,0.58,0.43,0.27,0.2,0.31
1981-02-18,2.965,0.64,1.02,-10.76,104.83,0.24,1.18,0.81,0.48,0.38,0.34,0.56
1981-02-19,2.918,0.63,0.04,-10.43,141.34,5.83,0.93,0.68,0.21,0.16,0.15,0.45
1981-02-20,2.826,0.61,0.0,-9.34,153.83,7.53,0.95,0.59,0.24,0.09,0.03,0.43
1981-02-21,2.733,0.59,1.76,-9.97,108.12,0.21,0.63,0.77,0.38,0.24,0.19,0.66
1981-02-22,2.687,0.58,0.2,-8.38,140.75,6.26,1.8,0.62,0.18,0.13,0.12,0.6
1981-02-23,2.594,0.56,0.0,-7.64,142.42,4.52,0.87,0.67,0.24,0.11,0.07,0.53
1981-02-24,2.548,0.55,0.0,-7.26,150.15,7.34,1.38,0.63,0.33,0.09,0.03,0.5
1981-02-25,2.455,0.53,0.0,-5.66,170.86,8.01,1.45,0.57,0.43,0.13,0.05,0.48
1981-02-26,2.409,0.52,0.0,-5.6,162.21,6.31,0.41,0.61,0.35,0.14,0.08,0.46
1981-02-27,2.316,0.5,0.0,-6.04,160.16,4.56,2.66,0.58,0.98,0.72,0.65,0.28
1981-02-28,2.27,0.49,0.0,-5.68,96.09,0.12,3.69,0.68,1.02,0.77,0.71,0.14
1981-03-01,2.224,0.48,1.49,-4.27,117.62,1.7,1.27,0.78,0.67,0.49,0.44,0.48
1981-03-02,2.177,0.47,0.01,-3.12,144.71,4.38,1.15,0.71,0.33,0.14,0.11,0.38
1981-03-03,2.131,0.46,2.88,-4.4,80.32,0.22,1.81,0.85,0.31,0.2,0.17,0.76
1981-03-04,2.085,0.45,2.73,-3.26,109.58,2.54,2.9,0.77,0.49,0.36,0.33,0.72
1981-03-05,2.085,0.45,0.01,-3.19,177.77,8.91,2.52,0.61,0.5,0.3,0.21,0.52
1981-03-06,2.085,0.45,0.01,-1.7,113.1,0.16,1.63,0.6,0.97,0.69,0.56,0.33
1981-03-07,2.363,0.51,0.13,1.06,184.95,8.15,1.73,0.62,0.56,0.23,0.11,0.36
1981-03-08,3.057,0.66,0.92,2.02,103.04,0.52,2.25,0.68,1.04,0.8,0.71,0.43
1981-03-09,4.308,0.93,0.08,3.13,192.97,8.44,0.45,0.65,0.65,0.3,0.17,0.33
1981-03-10,6.578,1.42,0.32,5.29,114.11,3.93,1.28,0.68,0.96,0.4,0.21,0.36
1981-03-11,10.886,2.35,1.69,6.78,98.89,2.01,2.02,0.62,1.43,1.0,0.86,0.53
1981-03-12,15.102,3.26,7.59,2.67,61.35,1.21,2.23,0.83,0.55,0.5,0.47,0.83
1981-03-13,13.666,2.95,1.18,0.11,159.3,4.36,1.86,0.75,1.17,1.01,0.85,0.48
1981-03-14,10.794,2.33,2.76,-0.88,211.07,7.99,1.68,0.66,0.9,0.65,0.39,0.7
1981-03-15,9.358,2.02,29.04,-2.67,124.38,0.76,1.19,0.86,0.41,0.38,0.33,0.87
1981-03-16,9.265,2.0,0.18,-2.47,211.64,7.66,1.51,0.65,0.59,0.58,0.33,0.57
1981-03-17,7.412,1.6,11.86,-5.18,146.09,1.69,1.75,0.74,0.54,0.54,0.3,0.86
1981-03-18,6.161,1.33,1.94,-7.36,146.32,3.0,4.28,0.72,0.65,0.65,0.55,0.7
1981-03-19,5.142,1.11,0.0,-3.05,234.4,9.83,1.64,0.46,0.58,0.53,0.11,0.6
1981-03-20,5.188,1.12,0.0,1.83,206.41,6.31,1.23,0.32,1.08,0.91,0.41,0.43
1981-03-21,5.791,1.25,0.0,1.67,220.25,8.74,1.36,0.48,0.96,0.7,0.28,0.32
1981-03-22,6.115,1.32,0.0,0.69,151.42,1.48,3.35,0.7,1.37,1.19,0.95,0.12
1981-03-23,6.717,1.45,0.32,2.68,167.24,3.88,1.87,0.62,1.41,1.05,0.66,0.19
1981-03-24,8.848,1.91,0.27,5.66,224.54,9.49,1.37,0.56,1.5,0.87,0.42,0.19
1981-03-25,13.619,2.94,0.31,7.82,225.17,8.68,2.4,0.64,1.79,1.04,0.62,0.23
1981-03-26,17.974,3.88,5.8,4.12,76.54,0.63,2.34,0.81,0.85,0.81,0.76,0.83
1981-03-27,19.178,4.14,0.0,4.73,247.3,10.63,2.55,0.49,2.24,1.87,1.33,0.11
1981-03-28,19.039,4.11,1.9,4.21,154.0,2.13,3.57,0.62,2.07,1.54,1.04,0.71
1981-03-29,34.975,7.55,45.1,2.84,78.12,0.12,4.68,0.88,0.88,0.84,0.79,0.99
1981-03-30,96.401,20.81,72.03,1.46,48.51,0.0,2.18,0.95,0.23,0.23,0.2,0.99
