date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,490.656,1.18,3.48,-0.71,27.3,0.3,3.0,0.74,0.46,0.46,0.41,1.04
1981-01-02,565.502,1.36,10.73,-2.08,22.83,0.03,2.39,0.88,0.1,0.1,0.08,1.09
1981-01-03,1043.684,2.51,18.28,1.78,26.85,0.21,3.88,0.81,0.56,0.55,0.51,1.09
1981-01-04,2274.482,5.47,30.76,-0.49,16.83,0.18,2.32,0.89,0.05,0.05,0.04,1.11
1981-01-05,2049.944,4.93,6.27,-4.66,32.36,0.73,2.63,0.79,0.22,0.22,0.18,1.06
1981-01-06,1422.071,3.42,19.04,-4.17,17.63,0.03,2.69,0.86,0.1,0.1,0.09,1.07
1981-01-07,1110.213,2.67,5.98,-7.44,40.73,1.15,1.97,0.82,0.06,0.06,0.04,1.06
1981-01-08,823.304,1.98,0.61,-10.85,68.79,6.12,1.45,0.77,0.0,0.0,0.0,1.06
1981-01-09,636.19,1.53,0.19,-6.92,49.85,1.07,0.99,0.76,0.04,0.04,0.03,1.05
1981-01-10,548.869,1.32,2.68,-3.08,33.21,0.0,0.69,0.88,0.01,0.01,0.0,1.06
1981-01-11,519.763,1.25,0.2,-3.28,29.95,0.65,1.3,0.86,0.01,0.01,0.01,1.06
1981-01-12,503.13,1.21,2.43,-4.22,55.5,3.62,1.32,0.8,0.01,0.01,0.0,1.06
1981-01-13,490.656,1.18,6.63,-4.83,34.55,0.34,1.41,0.86,0.02,0.02,0.01,1.06
1981-01-14,478.182,1.15,2.06,-6.71,61.16,4.19,1.73,0.82,0.01,0.01,0.0,1.06
1981-01-15,582.134,1.4,26.19,-2.85,34.85,0.75,2.9,0.86,0.07,0.07,0.05,1.06
1981-01-16,665.296,1.6,3.97,-5.54,40.51,0.53,2.31,0.79,0.13,0.13,0.11,1.06
1981-01-17,665.296,1.6,8.01,-0.79,35.73,0.49,2.55,0.83,0.12,0.12,0.1,1.07
1981-01-18,806.672,1.94,7.21,-1.96,25.34,0.04,2.0,0.87,0.05,0.05,0.04,1.07
1981-01-19,1022.893,2.46,13.45,-0.97,18.98,0.01,2.32,0.86,0.07,0.07,0.06,1.08
1981-01-20,1214.166,2.92,19.75,-3.15,25.82,0.17,1.76,0.9,0.03,0.03,0.02,1.08
1981-01-21,1027.051,2.47,0.73,-6.25,63.11,2.93,1.08,0.82,0.03,0.03,0.02,1.07
1981-01-22,781.723,1.88,0.0,-8.12,74.6,4.84,1.27,0.75,0.02,0.02,0.02,1.06
1981-01-23,619.557,1.49,0.0,-7.48,78.19,4.62,1.28,0.69,0.06,0.06,0.06,1.04
1981-01-24,523.921,1.26,0.04,-6.13,73.43,3.82,0.91,0.69,0.06,0.06,0.05,1.03
1981-01-25,478.182,1.15,0.34,-5.25,61.71,1.94,1.13,0.79,0.07,0.07,0.06,1.01
1981-01-26,465.707,1.12,2.72,-2.79,59.08,1.89,1.29,0.88,0.06,0.06,0.04,1.03
1981-01-27,457.391,1.1,0.01,-6.09,80.66,4.51,1.15,0.7,0.03,0.03,0.02,1.02
1981-01-28,440.759,1.06,0.0,-5.93,84.38,5.29,1.67,0.66,0.07,0.07,0.06,1.0
1981-01-29,428.285,1.03,0.0,-6.57,79.61,4.61,1.06,0.7,0.03,0.03,0.03,0.99
1981-01-30,415.81,1.0,0.0,-6.46,86.55,4.6,0.82,0.68,0.05,0.05,0.04,0.98
1981-01-31,403.336,0.97,0.0,-4.84,90.69,5.38,0.96,0.65,0.09,0.09,0.08,0.96
1981-02-01,395.02,0.95,0.0,-3.15,90.53,5.37,0.66,0.65,0.06,0.06,0.05,0.94
1981-02-02,390.862,0.94,0.0,-2.52,93.32,5.7,0.67,0.65,0.07,0.07,0.05,0.93
1981-02-03,411.652,0.99,4.54,-0.11,67.25,1.81,2.01,0.67,0.59,0.59,0.56,1.04
1981-02-04,590.45,1.42,16.97,-0.06,39.32,0.32,2.41,0.87,0.13,0.13,0.12,1.14
1981-02-05,860.727,2.07,7.32,-4.02,59.46,1.16,2.07,0.81,0.19,0.19,0.16,1.13
1981-02-06,819.146,1.97,9.43,-1.43,30.5,0.03,2.0,0.92,0.04,0.04,0.03,1.15
1981-02-07,977.154,2.35,4.13,2.15,39.03,0.04,1.53,0.91,0.05,0.05,0.03,1.14
1981-02-08,1110.213,2.67,0.03,2.08,77.85,3.73,1.2,0.83,0.05,0.05,0.04,1.11
1981-02-09,1031.209,2.48,0.0,1.67,95.57,4.96,1.33,0.7,0.12,0.12,0.1,1.06
1981-02-10,972.996,2.34,4.3,-0.95,42.14,0.33,1.9,0.82,0.22,0.22,0.19,1.12
1981-02-11,898.15,2.16,0.5,-4.78,96.48,4.24,0.95,0.79,0.12,0.12,0.08,1.06
1981-02-12,706.877,1.7,0.24,-7.04,109.99,5.97,1.27,0.69,0.14,0.14,0.08,1.0
1981-02-13,573.818,1.38,0.0,-7.19,128.19,8.33,1.71,0.59,0.15,0.15,0.06,0.94
1981-02-14,498.972,1.2,0.0,-6.17,130.18,8.26,1.19,0.56,0.12,0.12,0.04,0.92
1981-02-15,461.549,1.11,0.0,-4.79,130.52,8.13,0.99,0.55,0.12,0.12,0.04,0.91
1981-02-16,444.917,1.07,0.0,-4.02,132.73,8.08,1.31,0.57,0.18,0.18,0.07,0.88
1981-02-17,432.443,1.04,0.0,-5.63,78.65,2.66,1.52,0.71,0.25,0.25,0.17,0.82
1981-02-18,419.968,1.01,0.46,-6.25,79.97,1.61,1.32,0.78,0.34,0.33,0.22,0.84
1981-02-19,407.494,0.98,0.14,-6.99,84.72,3.08,1.36,0.78,0.11,0.11,0.06,0.82
1981-02-20,395.02,0.95,0.0,-6.5,98.03,4.02,0.98,0.72,0.13,0.12,0.05,0.79
1981-02-21,386.703,0.93,0.81,-6.33,85.93,1.14,0.99,0.78,0.24,0.23,0.12,0.9
1981-02-22,374.229,0.9,0.08,-6.52,125.52,6.21,1.09,0.72,0.12,0.11,0.07,0.86
1981-02-23,365.913,0.88,0.01,-5.17,115.15,5.38,0.9,0.75,0.1,0.1,0.03,0.83
1981-02-24,357.597,0.86,0.34,-3.87,127.48,6.15,1.02,0.74,0.14,0.13,0.02,0.88
1981-02-25,349.281,0.84,0.0,-4.03,121.67,4.85,1.36,0.72,0.17,0.16,0.08,0.83
1981-02-26,340.964,0.82,0.0,-3.33,114.53,4.48,0.85,0.71,0.17,0.16,0.05,0.8
1981-02-27,336.806,0.81,0.0,-3.75,142.78,6.33,1.23,0.62,0.29,0.27,0.14,0.75
1981-02-28,336.806,0.81,3.78,-1.74,67.02,0.57,1.44,0.76,0.43,0.42,0.34,1.01
1981-03-01,407.494,0.98,4.32,0.92,94.55,1.19,1.17,0.84,0.2,0.2,0.16,1.21
1981-03-02,528.079,1.27,3.01,1.04,94.24,1.96,1.17,0.84,0.2,0.2,0.15,1.19
1981-03-03,819.146,1.97,13.37,-0.18,56.22,0.2,1.18,0.89,0.14,0.14,0.11,1.29
1981-03-04,1230.798,2.96,8.66,-1.04,58.54,0.08,1.09,0.91,0.12,0.12,0.1,1.29
1981-03-05,1164.269,2.8,0.06,-0.74,127.7,4.52,1.19,0.77,0.26,0.26,0.19,1.14
1981-03-06,1047.842,2.52,3.44,0.88,75.4,0.18,1.54,0.77,0.48,0.48,0.42,1.21
1981-03-07,1309.802,3.15,0.62,4.75,162.36,7.06,1.5,0.7,0.5,0.5,0.37,1.02
1981-03-08,1858.672,4.47,7.24,5.29,49.88,0.07,1.88,0.76,0.58,0.58,0.51,1.26
1981-03-09,2494.861,6.0,0.44,7.0,126.1,3.79,1.83,0.72,1.04,1.04,0.84,0.8
1981-03-10,2673.66,6.43,3.63,7.26,73.34,0.28,1.46,0.81,0.75,0.75,0.53,1.09
1981-03-11,3388.853,8.15,4.0,9.93,69.74,0.29,2.18,0.66,1.6,1.6,1.32,0.94
1981-03-12,5388.9,12.96,26.33,5.74,39.33,0.22,1.95,0.88,0.34,0.34,0.28,1.31
1981-03-13,4798.45,11.54,7.92,2.91,107.15,2.03,1.99,0.82,0.89,0.89,0.75,1.29
