date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,1.622,0.61,0.35,4.99,42.42,4.98,3.23,0.39,2.23,0.94,0.24,0.37
1981-01-02,1.595,0.6,3.15,3.25,51.07,6.35,4.2,0.49,1.84,0.76,0.28,0.84
1981-01-03,2.047,0.77,8.65,3.78,42.82,6.12,3.25,0.6,1.14,0.98,0.71,0.98
1981-01-04,3.19,1.2,13.33,3.79,26.66,3.12,2.42,0.72,0.92,0.91,0.56,1.01
1981-01-05,3.402,1.28,3.16,-1.43,32.31,2.97,2.95,0.54,1.16,1.16,0.61,0.93
1981-01-06,2.711,1.02,9.38,-3.25,10.98,0.0,2.37,0.78,0.32,0.32,0.27,0.86
1981-01-07,2.366,0.89,1.39,-4.17,38.47,4.67,2.21,0.55,0.27,0.26,0.11,0.82
1981-01-08,2.18,0.82,0.03,-4.96,50.91,6.82,2.87,0.41,0.31,0.31,0.06,0.76
1981-01-09,2.1,0.79,0.0,-7.15,52.43,6.42,0.62,0.65,0.08,0.08,0.0,0.76
1981-01-10,2.047,0.77,0.42,-3.53,36.3,0.07,0.44,0.64,0.17,0.16,0.05,0.78
1981-01-11,2.02,0.76,0.23,-1.52,45.7,1.47,0.24,0.73,0.08,0.07,0.03,0.77
1981-01-12,1.994,0.75,0.0,-4.19,50.4,6.61,0.57,0.74,0.05,0.04,0.02,0.75
1981-01-13,1.967,0.74,1.26,-2.14,40.6,0.08,1.42,0.65,0.45,0.41,0.28,0.78
1981-01-14,1.967,0.74,0.21,-0.94,52.85,5.23,3.34,0.4,0.73,0.63,0.31,0.65
1981-01-15,2.073,0.78,10.77,-1.92,32.52,2.81,1.88,0.67,0.36,0.33,0.25,0.91
1981-01-16,2.1,0.79,2.08,-2.04,59.05,6.77,2.71,0.5,0.46,0.44,0.2,0.86
1981-01-17,2.047,0.77,3.77,-1.48,56.73,5.73,0.96,0.74,0.2,0.2,0.12,0.91
1981-01-18,2.1,0.79,1.73,-0.53,57.72,6.17,1.74,0.68,0.2,0.19,0.12,0.89
1981-01-19,2.313,0.87,3.87,0.38,35.06,1.42,1.48,0.7,0.35,0.35,0.19,0.9
1981-01-20,2.977,1.12,11.78,-0.03,28.57,2.44,2.22,0.74,0.38,0.38,0.21,0.96
1981-01-21,3.216,1.21,0.29,0.06,68.24,7.08,3.37,0.4,1.01,1.01,0.33,0.72
1981-01-22,2.924,1.1,0.0,0.24,71.63,7.35,2.2,0.38,0.55,0.53,0.07,0.66
1981-01-23,2.738,1.03,0.0,-1.35,69.19,7.05,1.04,0.51,0.33,0.27,0.02,0.63
1981-01-24,2.605,0.98,0.0,1.3,74.25,7.39,1.04,0.44,0.47,0.35,0.02,0.61
1981-01-25,2.844,1.07,0.0,2.68,70.08,6.0,2.63,0.41,1.2,0.94,0.42,0.42
1981-01-26,3.11,1.17,0.03,2.99,65.4,7.26,3.27,0.44,1.33,0.83,0.18,0.32
1981-01-27,3.004,1.13,0.0,0.43,79.84,7.48,1.56,0.4,0.83,0.44,0.03,0.29
1981-01-28,2.765,1.04,0.0,-0.4,75.14,6.87,1.56,0.53,0.61,0.28,0.02,0.28
1981-01-29,2.552,0.96,0.0,-1.73,84.93,7.71,0.86,0.58,0.46,0.18,0.0,0.28
1981-01-30,2.419,0.91,0.0,0.5,91.52,7.85,0.91,0.42,0.72,0.25,0.01,0.27
1981-01-31,2.472,0.93,0.0,2.72,95.3,7.88,1.04,0.43,0.91,0.3,0.02,0.26
1981-02-01,2.605,0.98,0.0,3.75,95.83,7.93,1.11,0.44,1.02,0.33,0.04,0.24
1981-02-02,2.871,1.08,0.0,5.34,98.01,7.74,1.56,0.41,1.53,0.54,0.09,0.19
1981-02-03,3.057,1.15,1.4,3.4,69.78,3.04,0.98,0.53,1.14,0.59,0.3,0.63
1981-02-04,2.924,1.1,2.97,1.4,45.51,2.53,1.49,0.81,0.43,0.34,0.26,0.87
1981-02-05,2.685,1.01,1.92,-0.3,87.77,7.63,2.41,0.53,1.23,0.89,0.58,0.75
1981-02-06,2.525,0.95,1.78,3.26,77.99,7.7,2.72,0.56,1.08,0.66,0.38,0.75
1981-02-07,2.738,1.03,0.32,6.73,68.5,5.83,2.41,0.55,1.63,1.04,0.42,0.47
1981-02-08,3.137,1.18,0.0,7.02,107.97,7.98,1.95,0.5,1.79,0.93,0.19,0.29
1981-02-09,3.216,1.21,0.0,3.31,101.69,3.8,0.52,0.66,0.77,0.39,0.07,0.23
1981-02-10,2.977,1.12,0.6,2.75,52.02,0.26,1.66,0.69,1.11,0.59,0.26,0.39
1981-02-11,2.685,1.01,0.0,0.08,112.04,7.56,2.58,0.45,1.62,0.66,0.21,0.18
1981-02-12,2.446,0.92,0.0,-2.51,122.65,8.23,1.43,0.47,1.14,0.33,0.0,0.18
1981-02-13,2.259,0.85,0.41,-2.96,112.58,4.71,1.12,0.56,0.95,0.3,0.01,0.42
1981-02-14,2.18,0.82,0.0,-1.6,120.41,8.03,1.68,0.56,0.76,0.4,0.26,0.19
1981-02-15,2.1,0.79,0.0,-2.49,110.11,4.71,0.71,0.68,0.65,0.2,0.02,0.18
1981-02-16,2.047,0.77,0.0,-2.89,112.86,5.01,0.35,0.67,0.55,0.16,0.0,0.18
1981-02-17,1.994,0.75,0.0,-3.35,96.27,1.65,0.77,0.68,0.8,0.28,0.07,0.15
1981-02-18,1.94,0.73,2.01,-3.73,74.56,0.16,1.14,0.79,0.65,0.29,0.16,0.77
1981-02-19,1.887,0.71,0.15,-4.3,107.29,3.83,0.64,0.68,0.2,0.17,0.1,0.71
1981-02-20,1.834,0.69,0.0,-3.59,130.63,6.28,0.81,0.61,0.39,0.26,0.16,0.57
1981-02-21,1.781,0.67,0.6,-3.02,74.08,0.19,0.79,0.74,0.51,0.3,0.16,0.66
1981-02-22,1.728,0.65,0.03,-2.02,123.18,6.57,0.53,0.6,0.44,0.3,0.2,0.49
1981-02-23,1.701,0.64,0.0,-0.62,115.24,4.32,0.78,0.61,0.69,0.29,0.1,0.4
1981-02-24,1.648,0.62,0.0,-0.54,134.1,8.25,1.08,0.55,0.93,0.34,0.1,0.3
1981-02-25,1.595,0.6,0.0,0.84,146.34,7.34,1.07,0.56,1.17,0.39,0.08,0.24
1981-02-26,1.542,0.58,0.0,0.15,126.72,4.08,0.9,0.64,1.1,0.4,0.11,0.17
1981-02-27,1.515,0.57,0.0,-1.36,117.18,1.82,1.19,0.59,1.28,0.54,0.22,0.07
1981-02-28,1.462,0.55,0.0,-2.58,82.49,0.11,1.33,0.66,1.01,0.39,0.14,0.03
1981-03-01,1.435,0.54,0.64,-1.42,105.73,0.51,0.81,0.7,1.03,0.49,0.26,0.34
