date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.152,1.26,2.38,1.66,24.52,0.17,2.91,0.71,0.67,0.67,0.67,1.29
1981-01-02,0.183,1.52,7.16,0.8,16.55,0.0,2.45,0.81,0.17,0.17,0.17,1.35
1981-01-03,0.507,4.21,13.19,5.16,20.8,0.29,4.74,0.69,1.44,1.44,1.44,1.34
1981-01-04,1.637,13.6,23.55,1.91,12.77,0.05,2.49,0.89,0.0,0.0,0.0,1.35
1981-01-05,1.275,10.59,2.87,-1.51,35.54,0.53,2.71,0.74,0.45,0.45,0.45,1.32
1981-01-06,0.749,6.22,10.8,-1.05,16.43,0.0,2.65,0.81,0.12,0.12,0.12,1.35
1981-01-07,0.56,4.65,3.82,-4.05,37.25,0.55,1.37,0.79,0.01,0.01,0.01,1.35
1981-01-08,0.389,3.23,0.55,-7.93,77.52,7.26,1.02,0.79,0.0,0.0,0.0,1.35
1981-01-09,0.262,2.18,0.0,-4.91,44.26,0.81,0.81,0.69,0.0,0.0,0.0,1.35
1981-01-10,0.188,1.56,2.37,-1.75,29.42,0.0,0.59,0.87,0.0,0.0,0.0,1.35
1981-01-11,0.173,1.44,0.22,-1.64,10.29,0.55,0.96,0.89,0.0,0.0,0.0,1.35
1981-01-12,0.168,1.4,3.83,-1.84,35.11,2.75,1.03,0.81,0.0,0.0,0.0,1.35
1981-01-13,0.164,1.36,10.12,-2.38,10.33,0.01,1.01,0.91,0.0,0.0,0.0,1.35
1981-01-14,0.159,1.32,2.85,-4.65,59.98,4.9,1.23,0.84,0.0,0.0,0.0,1.35
1981-01-15,0.177,1.47,22.17,-0.2,32.21,0.1,2.45,0.86,0.02,0.02,0.02,1.35
1981-01-16,0.199,1.65,1.84,-2.44,44.5,1.16,2.2,0.71,0.12,0.12,0.12,1.33
1981-01-17,0.219,1.82,5.6,2.29,39.44,0.85,3.16,0.77,0.31,0.31,0.31,1.35
1981-01-18,0.308,2.56,3.34,0.97,16.07,0.0,1.96,0.82,0.03,0.03,0.03,1.35
1981-01-19,0.479,3.98,12.17,1.79,14.98,0.0,2.74,0.83,0.12,0.12,0.12,1.35
1981-01-20,0.601,4.99,14.08,-0.52,18.32,0.01,1.21,0.9,0.0,0.0,0.0,1.35
1981-01-21,0.48,3.99,0.72,-3.62,40.24,1.33,0.47,0.84,0.0,0.0,0.0,1.35
1981-01-22,0.344,2.86,0.0,-5.74,35.43,1.91,0.9,0.84,0.0,0.0,0.0,1.35
1981-01-23,0.25,2.08,0.0,-6.12,54.22,1.64,0.93,0.77,0.0,0.0,0.0,1.35
1981-01-24,0.19,1.58,0.0,-4.73,52.72,2.42,0.53,0.74,0.0,0.0,0.0,1.35
1981-01-25,0.165,1.37,0.25,-3.73,43.16,1.37,0.92,0.84,0.0,0.0,0.0,1.35
1981-01-26,0.162,1.35,0.77,0.07,40.98,0.79,0.72,0.9,0.0,0.0,0.0,1.35
1981-01-27,0.158,1.31,0.0,-2.98,51.23,2.9,0.99,0.8,0.0,0.0,0.0,1.35
1981-01-28,0.153,1.27,0.02,-4.95,59.73,4.5,1.37,0.74,0.0,0.0,0.0,1.35
1981-01-29,0.147,1.22,0.0,-4.47,59.14,3.74,0.89,0.75,0.0,0.0,0.0,1.35
1981-01-30,0.142,1.18,0.0,-4.42,69.06,4.17,0.69,0.76,0.0,0.0,0.0,1.35
1981-01-31,0.137,1.14,0.0,-3.41,69.56,4.2,0.66,0.71,0.0,0.0,0.0,1.35
1981-02-01,0.134,1.11,0.0,-2.1,79.89,5.36,0.41,0.68,0.0,0.0,0.0,1.35
1981-02-02,0.13,1.08,0.0,-1.19,81.52,4.51,0.34,0.69,0.0,0.0,0.0,1.35
1981-02-03,0.129,1.07,3.03,0.5,63.54,2.36,2.11,0.74,0.36,0.36,0.36,1.32
1981-02-04,0.183,1.52,14.49,1.75,39.53,0.37,2.55,0.88,0.06,0.06,0.06,1.35
1981-02-05,0.301,2.5,4.87,-0.88,51.01,1.13,2.14,0.75,0.23,0.23,0.23,1.35
1981-02-06,0.289,2.4,4.32,0.75,17.68,0.0,2.09,0.9,0.0,0.0,0.0,1.35
1981-02-07,0.372,3.09,1.33,2.99,28.98,0.0,1.44,0.92,0.0,0.0,0.0,1.35
1981-02-08,0.44,3.66,0.0,3.28,68.83,4.09,0.78,0.89,0.0,0.0,0.0,1.35
1981-02-09,0.46,3.82,0.0,2.89,61.18,4.44,1.02,0.75,0.0,0.0,0.0,1.35
1981-02-10,0.469,3.9,4.18,0.76,31.89,0.41,1.59,0.84,0.03,0.03,0.03,1.35
1981-02-11,0.454,3.77,0.63,-1.35,75.55,2.04,0.92,0.8,0.05,0.05,0.05,1.34
1981-02-12,0.329,2.73,0.92,-3.36,75.57,5.06,1.27,0.72,0.0,0.0,0.0,1.34
1981-02-13,0.225,1.87,0.0,-4.63,121.37,9.16,1.43,0.65,0.0,0.0,0.0,1.34
1981-02-14,0.173,1.44,0.0,-4.35,122.14,8.38,0.83,0.64,0.0,0.0,0.0,1.34
