date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,2.638,0.37,1.7,-7.59,62.03,3.57,4.45,0.58,0.36,0.36,0.34,0.4
1981-01-02,2.638,0.37,3.54,-9.02,57.34,2.63,4.21,0.74,0.05,0.05,0.04,0.42
1981-01-03,2.78,0.39,7.74,-2.34,40.63,0.79,3.85,0.68,0.38,0.38,0.37,0.42
1981-01-04,2.852,0.4,8.58,-6.89,31.77,0.11,3.26,0.86,0.04,0.04,0.03,0.42
1981-01-05,2.709,0.38,9.09,-15.37,31.72,0.0,3.56,0.8,0.09,0.09,0.09,0.42
1981-01-06,2.638,0.37,14.6,-14.5,25.07,0.0,2.21,0.9,0.0,0.0,0.0,0.42
1981-01-07,2.638,0.37,3.91,-18.27,47.63,0.38,3.54,0.77,0.1,0.1,0.09,0.42
1981-01-08,2.566,0.36,0.0,-19.27,82.01,6.85,4.62,0.63,0.02,0.02,0.01,0.42
1981-01-09,2.495,0.35,0.0,-14.14,54.03,0.8,3.55,0.71,0.19,0.19,0.18,0.38
1981-01-10,2.424,0.34,0.03,-8.67,47.56,0.0,1.02,0.74,0.08,0.08,0.07,0.36
1981-01-11,2.353,0.33,0.0,-10.13,74.61,3.81,0.57,0.79,0.01,0.01,0.0,0.36
1981-01-12,2.353,0.33,0.0,-13.37,92.42,7.1,1.93,0.66,0.0,0.0,0.0,0.36
1981-01-13,2.281,0.32,0.04,-12.45,46.23,0.05,3.3,0.76,0.25,0.25,0.24,0.31
1981-01-14,2.21,0.31,0.0,-13.44,79.68,6.45,3.51,0.61,0.05,0.05,0.05,0.3
1981-01-15,2.21,0.31,4.42,-9.56,47.09,0.9,3.92,0.66,0.45,0.45,0.44,0.41
1981-01-16,2.139,0.3,2.0,-13.87,74.56,3.97,3.02,0.62,0.02,0.02,0.01,0.42
1981-01-17,2.139,0.3,0.91,-9.2,81.99,4.31,2.54,0.67,0.01,0.01,0.0,0.42
1981-01-18,2.067,0.29,0.93,-11.36,54.89,0.88,2.05,0.76,0.03,0.03,0.02,0.42
1981-01-19,2.067,0.29,4.91,-8.19,41.44,0.03,1.91,0.71,0.1,0.1,0.09,0.42
1981-01-20,1.996,0.28,10.02,-11.18,48.66,0.14,2.81,0.8,0.07,0.07,0.06,0.42
1981-01-21,1.996,0.28,0.91,-14.75,100.67,6.94,3.82,0.69,0.02,0.02,0.01,0.42
1981-01-22,1.996,0.28,0.0,-15.89,109.33,7.57,2.2,0.57,0.01,0.01,0.0,0.42
1981-01-23,1.925,0.27,0.0,-11.36,109.34,7.44,2.12,0.32,0.02,0.02,0.0,0.42
1981-01-24,1.854,0.26,0.0,-8.89,107.9,7.48,1.64,0.36,0.05,0.05,0.04,0.41
1981-01-25,1.854,0.26,0.0,-7.58,105.72,6.62,2.58,0.4,0.17,0.17,0.15,0.39
1981-01-26,1.782,0.25,0.01,-9.52,73.13,3.37,3.04,0.6,0.22,0.22,0.21,0.34
1981-01-27,1.782,0.25,0.0,-13.36,113.72,7.55,2.23,0.34,0.14,0.14,0.13,0.33
1981-01-28,1.711,0.24,0.0,-10.54,82.02,4.21,4.06,0.51,0.45,0.45,0.44,0.26
1981-01-29,1.711,0.24,0.0,-13.67,119.01,7.61,1.85,0.38,0.09,0.09,0.08,0.25
1981-01-30,1.711,0.24,0.0,-11.28,117.92,7.64,1.32,0.43,0.06,0.06,0.05,0.25
1981-01-31,1.64,0.23,0.0,-8.71,117.31,7.68,1.29,0.41,0.07,0.07,0.06,0.25
1981-02-01,1.64,0.23,0.0,-6.08,118.64,7.7,0.72,0.44,0.05,0.05,0.04,0.24
1981-02-02,1.64,0.23,0.0,-6.97,122.0,7.72,1.39,0.43,0.13,0.13,0.11,0.23
1981-02-03,1.568,0.22,0.0,-6.2,90.94,3.73,2.06,0.5,0.44,0.44,0.42,0.18
1981-02-04,1.568,0.22,1.54,-8.08,62.32,0.74,2.53,0.86,0.27,0.27,0.26,0.38
1981-02-05,1.497,0.21,1.48,-14.46,93.44,3.69,2.46,0.8,0.01,0.01,0.0,0.42
1981-02-06,1.497,0.21,4.11,-9.21,80.68,1.38,3.69,0.89,0.04,0.04,0.02,0.43
1981-02-07,1.568,0.22,0.65,-2.27,52.84,1.0,2.26,0.85,0.04,0.04,0.03,0.43
1981-02-08,1.64,0.23,0.0,-3.13,135.23,8.14,1.96,0.51,0.03,0.03,0.01,0.42
1981-02-09,1.782,0.25,0.0,-3.19,136.15,8.22,2.21,0.45,0.02,0.02,0.0,0.42
1981-02-10,1.782,0.25,1.07,-6.61,76.15,0.7,2.56,0.74,0.32,0.32,0.31,0.41
1981-02-11,1.711,0.24,0.0,-14.15,134.54,7.8,2.18,0.54,0.02,0.02,0.0,0.41
1981-02-12,1.711,0.24,0.0,-17.68,150.14,8.3,2.26,0.44,0.03,0.03,0.01,0.41
