date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.429,0.27,2.19,-6.36,64.28,4.16,4.19,0.57,0.33,0.33,0.25,0.4
1981-01-02,0.413,0.26,3.62,-8.34,58.85,2.84,3.2,0.73,0.05,0.05,0.0,0.4
1981-01-03,0.429,0.27,5.62,-3.01,39.42,0.64,2.53,0.72,0.13,0.13,0.08,0.4
1981-01-04,0.445,0.28,7.44,-6.42,30.58,0.04,2.51,0.84,0.04,0.04,0.01,0.4
1981-01-05,0.445,0.28,8.72,-14.61,30.39,0.0,2.72,0.79,0.07,0.07,0.04,0.4
1981-01-06,0.461,0.29,13.1,-13.8,24.31,0.0,1.74,0.89,0.01,0.01,0.0,0.4
1981-01-07,0.461,0.29,2.97,-17.41,49.49,0.31,3.53,0.74,0.17,0.17,0.12,0.4
1981-01-08,0.445,0.28,0.0,-18.3,79.57,7.38,4.2,0.63,0.03,0.03,0.0,0.4
1981-01-09,0.429,0.27,0.0,-13.3,53.47,0.45,3.24,0.71,0.22,0.22,0.18,0.36
1981-01-10,0.397,0.25,0.04,-7.93,45.9,0.0,0.94,0.71,0.12,0.12,0.07,0.35
1981-01-11,0.381,0.24,0.0,-9.39,71.06,4.0,0.55,0.77,0.03,0.03,0.0,0.35
1981-01-12,0.365,0.23,0.01,-12.65,90.32,7.73,1.89,0.72,0.02,0.02,0.0,0.35
1981-01-13,0.35,0.22,0.06,-11.55,45.56,0.03,3.44,0.78,0.26,0.26,0.21,0.3
1981-01-14,0.334,0.21,0.0,-12.12,78.07,6.96,3.28,0.6,0.04,0.04,0.01,0.29
1981-01-15,0.334,0.21,4.16,-8.81,47.32,1.1,3.44,0.64,0.42,0.42,0.36,0.4
1981-01-16,0.334,0.21,2.12,-13.08,71.11,4.65,2.46,0.62,0.04,0.04,0.0,0.4
1981-01-17,0.318,0.2,0.86,-8.69,77.08,4.41,2.23,0.66,0.05,0.05,0.0,0.4
1981-01-18,0.302,0.19,0.86,-10.3,52.51,0.62,1.67,0.74,0.06,0.06,0.01,0.4
1981-01-19,0.302,0.19,5.89,-7.49,41.01,0.02,1.79,0.7,0.14,0.14,0.1,0.4
1981-01-20,0.318,0.2,9.81,-10.42,48.25,0.09,2.6,0.78,0.12,0.12,0.07,0.4
1981-01-21,0.318,0.2,0.73,-13.6,98.9,7.46,3.51,0.65,0.05,0.05,0.0,0.4
1981-01-22,0.318,0.2,0.0,-13.89,106.55,8.36,2.35,0.51,0.05,0.05,0.0,0.4
1981-01-23,0.302,0.19,0.0,-9.08,106.43,8.12,2.64,0.31,0.07,0.07,0.0,0.4
1981-01-24,0.286,0.18,0.0,-7.75,105.6,8.17,1.22,0.36,0.05,0.05,0.0,0.4
1981-01-25,0.27,0.17,0.0,-6.92,104.55,7.38,2.14,0.41,0.09,0.09,0.02,0.4
1981-01-26,0.254,0.16,0.02,-8.49,67.86,3.05,2.53,0.6,0.23,0.23,0.16,0.36
1981-01-27,0.238,0.15,0.0,-12.04,111.34,8.25,1.6,0.36,0.06,0.06,0.01,0.36
1981-01-28,0.222,0.14,0.0,-9.25,72.97,3.69,3.98,0.52,0.51,0.51,0.45,0.26
1981-01-29,0.222,0.14,0.0,-12.04,116.73,8.33,2.22,0.38,0.13,0.13,0.07,0.25
1981-01-30,0.207,0.13,0.0,-9.93,116.13,8.36,1.15,0.42,0.07,0.07,0.02,0.25
1981-01-31,0.191,0.12,0.0,-6.91,115.39,8.4,1.34,0.4,0.09,0.09,0.03,0.25
1981-02-01,0.191,0.12,0.0,-4.43,116.91,8.42,0.76,0.42,0.08,0.08,0.02,0.25
1981-02-02,0.175,0.11,0.0,-4.9,120.3,8.44,1.75,0.42,0.19,0.19,0.1,0.24
1981-02-03,0.175,0.11,0.0,-5.17,90.46,4.16,2.24,0.5,0.48,0.48,0.39,0.18
1981-02-04,0.159,0.1,1.63,-7.38,60.02,0.69,2.08,0.84,0.29,0.29,0.23,0.37
1981-02-05,0.159,0.1,1.63,-13.64,84.25,3.51,1.97,0.79,0.06,0.06,0.0,0.4
1981-02-06,0.159,0.1,4.8,-8.35,87.38,1.78,3.23,0.82,0.11,0.11,0.02,0.41
1981-02-07,0.191,0.12,0.8,-1.58,55.91,0.91,1.61,0.8,0.08,0.08,0.01,0.41
1981-02-08,0.222,0.14,0.0,-2.38,133.07,9.0,1.36,0.53,0.09,0.09,0.0,0.41
1981-02-09,0.27,0.17,0.0,-2.17,134.77,9.05,1.93,0.44,0.1,0.1,0.0,0.41
1981-02-10,0.286,0.18,1.18,-6.11,73.16,1.05,2.42,0.73,0.3,0.3,0.23,0.4
1981-02-11,0.27,0.17,0.0,-12.57,132.53,8.43,2.21,0.49,0.08,0.08,0.0,0.4
1981-02-12,0.254,0.16,0.0,-15.64,147.4,9.13,2.43,0.42,0.08,0.08,0.0,0.4
1981-02-13,0.238,0.15,0.0,-15.65,146.89,9.15,1.89,0.49,0.07,0.07,0.01,0.4
1981-02-14,0.222,0.14,0.0,-11.91,146.96,9.25,2.37,0.44,0.13,0.13,0.05,0.4
1981-02-15,0.222,0.14,0.0,-8.96,145.53,9.25,2.37,0.43,0.18,0.18,0.09,0.38
1981-02-16,0.207,0.13,0.0,-8.35,153.29,9.16,1.87,0.4,0.21,0.21,0.11,0.36
1981-02-17,0.207,0.13,0.0,-11.68,153.72,9.14,1.35,0.57,0.13,0.13,0.05,0.35
1981-02-18,0.191,0.12,0.08,-13.59,149.91,8.33,1.48,0.87,0.11,0.11,0.04,0.36
1981-02-19,0.191,0.12,0.0,-15.32,150.29,9.16,1.01,0.84,0.07,0.07,0.02,0.36
1981-02-20,0.175,0.11,0.0,-12.91,159.03,9.58,1.25,0.65,0.12,0.12,0.05,0.35
1981-02-21,0.175,0.11,2.18,-12.31,103.37,2.45,2.03,0.91,0.19,0.19,0.13,0.4
1981-02-22,0.175,0.11,0.17,-12.18,165.37,9.3,1.15,0.66,0.08,0.08,0.0,0.41
1981-02-23,0.159,0.1,0.0,-12.01,158.86,7.55,1.12,0.74,0.09,0.09,0.0,0.41
