date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.406,0.51,4.38,-2.91,33.43,0.21,3.5,0.63,0.77,0.77,0.77,1.09
1981-01-02,0.398,0.5,11.87,-5.57,20.68,0.0,2.09,0.88,0.0,0.0,0.0,1.11
1981-01-03,0.429,0.54,14.16,-1.33,44.09,0.15,2.74,0.91,0.0,0.0,0.0,1.11
1981-01-04,0.716,0.9,36.57,-2.61,1.65,0.0,2.85,0.93,0.0,0.0,0.0,1.11
1981-01-05,0.851,1.07,7.55,-7.86,19.03,0.0,2.83,0.79,0.1,0.1,0.1,1.11
1981-01-06,0.676,0.85,20.84,-7.75,6.23,0.0,2.38,0.84,0.0,0.0,0.0,1.11
1981-01-07,0.557,0.7,9.36,-10.92,38.23,0.0,1.97,0.79,0.04,0.04,0.04,1.11
1981-01-08,0.469,0.59,1.11,-15.25,70.44,4.28,1.58,0.88,0.0,0.0,0.0,1.11
1981-01-09,0.406,0.51,0.26,-9.89,51.59,0.0,1.06,0.81,0.01,0.01,0.01,1.11
1981-01-10,0.366,0.46,0.29,-4.59,48.42,0.0,0.65,0.84,0.0,0.0,0.0,1.11
1981-01-11,0.35,0.44,0.0,-6.21,85.84,0.5,0.46,0.78,0.01,0.01,0.01,1.11
1981-01-12,0.334,0.42,0.13,-8.11,81.29,4.6,1.13,0.72,0.0,0.0,0.0,1.11
1981-01-13,0.318,0.4,5.33,-7.88,40.63,0.0,1.21,0.9,0.0,0.0,0.0,1.11
1981-01-14,0.302,0.38,0.42,-9.63,68.79,5.21,1.66,0.7,0.0,0.0,0.0,1.11
1981-01-15,0.286,0.36,22.64,-5.69,33.23,0.11,2.79,0.81,0.06,0.06,0.06,1.11
1981-01-16,0.278,0.35,4.74,-9.37,41.77,0.07,2.36,0.69,0.23,0.23,0.23,1.11
1981-01-17,0.262,0.33,4.53,-5.06,46.59,1.26,1.95,0.87,0.0,0.0,0.0,1.11
1981-01-18,0.255,0.32,8.09,-4.97,15.03,0.0,1.53,0.86,0.0,0.0,0.0,1.11
1981-01-19,0.247,0.31,14.0,-5.06,16.95,0.0,2.17,0.87,0.0,0.0,0.0,1.11
1981-01-20,0.231,0.29,27.1,-6.53,20.08,0.0,1.73,0.91,0.0,0.0,0.0,1.11
1981-01-21,0.223,0.28,0.62,-10.22,58.76,2.99,1.38,0.89,0.0,0.0,0.0,1.11
1981-01-22,0.215,0.27,0.0,-11.25,109.65,6.52,1.03,0.72,0.0,0.0,0.0,1.11
1981-01-23,0.207,0.26,0.0,-9.84,103.22,6.55,0.9,0.69,0.0,0.0,0.0,1.11
1981-01-24,0.199,0.25,0.0,-6.85,72.11,1.26,0.3,0.6,0.06,0.06,0.06,1.09
