date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.63,0.67,1.38,-0.73,40.07,3.01,6.49,0.49,2.03,1.93,1.56,0.74
1981-01-02,0.677,0.72,8.44,-2.97,38.63,3.62,8.49,0.68,1.04,0.95,0.72,1.03
1981-01-03,1.138,1.21,23.68,0.66,41.03,3.81,7.78,0.65,1.28,1.28,1.15,1.04
1981-01-04,2.079,2.21,33.32,-1.61,15.46,1.72,5.36,0.84,0.22,0.22,0.16,1.04
1981-01-05,2.239,2.38,7.98,-7.9,18.86,1.52,6.25,0.7,0.63,0.62,0.54,1.04
1981-01-06,1.788,1.9,19.3,-7.8,9.27,0.0,6.91,0.84,0.32,0.32,0.32,1.04
1981-01-07,1.411,1.5,4.45,-10.42,20.15,2.55,4.13,0.71,0.04,0.04,0.04,1.04
1981-01-08,1.12,1.19,0.1,-10.55,51.09,6.23,3.66,0.52,0.1,0.1,0.1,1.0
1981-01-09,0.894,0.95,0.0,-9.47,50.98,4.74,1.08,0.71,0.0,0.0,0.0,1.0
1981-01-10,0.781,0.83,1.06,-3.95,38.49,0.05,1.15,0.67,0.15,0.15,0.15,1.0
1981-01-11,0.734,0.78,0.88,-4.83,48.1,1.12,0.58,0.82,0.0,0.0,0.0,1.02
1981-01-12,0.715,0.76,0.0,-7.64,59.13,5.98,1.39,0.77,0.0,0.0,0.0,1.02
1981-01-13,0.696,0.74,2.78,-7.14,51.89,0.45,2.66,0.74,0.26,0.26,0.26,1.02
1981-01-14,0.677,0.72,0.5,-6.43,63.8,4.95,7.27,0.56,0.86,0.86,0.86,0.79
1981-01-15,0.687,0.73,24.01,-6.66,24.41,1.52,4.68,0.86,0.03,0.03,0.03,1.04
1981-01-16,0.687,0.73,5.27,-8.36,43.63,3.85,5.69,0.7,0.19,0.19,0.19,1.04
1981-01-17,0.677,0.72,9.64,-5.07,46.75,3.31,2.41,0.87,0.0,0.0,0.0,1.04
1981-01-18,0.696,0.74,4.81,-4.35,43.9,3.5,4.16,0.77,0.0,0.0,0.0,1.04
1981-01-19,0.79,0.84,8.34,-2.91,26.51,0.76,4.55,0.77,0.28,0.28,0.27,1.03
1981-01-20,0.979,1.04,24.53,-5.02,23.82,1.37,5.67,0.83,0.07,0.07,0.07,1.04
1981-01-21,1.054,1.12,0.78,-5.55,69.84,5.76,5.14,0.52,0.53,0.53,0.49,0.92
1981-01-22,1.007,1.07,0.0,-2.45,80.06,6.95,3.85,0.34,0.42,0.42,0.35,0.77
1981-01-23,0.95,1.01,0.0,-2.94,81.19,6.78,1.24,0.42,0.06,0.05,0.01,0.76
1981-01-24,0.922,0.98,0.0,0.64,82.06,6.98,1.45,0.35,0.09,0.07,0.0,0.76
1981-01-25,1.054,1.12,0.0,0.42,80.28,5.43,4.68,0.35,1.56,1.48,1.4,0.26
1981-01-26,1.157,1.23,0.3,-1.39,61.32,4.62,5.2,0.53,0.94,0.83,0.7,0.33
1981-01-27,1.129,1.2,0.0,-2.16,88.77,7.2,3.46,0.33,0.51,0.41,0.28,0.22
1981-01-28,1.044,1.11,0.0,-1.66,89.65,6.88,2.8,0.42,0.28,0.2,0.08,0.21
