date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,80.576,0.87,1.46,-4.25,43.31,0.41,3.54,0.67,0.55,0.55,0.52,0.69
1981-01-02,81.503,0.88,6.44,-4.81,28.36,0.01,3.1,0.82,0.13,0.13,0.11,0.75
1981-01-03,129.663,1.4,26.57,-1.4,33.2,0.13,3.87,0.78,0.32,0.32,0.3,0.79
1981-01-04,344.534,3.72,41.16,-2.65,15.56,0.07,4.38,0.85,0.14,0.14,0.11,0.79
1981-01-05,335.272,3.62,7.08,-8.5,34.63,0.62,3.99,0.79,0.21,0.21,0.17,0.78
1981-01-06,238.025,2.57,20.83,-7.6,9.68,0.0,4.65,0.84,0.12,0.12,0.11,0.77
1981-01-07,197.273,2.13,3.94,-10.88,33.24,1.04,3.2,0.8,0.09,0.09,0.06,0.74
1981-01-08,158.374,1.71,0.14,-11.82,66.12,5.46,1.47,0.68,0.04,0.04,0.02,0.73
1981-01-09,127.811,1.38,0.0,-7.96,65.18,4.62,1.28,0.69,0.03,0.03,0.02,0.72
1981-01-10,106.509,1.15,3.05,-5.06,35.77,0.0,0.85,0.8,0.03,0.03,0.03,0.73
1981-01-11,95.395,1.03,0.14,-4.91,51.78,1.84,2.21,0.74,0.04,0.04,0.03,0.72
1981-01-12,89.838,0.97,3.9,-5.89,62.43,1.37,2.76,0.65,0.3,0.3,0.28,0.73
1981-01-13,87.986,0.95,7.26,-7.74,55.07,1.22,2.4,0.83,0.08,0.08,0.03,0.74
1981-01-14,86.133,0.93,0.91,-8.73,76.43,3.21,2.55,0.77,0.05,0.05,0.01,0.73
1981-01-15,112.066,1.21,36.37,-6.24,27.75,0.12,4.5,0.87,0.14,0.14,0.12,0.74
1981-01-16,135.22,1.46,5.43,-8.47,47.56,0.76,3.36,0.81,0.12,0.12,0.08,0.74
1981-01-17,134.294,1.45,14.58,-4.39,34.94,0.12,2.82,0.88,0.09,0.09,0.05,0.74
1981-01-18,163.005,1.76,9.61,-5.32,31.01,0.04,3.06,0.89,0.07,0.07,0.06,0.75
1981-01-19,190.79,2.06,13.26,-3.81,25.42,0.0,4.0,0.88,0.09,0.09,0.08,0.75
1981-01-20,234.32,2.53,28.94,-5.84,28.1,0.79,4.92,0.9,0.07,0.07,0.03,0.76
1981-01-21,204.683,2.21,0.26,-8.33,77.49,2.49,2.33,0.72,0.16,0.16,0.1,0.73
1981-01-22,161.153,1.74,0.0,-6.78,94.31,6.02,2.95,0.55,0.24,0.24,0.23,0.69
1981-01-23,133.368,1.44,0.0,-5.38,98.31,5.63,1.99,0.49,0.22,0.22,0.2,0.65
1981-01-24,112.066,1.21,0.0,-4.26,95.89,4.45,1.38,0.49,0.14,0.14,0.13,0.64
1981-01-25,95.395,1.03,0.01,-5.22,81.12,1.66,1.48,0.57,0.38,0.38,0.36,0.56
1981-01-26,86.133,0.93,0.15,-5.42,85.99,4.44,2.58,0.71,0.17,0.17,0.14,0.56
1981-01-27,81.503,0.88,0.0,-6.25,100.17,5.64,2.79,0.51,0.33,0.33,0.31,0.53
1981-01-28,78.724,0.85,0.0,-4.61,102.56,6.24,2.9,0.51,0.37,0.37,0.33,0.49
1981-01-29,75.946,0.82,0.0,-5.3,104.06,5.94,1.23,0.58,0.09,0.09,0.07,0.49
1981-01-30,74.093,0.8,0.0,-4.65,106.94,5.14,1.37,0.46,0.21,0.21,0.19,0.47
1981-01-31,72.241,0.78,0.0,-2.83,111.57,5.48,1.39,0.46,0.3,0.3,0.27,0.44
1981-02-01,72.241,0.78,0.0,-1.69,108.41,4.59,0.99,0.47,0.3,0.3,0.29,0.4
1981-02-02,73.167,0.79,0.0,-1.94,111.67,5.34,0.9,0.48,0.26,0.26,0.23,0.37
1981-02-03,75.019,0.81,4.26,-1.25,91.77,2.98,2.32,0.58,0.75,0.75,0.68,0.75
1981-02-04,97.247,1.05,21.19,-2.84,42.1,0.06,3.7,0.88,0.19,0.19,0.16,0.83
1981-02-05,136.146,1.47,4.65,-7.48,63.97,1.3,2.66,0.8,0.22,0.22,0.15,0.81
1981-02-06,126.885,1.37,7.56,-3.4,46.92,0.02,2.97,0.88,0.11,0.11,0.07,0.82
1981-02-07,134.294,1.45,0.75,0.49,43.4,0.06,2.4,0.86,0.1,0.1,0.07,0.81
1981-02-08,135.22,1.46,0.02,0.89,109.18,5.18,1.87,0.71,0.1,0.1,0.07,0.77
1981-02-09,135.22,1.46,0.0,1.27,125.17,4.85,2.71,0.59,0.49,0.49,0.46,0.62
1981-02-10,132.442,1.43,5.29,-3.79,57.03,1.09,2.32,0.74,0.29,0.29,0.22,0.8
1981-02-11,125.032,1.35,0.0,-8.09,114.25,5.72,1.39,0.69,0.16,0.16,0.06,0.75
1981-02-12,104.657,1.13,0.0,-9.31,141.44,7.98,1.41,0.54,0.17,0.17,0.06,0.7
1981-02-13,90.764,0.98,0.0,-8.2,144.55,7.93,1.3,0.46,0.15,0.15,0.04,0.68
1981-02-14,81.503,0.88,0.0,-6.14,144.71,8.19,2.16,0.43,0.36,0.35,0.26,0.61
1981-02-15,76.872,0.83,0.0,-4.77,143.18,7.98,2.03,0.44,0.4,0.4,0.31,0.56
1981-02-16,74.093,0.8,0.0,-3.88,146.94,7.96,1.01,0.46,0.25,0.24,0.16,0.52
1981-02-17,72.241,0.78,0.0,-7.1,136.48,4.75,1.02,0.63,0.38,0.37,0.3,0.42
1981-02-18,69.462,0.75,0.49,-9.44,102.87,0.54,1.87,0.82,0.56,0.54,0.41,0.47
1981-02-19,66.684,0.72,0.0,-9.82,135.68,5.62,1.47,0.67,0.18,0.16,0.04,0.44
1981-02-20,64.832,0.7,0.0,-8.88,149.25,7.06,1.36,0.56,0.16,0.13,0.02,0.44
1981-02-21,62.053,0.67,0.11,-10.03,113.85,1.46,1.23,0.74,0.35,0.32,0.2,0.42
1981-02-22,60.201,0.65,0.0,-8.34,141.67,5.54,2.53,0.6,0.37,0.35,0.23,0.37
1981-02-23,58.348,0.63,0.17,-7.07,141.34,4.97,1.59,0.69,0.31,0.28,0.18,0.4
1981-02-24,58.348,0.63,0.82,-6.0,134.33,4.36,1.26,0.68,0.31,0.29,0.17,0.51
1981-02-25,57.422,0.62,0.0,-5.33,167.39,6.87,1.86,0.61,0.34,0.33,0.21,0.43
1981-02-26,55.57,0.6,0.0,-5.23,167.14,7.49,1.26,0.57,0.31,0.29,0.17,0.39
1981-02-27,54.644,0.59,0.0,-4.79,163.85,5.02,2.82,0.51,0.92,0.88,0.72,0.28
1981-02-28,58.348,0.63,5.0,-3.09,73.72,0.08,3.41,0.72,0.69,0.67,0.61,0.71
1981-03-01,77.798,0.84,9.32,-2.05,96.56,0.35,1.29,0.82,0.31,0.31,0.24,0.88
1981-03-02,98.174,1.06,3.43,-1.71,115.27,1.4,1.63,0.78,0.39,0.39,0.3,0.85
1981-03-03,125.032,1.35,16.16,-3.64,56.88,0.04,1.88,0.9,0.1,0.1,0.06,0.9
1981-03-04,150.965,1.63,2.85,-3.43,107.63,1.15,2.17,0.81,0.34,0.34,0.26,0.85
1981-03-05,130.589,1.41,0.01,-3.08,167.97,7.75,2.52,0.64,0.32,0.31,0.16,0.73
1981-03-06,120.402,1.3,3.13,-1.17,84.57,0.01,1.98,0.7,0.6,0.6,0.53,0.82
1981-03-07,136.146,1.47,0.34,2.4,180.26,7.56,2.42,0.66,0.44,0.44,0.24,0.67
1981-03-08,180.602,1.95,11.69,2.66,53.97,0.0,3.0,0.77,0.5,0.5,0.45,0.9
1981-03-09,252.843,2.73,0.44,3.83,159.82,5.56,1.06,0.73,0.57,0.57,0.33,0.69
1981-03-10,279.702,3.02,0.93,5.16,97.97,0.91,1.32,0.75,0.81,0.8,0.52,0.57
1981-03-11,376.949,4.07,2.83,7.62,83.99,0.34,2.43,0.63,1.5,1.48,1.15,0.43
1981-03-12,803.912,8.68,39.34,2.99,39.84,0.01,2.86,0.87,0.25,0.25,0.22,0.91
1981-03-13,822.435,8.88,11.6,-0.19,137.2,2.39,1.96,0.81,0.84,0.84,0.69,0.9
1981-03-14,551.068,5.95,1.61,-0.9,186.81,5.33,1.93,0.7,0.81,0.81,0.56,0.74
1981-03-15,364.909,3.94,2.41,-2.1,136.2,2.23,1.68,0.74,0.58,0.58,0.45,0.76
1981-03-16,296.373,3.2,2.07,-2.91,152.18,2.37,1.66,0.73,0.63,0.63,0.45,0.71
1981-03-17,249.139,2.69,5.93,-5.3,133.82,1.83,1.8,0.75,0.46,0.46,0.35,0.84
1981-03-18,206.535,2.23,2.54,-7.1,139.55,2.48,3.37,0.74,0.53,0.53,0.37,0.75
1981-03-19,167.636,1.81,0.0,-3.64,230.52,10.43,1.66,0.56,0.41,0.4,0.14,0.62
1981-03-20,160.227,1.73,0.0,1.59,188.13,2.74,1.74,0.4,1.48,1.44,0.97,0.3
1981-03-21,185.233,2.0,0.0,2.44,220.67,9.37,1.63,0.53,0.81,0.71,0.21,0.24
1981-03-22,209.313,2.26,0.42,1.59,139.91,2.45,3.4,0.66,1.17,1.08,0.77,0.3
1981-03-23,251.917,2.72,8.52,2.79,117.6,0.4,2.7,0.74,1.13,1.07,0.8,0.88
1981-03-24,364.909,3.94,3.1,5.85,191.9,6.09,1.9,0.66,1.29,1.27,0.9,0.76
1981-03-25,491.794,5.31,0.92,8.39,216.1,8.59,2.67,0.66,1.45,1.4,0.89,0.54
1981-03-26,662.208,7.15,13.37,4.99,90.59,1.98,3.28,0.74,1.03,1.03,0.82,0.88
1981-03-27,628.866,6.79,0.0,4.6,252.36,10.85,2.65,0.5,1.72,1.7,1.22,0.3
1981-03-28,531.619,5.74,0.3,5.07,183.85,5.63,4.77,0.56,2.23,2.15,1.47,0.15
1981-03-29,527.914,5.7,7.02,5.09,141.15,5.07,6.91,0.72,1.63,1.5,0.89,0.54
1981-03-30,652.02,7.04,33.1,2.84,48.52,0.02,3.3,0.91,0.36,0.36,0.27,0.91
1981-03-31,1101.211,11.89,41.71,3.49,31.28,0.0,5.0,0.9,0.32,0.32,0.27,0.83
1981-04-01,1279.035,13.81,10.25,4.47,92.66,0.67,3.63,0.83,0.94,0.93,0.79,0.81
1981-04-02,919.682,9.93,0.0,6.22,202.31,4.31,2.51,0.66,1.87,1.86,1.43,0.18
1981-04-03,689.993,7.45,0.0,6.45,219.48,5.72,1.26,0.62,1.61,1.52,0.66,0.07
1981-04-04,627.014,6.77,0.0,6.24,243.63,6.7,1.37,0.64,1.89,1.64,0.72,0.06
1981-04-05,550.142,5.94,0.06,4.6,163.37,1.87,1.36,0.73,1.42,1.21,0.66,0.05
1981-04-06,480.68,5.19,0.83,4.05,161.26,2.07,2.49,0.74,1.57,1.41,0.94,0.28
1981-04-07,500.129,5.4,0.0,6.17,236.14,7.08,1.85,0.56,2.02,1.67,0.94,0.06
1981-04-08,532.545,5.75,0.63,6.53,175.94,3.77,1.07,0.67,1.68,1.32,0.56,0.25
1981-04-09,553.847,5.98,0.0,6.88,250.16,9.56,1.24,0.62,2.0,1.54,0.73,0.07
1981-04-10,594.598,6.42,0.0,8.04,268.28,11.22,1.78,0.55,2.24,1.6,0.73,0.05
1981-04-11,630.719,6.81,1.54,8.28,178.24,1.55,1.19,0.69,1.97,1.42,0.88,0.62
1981-04-12,627.014,6.77,1.19,7.99,220.47,6.49,2.0,0.69,2.44,1.97,1.28,0.4
1981-04-13,609.417,6.58,0.19,8.27,270.54,10.48,1.65,0.46,2.73,2.04,1.09,0.16
1981-04-14,596.451,6.44,0.0,8.04,277.15,10.7,1.8,0.47,2.77,1.9,1.01,0.03
1981-04-15,562.182,6.07,0.38,7.48,248.09,7.64,1.57,0.52,2.68,1.77,0.81,0.21
1981-04-16,496.425,5.36,0.34,6.15,251.56,8.81,2.18,0.62,2.57,1.88,1.0,0.15
1981-04-17,387.137,4.18,0.0,2.63,296.13,11.73,2.65,0.57,2.25,1.65,0.72,0.04
1981-04-18,304.708,3.29,0.0,-1.55,295.43,10.32,2.67,0.55,2.09,1.47,0.64,0.03
1981-04-19,250.065,2.7,0.04,-2.24,224.76,4.64,1.86,0.54,1.91,1.28,0.6,0.04
1981-04-20,210.24,2.27,0.42,-1.7,178.81,1.25,1.67,0.73,1.46,0.96,0.46,0.2
1981-04-21,182.455,1.97,0.0,0.81,296.43,11.51,1.42,0.59,1.65,0.93,0.19,0.11
1981-04-22,175.045,1.89,0.0,3.03,302.72,11.46,1.34,0.51,1.79,0.92,0.18,0.09
1981-04-23,177.824,1.92,0.0,2.78,248.01,6.64,1.72,0.59,1.91,1.13,0.44,0.04
1981-04-24,180.602,1.95,0.0,2.68,223.2,2.69,1.77,0.67,1.91,1.21,0.59,0.02
1981-04-25,181.528,1.96,0.07,3.12,210.06,6.45,2.97,0.67,1.96,1.19,0.47,0.03
1981-04-26,176.898,1.91,27.06,-1.61,98.03,0.93,3.43,0.92,0.49,0.28,0.17,1.05
1981-04-27,169.488,1.83,2.62,-3.31,210.34,2.56,2.32,0.83,0.9,0.89,0.57,0.79
1981-04-28,146.334,1.58,0.66,-1.21,205.04,2.73,2.63,0.76,1.04,0.96,0.53,0.57
1981-04-29,135.22,1.46,0.23,-0.32,168.87,0.32,1.38,0.8,0.92,0.83,0.4,0.38
1981-04-30,138.925,1.5,0.0,3.09,278.03,7.72,1.44,0.71,1.41,1.12,0.14,0.29
1981-05-01,152.817,1.65,0.52,4.2,152.17,0.45,2.04,0.75,1.57,1.18,0.4,0.35
1981-05-02,162.079,1.75,2.63,2.69,181.55,1.23,1.49,0.76,1.5,1.18,0.61,0.77
1981-05-03,156.522,1.69,3.98,-0.17,127.25,0.16,1.59,0.87,0.75,0.66,0.48,1.18
1981-05-04,150.965,1.63,10.31,-1.65,164.56,1.11,2.49,0.84,1.01,0.92,0.72,1.33
1981-05-05,154.67,1.67,8.69,-1.31,144.37,0.5,3.25,0.83,0.97,0.93,0.73,1.34
1981-05-06,163.005,1.76,0.0,4.43,264.32,7.87,1.96,0.67,1.86,1.63,0.84,0.55
1981-05-07,193.569,2.09,0.0,8.3,306.9,8.88,3.07,0.49,3.42,2.62,1.03,0.2
1981-05-08,244.508,2.64,0.12,8.05,223.73,4.8,3.18,0.61,3.06,1.94,0.65,0.13
1981-05-09,296.373,3.2,0.0,8.31,304.97,11.54,4.79,0.53,3.88,2.46,1.01,0.02
1981-05-10,370.466,4.0,16.88,7.26,128.2,1.2,5.77,0.7,2.45,1.62,0.74,0.83
1981-05-11,431.593,4.66,10.26,3.71,105.27,0.66,3.22,0.83,1.25,1.17,0.89,1.33
1981-05-12,364.909,3.94,0.21,4.59,270.76,6.41,2.46,0.68,2.33,2.21,1.39,0.29
1981-05-13,291.742,3.15,1.81,3.57,157.65,0.56,1.48,0.84,1.34,1.17,0.52,0.48
1981-05-14,275.997,2.98,1.13,5.32,228.9,3.49,0.95,0.75,2.0,1.62,0.6,0.54
1981-05-15,287.111,3.1,1.87,5.73,198.66,3.51,2.26,0.74,2.17,1.75,0.92,0.61
1981-05-16,311.192,3.36,5.3,5.63,240.15,4.67,2.77,0.68,2.52,1.96,1.26,0.98
1981-05-17,307.487,3.32,3.23,4.68,295.81,9.65,1.76,0.65,2.67,2.07,1.17,0.61
1981-05-18,316.749,3.42,0.0,7.65,324.14,11.42,2.35,0.56,3.34,2.47,0.93,0.08
1981-05-19,376.949,4.07,0.0,9.82,306.73,10.41,1.53,0.53,3.54,2.0,0.45,0.05
1981-05-20,460.304,4.97,0.0,11.18,242.93,4.41,2.11,0.5,3.89,2.11,0.86,0.02
1981-05-21,537.176,5.8,3.3,11.49,242.6,4.76,3.79,0.6,3.96,2.24,1.27,0.99
1981-05-22,494.572,5.34,7.5,5.93,112.87,1.78,1.54,0.81,1.41,1.27,0.98,1.13
1981-05-23,429.741,4.64,0.28,7.77,309.65,8.57,1.55,0.58,3.35,2.76,1.51,0.21
1981-05-24,448.264,4.84,12.07,7.09,141.53,0.4,2.1,0.79,1.93,1.86,1.43,1.28
1981-05-25,664.061,7.17,33.58,5.55,64.35,0.0,4.47,0.87,1.02,0.99,0.83,1.55
1981-05-26,978.031,10.56,27.53,2.66,104.24,0.01,1.37,0.94,0.67,0.67,0.51,1.55
1981-05-27,852.072,9.2,12.29,2.36,176.02,1.8,1.88,0.82,1.5,1.49,1.11,1.29
1981-05-28,537.176,5.8,3.28,4.19,233.14,3.73,2.25,0.72,1.97,1.96,1.43,0.94
1981-05-29,487.163,5.26,5.12,8.25,223.06,3.0,1.54,0.76,2.41,2.32,1.33,1.12
1981-05-30,513.096,5.54,1.17,9.89,259.3,4.16,1.97,0.68,3.28,2.93,1.42,0.53
1981-05-31,543.659,5.87,0.04,11.84,311.08,11.1,2.46,0.6,3.95,2.89,0.88,0.06
1981-06-01,606.638,6.55,0.01,13.71,321.78,11.22,3.18,0.55,4.83,3.1,0.8,0.01
1981-06-02,688.141,7.43,0.0,15.06,331.0,11.94,2.95,0.51,5.42,2.93,0.82,0.0
1981-06-03,705.738,7.62,7.82,12.84,191.54,2.63,4.53,0.64,4.16,2.67,1.64,1.29
1981-06-04,571.444,6.17,6.68,5.59,161.89,0.62,2.17,0.78,2.03,1.65,1.4,1.53
1981-06-05,450.116,4.86,0.01,8.25,346.67,12.53,1.33,0.62,3.47,2.79,1.65,0.11
1981-06-06,460.304,4.97,1.16,11.29,316.63,10.86,1.28,0.65,3.73,2.31,0.5,0.45
1981-06-07,552.921,5.97,4.16,12.8,298.0,8.29,1.12,0.65,4.03,3.03,1.63,0.77
1981-06-08,607.565,6.56,1.51,12.87,124.29,0.67,2.43,0.7,2.8,2.35,1.55,0.5
1981-06-09,690.919,7.46,14.11,13.54,210.84,5.42,3.06,0.65,3.78,2.95,1.95,1.67
1981-06-10,780.758,8.43,6.57,11.43,312.18,8.89,1.35,0.67,3.73,3.47,2.73,1.21
1981-06-11,767.791,8.29,0.0,13.7,350.88,13.41,1.46,0.5,4.98,4.32,1.87,0.02
1981-06-12,719.631,7.77,0.03,14.33,317.92,11.64,1.87,0.55,5.02,3.25,0.67,0.01
1981-06-13,695.55,7.51,0.0,13.95,311.74,10.34,1.36,0.61,4.38,2.51,0.6,0.0
1981-06-14,729.818,7.88,0.0,15.08,341.73,11.84,1.04,0.57,4.85,2.45,0.69,0.0
1981-06-15,756.677,8.17,0.0,15.85,351.3,13.25,1.29,0.54,5.39,2.49,0.77,0.0
1981-06-16,650.168,7.02,2.57,11.62,150.19,2.79,1.95,0.65,2.86,1.38,0.52,0.8
1981-06-17,464.009,5.01,0.35,7.25,256.77,3.84,2.14,0.62,3.74,2.55,1.44,0.13
1981-06-18,298.225,3.22,2.23,3.26,163.55,2.14,2.83,0.72,2.1,1.08,0.38,0.56
1981-06-19,233.394,2.52,0.03,4.61,297.31,6.36,1.6,0.68,2.64,1.43,0.51,0.1
1981-06-20,207.461,2.24,0.01,5.9,255.46,2.01,1.13,0.67,2.97,1.27,0.19,0.06
1981-06-21,191.716,2.07,1.65,5.94,143.31,1.34,1.72,0.72,2.16,0.87,0.23,0.56
1981-06-22,174.119,1.88,0.34,4.17,247.31,6.25,2.16,0.66,2.72,1.63,0.72,0.1
1981-06-23,170.414,1.84,0.0,7.33,281.08,6.05,2.4,0.69,3.14,1.2,0.12,0.06
1981-06-24,193.569,2.09,3.63,8.66,285.9,6.02,1.33,0.72,3.2,1.71,0.85,0.86
1981-06-25,220.427,2.38,6.18,7.89,198.16,2.63,1.9,0.78,2.33,1.81,1.38,1.5
1981-06-26,237.098,2.56,4.64,7.88,177.36,1.99,1.91,0.81,2.12,2.03,1.63,1.41
1981-06-27,250.991,2.71,0.84,9.32,206.83,4.52,4.08,0.69,3.36,2.49,1.65,0.5
1981-06-28,394.546,4.26,24.17,9.5,87.88,0.05,6.17,0.78,2.22,1.65,1.15,2.0
