date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-01-01,0.659,1.13,2.8,0.92,20.61,0.08,3.84,0.74,0.7,0.7,0.7,1.33
1981-01-02,0.683,1.17,7.07,-0.71,20.75,0.01,3.59,0.86,0.13,0.13,0.13,1.37
1981-01-03,1.033,1.77,7.2,3.82,21.41,0.07,5.66,0.73,1.34,1.34,1.34,1.34
1981-01-04,2.975,5.1,29.45,0.12,17.06,0.09,1.68,0.9,0.0,0.0,0.0,1.37
1981-01-05,2.713,4.65,5.65,-2.85,39.84,0.93,2.7,0.79,0.06,0.06,0.06,1.37
1981-01-06,1.651,2.83,10.71,-2.35,24.41,0.11,3.04,0.84,0.08,0.08,0.08,1.37
1981-01-07,1.307,2.24,5.66,-5.92,43.72,1.26,1.43,0.8,0.0,0.0,0.0,1.37
1981-01-08,1.009,1.73,1.19,-9.21,65.74,5.07,1.15,0.73,0.0,0.0,0.0,1.37
1981-01-09,0.799,1.37,1.1,-6.58,39.09,0.07,0.83,0.8,0.0,0.0,0.0,1.37
1981-01-10,0.688,1.18,1.46,-2.34,30.14,0.02,0.34,0.85,0.0,0.0,0.0,1.37
1981-01-11,0.648,1.11,0.0,-2.71,26.26,1.4,0.88,0.87,0.0,0.0,0.0,1.37
1981-01-12,0.624,1.07,0.85,-3.66,52.29,4.49,1.31,0.85,0.0,0.0,0.0,1.37
1981-01-13,0.601,1.03,9.33,-3.42,24.93,0.02,0.98,0.86,0.0,0.0,0.0,1.37
1981-01-14,0.578,0.99,0.45,-4.52,48.57,5.09,1.7,0.72,0.0,0.0,0.0,1.37
1981-01-15,0.572,0.98,18.49,-1.2,37.88,0.88,2.9,0.84,0.0,0.0,0.0,1.37
1981-01-16,0.578,0.99,2.94,-3.98,33.13,0.11,2.74,0.76,0.27,0.27,0.27,1.36
1981-01-17,0.578,0.99,2.83,1.11,33.7,0.56,2.71,0.79,0.15,0.15,0.15,1.36
1981-01-18,0.636,1.09,3.85,-0.25,23.49,0.02,2.49,0.83,0.09,0.09,0.09,1.37
1981-01-19,0.828,1.42,13.38,0.45,18.11,0.02,2.83,0.83,0.1,0.1,0.1,1.37
1981-01-20,0.98,1.68,16.96,-1.96,28.42,0.09,1.09,0.88,0.0,0.0,0.0,1.37
1981-01-21,0.84,1.44,0.18,-5.45,72.36,4.75,0.92,0.79,0.0,0.0,0.0,1.37
1981-01-22,0.688,1.18,0.0,-8.48,64.87,5.29,0.9,0.84,0.0,0.0,0.0,1.37
1981-01-23,0.589,1.01,0.0,-8.97,65.64,5.29,0.82,0.83,0.0,0.0,0.0,1.37
1981-01-24,0.519,0.89,0.0,-7.23,48.7,3.82,0.78,0.79,0.0,0.0,0.0,1.37
1981-01-25,0.478,0.82,0.81,-4.52,46.08,2.07,1.2,0.82,0.0,0.0,0.0,1.37
1981-01-26,0.461,0.79,7.97,-1.83,59.38,2.17,0.78,0.92,0.0,0.0,0.0,1.37
1981-01-27,0.449,0.77,0.0,-6.06,63.95,5.2,0.86,0.89,0.0,0.0,0.0,1.37
1981-01-28,0.426,0.73,0.0,-6.94,65.33,4.74,1.02,0.87,0.0,0.0,0.0,1.37
1981-01-29,0.408,0.7,0.0,-8.31,47.81,3.98,0.69,0.88,0.0,0.0,0.0,1.37
1981-01-30,0.397,0.68,0.0,-8.44,67.02,4.58,0.49,0.86,0.0,0.0,0.0,1.37
1981-01-31,0.379,0.65,0.0,-5.45,74.41,5.82,0.7,0.76,0.0,0.0,0.0,1.37
1981-02-01,0.362,0.62,0.0,-2.95,77.03,5.95,0.69,0.72,0.0,0.0,0.0,1.37
1981-02-02,0.35,0.6,0.0,-1.3,82.03,6.09,0.66,0.66,0.0,0.0,0.0,1.37
1981-02-03,0.368,0.63,2.48,1.97,54.0,1.7,2.2,0.65,0.66,0.66,0.66,1.35
1981-02-04,0.455,0.78,12.43,1.18,32.63,0.26,2.36,0.87,0.16,0.16,0.16,1.41
1981-02-05,0.566,0.97,9.57,-2.72,48.14,0.69,1.93,0.84,0.17,0.17,0.17,1.41
1981-02-06,0.648,1.11,10.61,-0.04,26.0,0.04,2.65,0.88,0.0,0.0,0.0,1.41
1981-02-07,1.283,2.2,8.94,3.33,29.6,0.05,1.67,0.89,0.0,0.0,0.0,1.42
1981-02-08,2.129,3.65,0.01,3.42,54.99,4.27,1.61,0.85,0.0,0.0,0.0,1.42
1981-02-09,1.908,3.27,0.0,1.53,87.16,6.34,0.86,0.81,0.0,0.0,0.0,1.42
1981-02-10,1.884,3.23,5.66,0.34,32.71,0.07,1.92,0.85,0.1,0.1,0.1,1.42
1981-02-11,1.738,2.98,1.79,-2.63,91.3,4.06,0.55,0.81,0.0,0.0,0.0,1.42
1981-02-12,1.289,2.21,0.07,-5.04,97.44,6.05,0.63,0.75,0.0,0.0,0.0,1.41
1981-02-13,0.957,1.64,0.0,-6.23,127.59,9.01,1.35,0.69,0.0,0.0,0.0,1.41
1981-02-14,0.718,1.23,0.0,-6.27,127.9,8.82,0.87,0.72,0.0,0.0,0.0,1.41
1981-02-15,0.589,1.01,0.0,-4.93,128.01,8.35,0.82,0.71,0.0,0.0,0.0,1.41
1981-02-16,0.543,0.93,0.0,-4.01,132.64,8.99,0.89,0.68,0.0,0.0,0.0,1.41
1981-02-17,0.519,0.89,0.0,-4.48,61.35,4.32,0.63,0.77,0.0,0.0,0.0,1.41
1981-02-18,0.496,0.85,0.69,-4.23,70.86,3.17,0.49,0.75,0.0,0.0,0.0,1.41
